team,opponent,attempted_field_goals,attempted_three_point_field_goals,attempted_free_throws,assists,steals,personal_fouls,avg_game_score,percent_fg_made,percent_3p_made,percent_ft_made,ORB,DRB,percent_shots_blocked,TOVR,team_win,opp_win
12,20,97,35,14,34,4,11,14.755555555555556,0.5567010309278351,0.5142857142857142,0.8571428571428571,0.5,0.6164383561643836,0.06060606060606061,0.06115792334873607,1,0
12,4,81,34,21,16,7,15,6.644444444444444,0.35802469135802467,0.3235294117647059,1.0,0.5625,0.4794520547945205,0.06086956521739131,0.13264451270594804,0,1
12,21,92,36,6,27,7,17,9.855555555555556,0.45652173913043476,0.5,0.6666666666666666,0.5454545454545454,0.4852941176470588,0.008849557522123894,0.05085730892182506,1,0
12,5,98,36,17,29,5,24,9.666666666666666,0.4387755102040816,0.3333333333333333,0.7647058823529411,0.5,0.45588235294117646,0.06896551724137931,0.06601531555320835,0,1
12,21,81,29,27,20,7,22,6.941666666666666,0.4444444444444444,0.5172413793103449,0.8888888888888888,0.5,0.5694444444444444,0.008403361344537815,0.10958503798947984,1,0
12,6,75,29,18,18,5,15,7.17,0.48,0.41379310344827586,0.7222222222222222,0.5,0.5230769230769231,0.017699115044247787,0.11118170266836086,1,0
12,3,97,37,27,25,7,17,7.445454545454546,0.38144329896907214,0.3783783783783784,0.7407407407407407,0.7083333333333334,0.4117647058823529,0.03278688524590164,0.07011728709841918,0,1
12,25,89,34,27,23,7,24,6.3,0.38202247191011235,0.38235294117647056,0.6666666666666666,0.45,0.48717948717948717,0.025,0.11193047142480907,0,1
12,23,97,35,9,26,11,12,8.844444444444443,0.41237113402061853,0.2857142857142857,0.6666666666666666,0.52,0.4520547945205479,0.0782608695652174,0.08727175080558539,0,1
12,9,80,28,25,18,8,21,4.909090909090909,0.4,0.32142857142857145,0.68,0.5769230769230769,0.5,0.023809523809523808,0.16783216783216784,0,1
12,8,91,38,19,26,9,27,8.43,0.42857142857142855,0.2894736842105263,0.9473684210526315,0.4583333333333333,0.524390243902439,0.032520325203252036,0.09249471458773784,1,0
12,3,86,36,31,23,7,19,9.75,0.4883720930232558,0.3888888888888889,0.7096774193548387,0.2916666666666667,0.4520547945205479,0.046153846153846156,0.06866245536940402,1,0
12,16,92,43,24,34,9,17,18.0625,0.6086956521739131,0.5348837209302325,0.75,0.38095238095238093,0.5283018867924528,0.058823529411764705,0.05822981366459627,1,0
12,6,88,29,31,25,2,16,6.661538461538462,0.4318181818181818,0.27586206896551724,0.7419354838709677,0.6296296296296297,0.5970149253731343,0.046511627906976744,0.08412787436904096,1,0
12,3,83,26,33,26,6,18,12.100000000000001,0.5060240963855421,0.5,0.8484848484848485,0.5714285714285714,0.5522388059701493,0.03875968992248062,0.07489514679448772,1,0
12,15,77,39,22,23,6,12,9.477777777777778,0.44155844155844154,0.41025641025641024,0.8636363636363636,0.42857142857142855,0.5416666666666666,0.04132231404958678,0.10662496445834517,1,0
12,22,90,36,20,28,8,16,9.459999999999999,0.4444444444444444,0.3888888888888889,0.7,0.5238095238095238,0.4383561643835616,0.043478260869565216,0.04261363636363636,1,0
12,4,84,35,18,29,7,20,8.799999999999999,0.5,0.34285714285714286,0.8888888888888888,0.42857142857142855,0.5806451612903226,0.049586776859504134,0.09291023441966838,1,0
12,25,84,29,21,21,7,17,7.983333333333333,0.5238095238095238,0.3793103448275862,0.9523809523809523,0.46153846153846156,0.581081081081081,0.016260162601626018,0.10929758088020984,1,0
12,6,87,36,13,21,5,22,10.225,0.45977011494252873,0.5,0.8461538461538461,0.5263157894736842,0.5223880597014925,0.02654867256637168,0.08527572484366117,1,0
12,23,95,36,10,23,9,13,9.455555555555556,0.4631578947368421,0.3333333333333333,0.8,0.5,0.47297297297297297,0.020689655172413793,0.08141112618724558,0,1
12,6,80,29,18,22,10,27,11.5375,0.5375,0.6206896551724138,0.6666666666666666,0.2631578947368421,0.46153846153846156,0.05263157894736842,0.0930809804529941,1,0
12,23,85,29,23,32,11,21,10.833333333333334,0.6235294117647059,0.5172413793103449,0.7391304347826086,0.6875,0.6226415094339622,0.028037383177570093,0.08815750808110491,1,0
12,17,85,34,17,17,7,12,7.211111111111112,0.3764705882352941,0.29411764705882354,0.8823529411764706,0.3684210526315789,0.44,0.04424778761061947,0.06643046944198405,1,0
12,9,90,39,14,31,5,21,10.255555555555555,0.4888888888888889,0.3333333333333333,0.8571428571428571,0.45454545454545453,0.49295774647887325,0.046511627906976744,0.0752599890530925,1,0
12,22,83,28,18,27,2,11,7.449999999999999,0.4819277108433735,0.35714285714285715,0.9444444444444444,0.45454545454545453,0.5192307692307693,0.07086614173228346,0.0985445724681625,0,1
12,16,104,47,10,30,3,23,9.61,0.4519230769230769,0.2978723404255319,0.9,0.7083333333333334,0.5072463768115942,0.072,0.06045949214026602,0,1
12,2,89,34,15,25,4,24,7.327272727272727,0.4606741573033708,0.3235294117647059,1.0,0.375,0.4098360655737705,0.027210884353741496,0.07163323782234958,0,1
12,20,93,43,12,23,9,18,8.172727272727274,0.4731182795698925,0.3953488372093023,0.8333333333333334,0.6666666666666666,0.4666666666666667,0.04132231404958678,0.09598157153826466,0,1
12,21,85,24,12,19,11,17,8.61111111111111,0.4823529411764706,0.3333333333333333,0.8333333333333334,0.48,0.5370370370370371,0.034782608695652174,0.12281240405280933,1,0
12,5,84,35,24,26,5,22,10.8,0.4880952380952381,0.4,1.0,0.6111111111111112,0.5606060606060606,0.01694915254237288,0.10376314333148866,1,0
12,18,77,33,19,18,6,17,8.3,0.4805194805194805,0.36363636363636365,0.9473684210526315,0.35714285714285715,0.5079365079365079,0.06557377049180328,0.09205277692543724,0,1
12,9,95,32,24,26,5,21,7.5249999999999995,0.4421052631578947,0.375,0.75,0.6,0.4307692307692308,0.008264462809917356,0.041794371691278906,0,1
12,14,84,32,17,20,7,20,7.944444444444445,0.44047619047619047,0.375,0.8823529411764706,0.5,0.578125,0.015873015873015872,0.1393922497909116,1,0
12,13,99,34,27,22,12,31,10.2,0.47474747474747475,0.4117647058823529,0.6296296296296297,0.5714285714285714,0.4473684210526316,0.00819672131147541,0.08234101849505954,0,1
12,28,91,35,18,32,9,22,8.342857142857143,0.5604395604395604,0.37142857142857144,0.8888888888888888,0.36363636363636365,0.5972222222222222,0.03305785123966942,0.09464575446187129,1,0
12,2,102,40,18,28,8,20,8.5,0.4411764705882353,0.25,0.8333333333333334,0.45454545454545453,0.5584415584415584,0.05714285714285714,0.044608717817996434,1,0
12,14,85,34,23,26,9,23,8.3,0.43529411764705883,0.35294117647058826,0.6521739130434783,0.42105263157894735,0.5238095238095238,0.023255813953488372,0.09782001117942984,0,1
12,10,104,37,17,23,13,14,10.825,0.3942307692307692,0.21621621621621623,0.8823529411764706,0.48484848484848486,0.45454545454545453,0.05673758865248227,0.07477567298105683,0,1
12,8,82,39,26,20,9,13,10.055555555555555,0.45121951219512196,0.3333333333333333,0.9615384615384616,0.0,0.44871794871794873,0.045454545454545456,0.07668711656441718,1,0
12,15,80,36,21,24,3,16,8.32,0.4625,0.4722222222222222,0.9047619047619048,0.5,0.5,0.02459016393442623,0.11328235627301048,0,1
12,3,85,31,20,22,4,17,6.009090909090909,0.4,0.3548387096774194,0.8,0.625,0.5070422535211268,0.05084745762711865,0.11363636363636363,0,1
12,25,93,33,26,15,4,23,4.5249999999999995,0.3548387096774194,0.2727272727272727,0.8076923076923077,0.68,0.4647887323943662,0.024793388429752067,0.11007511007511007,0,1
12,23,100,23,24,22,3,18,9.16,0.49,0.21739130434782608,0.6666666666666666,0.5384615384615384,0.527027027027027,0.03676470588235294,0.06965728615213151,1,0
12,21,90,22,24,23,9,24,8.9,0.4666666666666667,0.2727272727272727,0.75,0.5909090909090909,0.45454545454545453,0.02608695652173913,0.10904332654841524,0,1
12,11,94,32,32,33,7,18,10.588888888888889,0.44680851063829785,0.1875,0.75,0.6666666666666666,0.5945945945945946,0.029411764705882353,0.1138663967611336,1,0
12,27,93,38,23,27,8,17,10.86,0.4838709677419355,0.39473684210526316,0.8260869565217391,0.6,0.5245901639344263,0.028037383177570093,0.05995203836930455,1,0
12,24,93,35,30,30,7,17,8.139999999999999,0.5268817204301075,0.34285714285714286,0.8666666666666667,0.65,0.5846153846153846,0.04132231404958678,0.0783289817232376,1,0
12,18,86,39,13,24,3,15,4.776923076923077,0.4186046511627907,0.28205128205128205,0.6153846153846154,0.4,0.4492753623188406,0.046511627906976744,0.09673852957435047,0,1
12,29,86,29,26,19,6,16,7.45,0.43023255813953487,0.41379310344827586,0.6153846153846154,0.631578947368421,0.5138888888888888,0.045871559633027525,0.09968669894616919,1,0
12,23,92,37,10,19,7,22,6.63,0.43478260869565216,0.32432432432432434,0.8,0.391304347826087,0.4067796610169492,0.04716981132075472,0.08879781420765027,0,1
12,23,82,32,20,16,10,18,4.406666666666666,0.43902439024390244,0.28125,0.7,0.4090909090909091,0.4857142857142857,0.0,0.1023391812865497,0,1
12,18,85,29,23,25,5,29,9.544444444444444,0.49411764705882355,0.3793103448275862,0.8260869565217391,0.44,0.5,0.038834951456310676,0.09480746791131855,0,1
12,19,87,30,16,22,3,20,8.0,0.4827586206896552,0.3333333333333333,0.75,0.25925925925925924,0.48484848484848486,0.03305785123966942,0.06058770069675855,1,0
12,10,88,32,21,21,13,16,9.409090909090908,0.5227272727272727,0.4375,0.7142857142857143,0.5238095238095238,0.532258064516129,0.05217391304347826,0.10399334442595673,1,0
12,5,79,38,28,19,8,19,10.477777777777778,0.5063291139240507,0.4473684210526316,0.7857142857142857,0.2857142857142857,0.4153846153846154,0.017241379310344827,0.06506651243493349,1,0
12,17,100,25,27,22,13,19,7.758333333333333,0.44,0.36,0.6666666666666666,0.6428571428571429,0.38596491228070173,0.02586206896551724,0.05521811154058531,0,1
12,6,64,28,26,23,8,27,6.790909090909091,0.53125,0.42857142857142855,0.8076923076923077,0.2727272727272727,0.5873015873015873,0.016260162601626018,0.16875602700096431,0,1
12,11,80,34,29,23,7,23,10.879999999999999,0.5375,0.47058823529411764,0.9655172413793104,0.5,0.5254237288135594,0.047619047619047616,0.10581264108352145,0,1
12,28,92,34,21,23,1,20,6.572727272727272,0.40217391304347827,0.4411764705882353,0.6666666666666666,0.64,0.4927536231884058,0.05042016806722689,0.08769562871019967,0,1
12,5,89,19,27,17,6,19,6.67,0.4157303370786517,0.10526315789473684,0.8518518518518519,0.7894736842105263,0.4918032786885246,0.0,0.09783263094521373,0,1
12,23,90,33,21,21,4,18,6.4799999999999995,0.37777777777777777,0.36363636363636365,0.7142857142857143,0.5833333333333334,0.4492753623188406,0.023622047244094488,0.10793308148947652,0,1
12,6,77,28,31,20,6,23,10.222222222222221,0.45454545454545453,0.42857142857142855,0.967741935483871,0.42857142857142855,0.5873015873015873,0.02608695652173913,0.0777363184079602,1,0
12,28,93,30,36,16,9,23,6.791666666666667,0.3978494623655914,0.3333333333333333,0.7777777777777778,0.5666666666666667,0.4,0.04424778761061947,0.06718624025799516,0,1
12,25,87,41,27,31,7,24,11.988888888888887,0.5402298850574713,0.34146341463414637,0.7037037037037037,0.4,0.41935483870967744,0.025,0.04765795206971678,0,1
12,23,87,23,36,28,7,20,7.938461538461539,0.4942528735632184,0.43478260869565216,0.6666666666666666,0.7368421052631579,0.5806451612903226,0.045871559633027525,0.08038585209003216,1,0
12,4,87,27,24,15,6,23,7.529999999999999,0.4367816091954023,0.25925925925925924,0.5416666666666666,0.43333333333333335,0.5526315789473685,0.10619469026548672,0.060350030175015085,1,0
12,18,91,23,23,25,10,17,8.354545454545455,0.46153846153846156,0.30434782608695654,0.6956521739130435,0.64,0.4482758620689655,0.07216494845360824,0.07456009543692216,1,0
12,15,77,31,17,31,6,21,7.441666666666666,0.5584415584415584,0.41935483870967744,0.6470588235294118,0.4,0.5636363636363636,0.0,0.10118306351183062,1,0
12,13,75,27,18,27,10,20,7.161538461538462,0.5333333333333333,0.5555555555555556,0.6111111111111112,0.3333333333333333,0.55,0.010869565217391304,0.08338892595063375,1,0
12,20,90,32,17,28,9,26,7.118181818181818,0.4666666666666667,0.375,0.7058823529411765,0.3333333333333333,0.3559322033898305,0.018518518518518517,0.09124087591240877,0,1
12,25,88,37,13,27,5,23,9.27,0.5113636363636364,0.4594594594594595,0.6923076923076923,0.47058823529411764,0.4444444444444444,0.0625,0.07761783799040362,1,0
12,2,84,32,40,28,5,21,8.25,0.4880952380952381,0.40625,0.6,0.5909090909090909,0.5633802816901409,0.04032258064516129,0.08241758241758242,1,0
12,26,84,18,26,24,7,24,10.566666666666666,0.5357142857142857,0.2777777777777778,0.7307692307692307,0.35294117647058826,0.5285714285714286,0.05504587155963303,0.07350539039529566,1,0
12,27,81,25,15,26,4,19,5.915384615384615,0.4567901234567901,0.48,0.8,0.42857142857142855,0.5230769230769231,0.058333333333333334,0.11058451816745656,0,1
12,25,88,31,21,23,10,25,6.99,0.375,0.2903225806451613,0.8095238095238095,0.55,0.39344262295081966,0.08974358974358974,0.05871990604815032,0,1
12,2,82,21,19,27,6,14,9.11,0.47560975609756095,0.42857142857142855,0.7894736842105263,0.45454545454545453,0.5230769230769231,0.08849557522123894,0.08989865969271003,1,0
12,24,86,28,24,30,6,21,11.17,0.5348837209302325,0.5357142857142857,0.7916666666666666,0.35,0.5238095238095238,0.02631578947368421,0.04595588235294117,1,0
12,16,91,29,19,24,8,24,7.57,0.42857142857142855,0.4827586206896552,0.7368421052631579,0.625,0.43103448275862066,0.034482758620689655,0.085494442861214,0,1
12,24,81,12,30,17,8,19,9.344444444444443,0.49382716049382713,0.4166666666666667,0.7,0.47058823529411764,0.4603174603174603,0.0380952380952381,0.06183745583038869,1,0
12,25,92,28,31,24,7,22,9.46,0.4782608695652174,0.32142857142857145,0.6451612903225806,0.3333333333333333,0.41818181818181815,0.056074766355140186,0.03606462781304097,1,0
12,6,88,31,21,31,8,17,9.041666666666666,0.5227272727272727,0.41935483870967744,0.7142857142857143,0.5294117647058824,0.5428571428571428,0.04310344827586207,0.07233796296296297,1,0
12,9,83,25,14,25,8,22,6.4,0.4819277108433735,0.32,0.7142857142857143,0.5625,0.5,0.029411764705882353,0.13619854721549637,0,1
12,28,80,28,15,21,6,25,8.209090909090909,0.5625,0.39285714285714285,0.7333333333333333,0.42857142857142855,0.5283018867924528,0.052083333333333336,0.08757961783439491,1,0
12,15,75,26,18,17,4,24,4.5249999999999995,0.4533333333333333,0.34615384615384615,0.7222222222222222,0.2857142857142857,0.40384615384615385,0.0196078431372549,0.10662729658792651,0,1
12,13,71,33,44,25,6,26,9.32,0.4788732394366197,0.36363636363636365,0.8636363636363636,0.4,0.4918032786885246,0.0196078431372549,0.1019219569015725,1,0
12,19,78,28,18,31,12,17,7.884615384615385,0.5641025641025641,0.39285714285714285,0.6666666666666666,0.46153846153846156,0.55,0.06666666666666667,0.11635122556624261,1,0
12,23,87,38,18,26,10,19,7.966666666666666,0.4827586206896552,0.39473684210526316,0.7222222222222222,0.5,0.5409836065573771,0.04716981132075472,0.08280430582390284,1,0
12,14,77,25,28,14,10,27,4.461538461538462,0.4155844155844156,0.28,0.7142857142857143,0.29411764705882354,0.40298507462686567,0.009433962264150943,0.08043758043758044,0,1
12,16,81,26,27,29,10,18,9.190000000000001,0.4567901234567901,0.46153846153846156,0.7407407407407407,0.5238095238095238,0.45454545454545453,0.0380952380952381,0.09168704156479218,1,0
12,10,92,28,17,23,10,32,6.509090909090909,0.44565217391304346,0.25,0.6470588235294118,0.7894736842105263,0.4782608695652174,0.08333333333333333,0.12372834753918063,0,1
12,26,91,22,18,20,12,23,6.676923076923076,0.43956043956043955,0.36363636363636365,0.9444444444444444,0.8,0.5555555555555556,0.06666666666666667,0.11035903472630958,1,0
12,27,78,23,31,21,8,21,8.61,0.48717948717948717,0.2608695652173913,0.8064516129032258,0.4117647058823529,0.41818181818181815,0.0380952380952381,0.06523157208088715,0,1
12,19,82,34,20,28,6,13,6.858333333333333,0.43902439024390244,0.4411764705882353,0.6,0.4166666666666667,0.5769230769230769,0.0297029702970297,0.07418397626112759,1,0
12,1,92,29,28,26,10,23,8.5,0.40217391304347827,0.3793103448275862,0.6785714285714286,0.64,0.5072463768115942,0.050505050505050504,0.06977393245883338,0,1
12,10,82,26,24,24,8,30,6.145454545454545,0.43902439024390244,0.46153846153846156,0.5833333333333334,0.42105263157894735,0.5675675675675675,0.06896551724137931,0.14434180138568128,0,1
12,22,82,29,31,28,8,24,7.523076923076923,0.5365853658536586,0.41379310344827586,0.6129032258064516,0.5,0.6,0.017094017094017096,0.11376564277588169,1,0
12,20,75,30,21,14,4,25,4.7727272727272725,0.41333333333333333,0.26666666666666666,0.8571428571428571,0.4666666666666667,0.4626865671641791,0.037383177570093455,0.1160631383472609,0,1
12,26,91,23,14,24,8,19,9.92,0.5164835164835165,0.391304347826087,0.9285714285714286,0.5,0.5074626865671642,0.06060606060606061,0.062421972534332085,1,0
12,13,69,25,34,24,8,19,9.65,0.5507246376811594,0.44,0.8235294117647058,0.21052631578947367,0.5737704918032787,0.04424778761061947,0.13496348046999046,1,0
12,4,85,25,16,20,7,17,7.590000000000001,0.4823529411764706,0.24,0.8125,0.44,0.45614035087719296,0.05,0.10683760683760682,1,0
12,28,83,27,20,17,8,14,5.458333333333333,0.40963855421686746,0.2222222222222222,0.7,0.6666666666666666,0.49295774647887325,0.043478260869565216,0.09863429438543246,1,0
12,13,84,33,32,23,4,21,9.141666666666667,0.5357142857142857,0.45454545454545453,0.875,0.48148148148148145,0.5645161290322581,0.03571428571428571,0.10268346111719605,1,0
12,23,80,22,34,20,4,21,9.45,0.55,0.5454545454545454,0.7058823529411765,0.35,0.5161290322580645,0.034782608695652174,0.10690287110568111,1,0
12,6,74,29,11,17,9,16,5.472727272727273,0.4594594594594595,0.4482758620689655,0.6363636363636364,0.3,0.5555555555555556,0.034482758620689655,0.15644555694618273,0,1
12,28,80,25,26,17,3,19,6.522222222222222,0.4375,0.24,0.5769230769230769,0.5,0.4375,0.021739130434782608,0.07908889591901297,0,1
12,2,84,29,28,22,4,13,7.3,0.4166666666666667,0.3448275862068966,0.7857142857142857,0.47058823529411764,0.5135135135135135,0.0,0.09398496240601505,0,1
12,14,78,30,28,24,2,18,8.245454545454546,0.5128205128205128,0.36666666666666664,0.8214285714285714,0.5384615384615384,0.5882352941176471,0.038834951456310676,0.1042287075640262,1,0
12,25,78,29,28,20,7,14,6.990909090909091,0.41025641025641024,0.3448275862068966,0.8214285714285714,0.5,0.4936708860759494,0.017857142857142856,0.07013715710723192,0,1
12,13,92,28,8,28,6,24,8.727272727272727,0.5217391304347826,0.35714285714285715,0.875,0.5384615384615384,0.5072463768115942,0.0594059405940594,0.053631627336806625,1,0
12,26,79,23,24,18,9,26,6.87,0.4430379746835443,0.30434782608695654,0.8333333333333334,0.34782608695652173,0.4375,0.018518518518518517,0.09633911368015415,0,1
12,29,87,24,24,28,7,23,8.34,0.4942528735632184,0.2916666666666667,0.7083333333333334,0.5714285714285714,0.5384615384615384,0.01,0.10984182776801406,0,1
12,4,77,27,23,20,6,20,7.009090909090909,0.4675324675324675,0.4074074074074074,0.8260869565217391,0.4230769230769231,0.5094339622641509,0.018691588785046728,0.10226557583385777,1,0
12,11,70,24,27,11,9,13,3.3181818181818183,0.3142857142857143,0.16666666666666666,0.8148148148148148,0.3157894736842105,0.4657534246575342,0.036036036036036036,0.15888147442008263,0,1
12,22,81,25,29,25,13,13,9.92,0.49382716049382713,0.32,0.8275862068965517,0.5333333333333333,0.4925373134328358,0.02631578947368421,0.09866423800850031,1,0
12,18,88,24,16,27,6,18,9.281818181818181,0.5113636363636364,0.4166666666666667,0.875,0.5454545454545454,0.5384615384615384,0.06666666666666667,0.07029053420805997,1,0
12,17,76,24,37,25,7,19,10.01,0.5263157894736842,0.4583333333333333,0.7567567567567568,0.375,0.5789473684210527,0.036036036036036036,0.10746085354620817,1,0
12,9,80,25,39,24,7,18,9.76,0.5,0.4,0.7692307692307693,0.375,0.4745762711864407,0.05263157894736842,0.10936132983377078,0,1
12,15,86,30,25,27,8,20,8.655555555555557,0.4186046511627907,0.3,0.68,0.45,0.5185185185185185,0.02702702702702703,0.07971014492753623,1,0
12,7,84,32,15,26,5,19,7.666666666666667,0.5238095238095238,0.5,0.6666666666666666,0.26666666666666666,0.44776119402985076,0.03508771929824561,0.06838905775075989,0,1
12,22,71,34,41,17,4,22,7.65,0.4647887323943662,0.5294117647058824,0.6341463414634146,0.6470588235294118,0.5223880597014925,0.008403361344537815,0.12139388746072552,0,1
12,7,84,25,20,22,6,19,8.533333333333333,0.4642857142857143,0.36,0.75,0.26666666666666666,0.4594594594594595,0.05309734513274336,0.08540372670807453,0,1
12,28,84,27,28,14,9,17,8.72,0.4523809523809524,0.25925925925925924,0.8928571428571429,0.4782608695652174,0.5373134328358209,0.044642857142857144,0.075007500750075,1,0
12,14,94,23,27,26,6,23,8.61,0.425531914893617,0.34782608695652173,0.8888888888888888,0.5714285714285714,0.49382716049382713,0.04201680672268908,0.07863883328567343,1,0
12,27,89,12,29,15,7,24,5.641666666666667,0.42696629213483145,0.16666666666666666,0.8620689655172413,0.30434782608695654,0.42028985507246375,0.05511811023622047,0.10255601136005049,0,1
12,7,87,21,37,20,9,27,4.6,0.3448275862068966,0.14285714285714285,0.8918918918918919,0.3684210526315789,0.41333333333333333,0.058823529411764705,0.12032842582106455,0,1
12,8,82,20,34,22,5,24,7.041666666666667,0.4878048780487805,0.5,0.6176470588235294,0.6111111111111112,0.5373134328358209,0.032,0.09305210918114143,1,0
12,7,92,20,17,28,7,23,9.691666666666668,0.5760869565217391,0.5,0.9411764705882353,0.5,0.6417910447761194,0.0390625,0.11154074955383698,1,0
12,18,83,20,30,29,4,21,9.709090909090909,0.5903614457831325,0.4,0.7666666666666667,0.4117647058823529,0.5614035087719298,0.007936507936507936,0.093603744149766,1,0
12,3,95,23,24,23,4,25,8.718181818181819,0.5052631578947369,0.4782608695652174,0.8333333333333334,0.375,0.47540983606557374,0.008620689655172414,0.05858230814294083,1,0
12,9,80,31,32,22,8,21,7.87,0.425,0.41935483870967744,0.75,0.26666666666666666,0.43283582089552236,0.03333333333333333,0.07403020432336394,0,1
12,25,90,28,28,25,7,21,9.366666666666667,0.5555555555555556,0.42857142857142855,0.75,0.3333333333333333,0.4838709677419355,0.041666666666666664,0.06459948320413438,1,0
