slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,DALLAS MAVERICKS,WIN,2308,13,23,3,8,7,8,3,9,9,1,0,3,1,33.4,24.0
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,WIN,2186,11,20,6,10,2,2,3,7,3,0,3,1,1,27.4,6.0
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,MIAMI HEAT,WIN,2415,13,28,2,8,6,7,1,3,1,2,2,1,0,23.9,-7.0
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,DALLAS MAVERICKS,WIN,2446,11,24,3,11,8,8,2,5,2,0,1,2,1,23.2,13.0
poweldw01,Dwight Powell,DALLAS MAVERICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1677,6,7,0,0,4,6,5,4,3,0,0,0,2,18.7,-2.0
pachuza01,Zaza Pachulia,DALLAS MAVERICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1921,3,7,0,0,6,6,2,5,9,0,1,1,4,15.6,-16.0
linje01,Jeremy Lin,CHARLOTTE HORNETS,HOME,MIAMI HEAT,WIN,2022,6,10,1,3,8,9,0,0,3,2,0,3,4,15.5,17.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2083,8,16,3,6,5,5,0,3,0,0,1,1,3,15.4,-8.0
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,WIN,2189,6,13,2,4,5,7,1,2,2,1,0,0,2,14.4,20.0
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1475,7,14,0,2,2,2,0,1,4,3,0,0,2,14.3,-7.0
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,DALLAS MAVERICKS,WIN,2275,5,8,0,0,5,9,5,5,1,0,1,1,4,13.6,15.0
johnsjo02,Joe Johnson,MIAMI HEAT,AWAY,CHARLOTTE HORNETS,LOSS,2085,6,12,4,5,0,0,1,6,2,0,1,2,0,12.6,6.0
anderju01,Justin Anderson,DALLAS MAVERICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1433,5,10,2,5,2,4,3,1,1,3,1,1,4,12.4,-8.0
greenje02,Jeff Green,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1837,5,10,3,6,4,6,1,4,0,0,0,1,0,12.1,-4.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2070,3,5,0,0,1,6,4,11,1,2,4,2,4,10.7,-17.0
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1791,6,15,1,1,4,5,2,5,2,0,0,1,3,10.6,-11.0
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,CHARLOTTE HORNETS,LOSS,1959,4,11,0,0,4,6,1,6,10,0,2,4,4,10.4,3.0
harklma01,Maurice Harkless,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,WIN,1452,5,8,0,2,2,2,1,6,0,2,0,1,4,10.3,13.0
denglu01,Luol Deng,MIAMI HEAT,AWAY,CHARLOTTE HORNETS,LOSS,1988,4,14,2,8,5,5,2,5,2,0,0,1,2,9.3,3.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,WIN,2243,4,15,2,8,2,2,0,6,6,1,1,2,1,8.4,11.0
