slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
greenja05,Jalen Green,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2107,15,25,6,12,6,10,2,2,4,1,1,1,0,34.4,19.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,1843,12,19,7,11,6,6,0,1,12,1,0,3,2,34.4,6.0
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,1616,10,14,2,4,3,5,2,9,7,3,0,3,3,26.2,3.0
bogdabo02,Bojan Bogdanović,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,LOSS,1654,11,15,6,7,5,5,0,3,0,1,0,2,2,26.0,-23.0
durenja01,Jalen Duren,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,LOSS,1860,9,13,0,0,5,5,4,11,1,2,2,1,2,25.9,-16.0
lylestr01,Trey Lyles,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,1521,8,11,6,8,2,2,0,7,0,2,3,2,1,23.3,25.0
edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2233,9,20,6,10,7,9,1,2,5,4,1,6,3,22.1,-15.0
russeda01,D'Angelo Russell,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2545,11,23,6,12,2,2,1,2,7,2,0,4,1,22.1,-3.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1591,8,15,2,4,11,17,1,11,4,0,0,4,1,21.7,26.0
markkla01,Lauri Markkanen,UTAH JAZZ,HOME,CHARLOTTE HORNETS,WIN,1943,8,14,4,8,5,6,0,11,2,1,1,2,3,21.2,23.0
derozde01,DeMar DeRozan,CHICAGO BULLS,HOME,ATLANTA HAWKS,WIN,2239,11,21,1,2,3,4,0,1,6,3,0,1,2,21.0,20.0
plumlma01,Mason Plumlee,CHARLOTTE HORNETS,AWAY,UTAH JAZZ,LOSS,1572,5,6,0,0,8,11,4,4,5,0,1,2,0,20.8,-6.0
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,1734,9,15,4,7,4,4,0,1,1,1,0,0,1,20.7,8.0
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,ORLANDO MAGIC,LOSS,2258,9,19,4,10,4,6,0,6,7,1,0,3,2,19.4,6.0
portibo01,Bobby Portis,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1385,8,12,2,3,0,0,3,7,3,1,0,0,2,19.3,16.0
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1442,8,12,2,6,3,4,1,3,1,0,2,0,1,18.7,15.0
anthoco01,Cole Anthony,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,1397,8,12,0,1,2,3,1,4,4,2,1,1,1,18.4,0.0
vucevni01,Nikola Vučević,CHICAGO BULLS,HOME,ATLANTA HAWKS,WIN,2327,6,14,1,5,1,2,6,11,7,1,0,1,1,18.2,19.0
goberru01,Rudy Gobert,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2135,5,8,0,0,5,7,6,10,1,0,4,2,3,18.1,-4.0
carteje01,Jevon Carter,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,943,6,8,6,8,0,0,0,3,3,3,1,2,4,17.9,2.0
murrake02,Keegan Murray,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,2035,7,11,5,7,1,1,1,8,0,0,1,1,0,17.9,19.0
cartewe01,Wendell Carter Jr.,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,1960,8,13,3,4,2,2,2,9,1,1,0,2,3,17.7,12.0
banchpa01,Paolo Banchero,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,2145,7,13,3,5,6,9,0,5,2,0,0,1,0,17.4,12.0
sochaje01,Jeremy Sochan,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1660,5,11,2,2,6,8,4,2,4,0,1,1,0,17.4,-11.0
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1781,7,12,1,5,1,1,0,4,7,2,0,0,3,17.3,24.0
banede01,Desmond Bane,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,LOSS,1719,9,13,3,4,0,0,1,3,5,1,0,4,1,17.2,-14.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,1974,7,14,1,3,2,2,1,4,10,4,0,6,1,16.5,14.0
capelca01,Clint Capela,ATLANTA HAWKS,AWAY,CHICAGO BULLS,LOSS,2160,7,12,0,1,2,3,3,9,1,2,2,2,2,16.1,-9.0
willipa01,Patrick Williams,CHICAGO BULLS,HOME,ATLANTA HAWKS,WIN,1843,6,11,2,4,4,5,3,7,2,1,0,2,2,16.1,4.0
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,1800,6,10,6,9,2,2,0,2,2,1,0,2,1,16.0,8.0
monkma01,Malik Monk,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,1433,5,9,2,5,1,1,2,7,8,0,0,2,0,15.8,24.0
sengual01,Alperen Şengün,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2088,8,12,1,2,4,8,1,6,7,0,0,5,3,15.4,8.0
wagnefr01,Franz Wagner,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,1997,7,13,1,5,0,0,2,5,6,1,0,1,1,15.4,17.0
youngtr01,Trae Young,ATLANTA HAWKS,AWAY,CHICAGO BULLS,LOSS,2255,7,16,0,5,7,10,1,2,13,0,0,6,1,15.4,6.0
smithde03,Dennis Smith Jr.,CHARLOTTE HORNETS,AWAY,UTAH JAZZ,LOSS,1738,6,11,0,1,3,4,0,3,9,0,0,0,3,15.3,-15.0
carusal01,Alex Caruso,CHICAGO BULLS,HOME,ATLANTA HAWKS,WIN,1681,5,9,2,4,0,0,2,2,2,3,1,0,1,14.4,10.0
beysa01,Saddiq Bey,DETROIT PISTONS,HOME,MILWAUKEE BUCKS,LOSS,1711,6,14,2,6,7,9,1,2,2,1,0,1,3,14.3,-11.0
brownja02,Jaylen Brown,BOSTON CELTICS,AWAY,ORLANDO MAGIC,LOSS,2217,10,22,5,11,1,2,2,3,3,1,0,5,1,14.2,-20.0
easonta01,Tari Eason,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1565,5,8,0,0,1,2,3,6,3,3,2,2,3,14.2,0.0
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,LOSS,1865,5,13,2,5,0,0,2,4,8,2,0,1,0,14.1,-7.0
johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1814,8,15,3,7,1,2,1,3,1,1,1,2,1,13.9,-12.0
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,945,6,8,0,0,2,2,4,3,2,1,0,1,5,13.9,-7.0
sharpsh01,Shaedon Sharpe,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,1624,8,12,3,4,0,0,0,3,0,1,0,1,2,13.9,26.0
jonestr01,Tre Jones,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1464,5,11,0,2,2,2,0,2,7,2,1,1,0,13.5,-9.0
allengr01,Grayson Allen,MILWAUKEE BUCKS,AWAY,DETROIT PISTONS,WIN,1408,3,6,1,4,2,2,1,2,5,3,1,1,1,13.1,26.0
murrade01,Dejounte Murray,ATLANTA HAWKS,AWAY,CHICAGO BULLS,LOSS,2189,9,19,2,7,0,0,0,7,4,0,0,2,1,12.8,-21.0
lavinza01,Zach LaVine,CHICAGO BULLS,HOME,ATLANTA HAWKS,WIN,2087,7,17,2,7,4,7,0,6,2,2,0,1,3,12.7,1.0
jacksja02,Jaren Jackson Jr.,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,LOSS,1695,7,18,3,6,2,2,2,3,2,1,1,1,4,12.0,-7.0
