slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
knighbr03,Brandon Knight,MILWAUKEE BUCKS,AWAY,LOS ANGELES LAKERS,WIN,2328,15,25,3,8,4,6,2,6,2,4,0,2,1,30.9,17.0
millspa01,Paul Millsap,ATLANTA HAWKS,AWAY,BOSTON CELTICS,WIN,2351,12,19,0,1,10,14,5,10,2,2,2,4,2,30.4,18.0
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,PORTLAND TRAIL BLAZERS,LOSS,2412,12,26,3,9,10,12,3,11,3,1,0,1,3,29.1,-8.0
hardeja01,James Harden,HOUSTON ROCKETS,HOME,SACRAMENTO KINGS,LOSS,2322,12,26,5,11,9,10,3,7,1,2,0,5,5,24.1,-8.0
olynyke01,Kelly Olynyk,BOSTON CELTICS,HOME,ATLANTA HAWKS,LOSS,1463,8,11,3,5,2,2,1,3,5,1,2,1,2,22.2,16.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,2435,6,15,4,10,5,5,1,5,11,1,0,2,3,20.6,11.0
leeda02,David Lee,GOLDEN STATE WARRIORS,AWAY,ORLANDO MAGIC,WIN,1669,11,15,0,0,0,0,4,5,2,0,2,3,0,20.0,20.0
aldrila01,LaMarcus Aldridge,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,2383,10,23,0,0,5,6,2,12,2,0,2,0,3,19.1,6.0
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,BROOKLYN NETS,WIN,1638,4,7,1,1,9,9,0,1,6,1,0,3,0,17.2,22.0
couside01,DeMarcus Cousins,SACRAMENTO KINGS,AWAY,HOUSTON ROCKETS,WIN,2003,7,13,0,0,3,4,2,14,2,4,1,4,3,16.8,6.0
gayru01,Rudy Gay,SACRAMENTO KINGS,AWAY,HOUSTON ROCKETS,WIN,2530,9,19,1,4,6,6,2,4,2,1,0,2,4,16.7,10.0
hibbero01,Roy Hibbert,INDIANA PACERS,HOME,CLEVELAND CAVALIERS,WIN,2103,8,13,0,0,3,4,2,0,1,1,5,2,4,15.7,13.0
thomais02,Isaiah Thomas,SACRAMENTO KINGS,AWAY,HOUSTON ROCKETS,WIN,2111,6,17,1,4,4,6,0,1,10,1,0,0,1,14.6,6.0
