slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,NEW ORLEANS PELICANS,WIN,2086,15,21,3,6,8,9,4,8,0,0,1,2,3,34.6,18.0
mccolcj01,CJ McCollum,NEW ORLEANS PELICANS,AWAY,BOSTON CELTICS,LOSS,2037,15,24,6,12,2,5,0,4,4,1,1,1,2,29.9,-14.0
moranja01,Ja Morant,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,WIN,1934,14,25,3,5,7,9,3,2,4,0,1,5,0,26.5,-3.0
brunsja01,Jalen Brunson,NEW YORK KNICKS,HOME,INDIANA PACERS,WIN,2498,11,20,3,4,9,9,0,3,4,0,0,1,3,25.9,7.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,NEW ORLEANS PELICANS,WIN,2155,10,22,3,8,8,10,2,8,4,1,0,0,2,25.6,12.0
sabondo01,Domantas Sabonis,SACRAMENTO KINGS,HOME,HOUSTON ROCKETS,WIN,2277,9,12,0,0,7,9,2,12,9,0,0,4,3,25.5,13.0
lavinza01,Zach LaVine,CHICAGO BULLS,AWAY,WASHINGTON WIZARDS,LOSS,2442,15,28,4,11,4,7,1,4,2,2,0,3,1,25.1,5.0
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1698,10,15,0,0,1,3,4,14,9,1,0,3,3,23.8,17.0
bogdabo02,Bojan Bogdanović,DETROIT PISTONS,HOME,MINNESOTA TIMBERWOLVES,WIN,1923,9,15,5,8,4,5,1,5,4,1,1,2,3,23.2,11.0
beysa01,Saddiq Bey,DETROIT PISTONS,HOME,MINNESOTA TIMBERWOLVES,WIN,2276,10,16,4,6,7,8,1,5,1,1,0,4,1,22.9,2.0
jonestr01,Tre Jones,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,LOSS,1823,9,19,2,5,2,2,3,3,6,3,1,0,1,22.8,-3.0
hieldbu01,Buddy Hield,INDIANA PACERS,AWAY,NEW YORK KNICKS,LOSS,1930,11,20,7,15,2,2,0,8,0,1,0,1,3,22.6,-3.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,HOUSTON ROCKETS,WIN,1922,9,18,2,4,4,6,1,1,9,1,0,1,0,21.5,11.0
adamsst01,Steven Adams,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,WIN,1951,5,7,0,0,1,2,7,11,5,1,3,1,2,20.7,14.0
jacksja02,Jaren Jackson Jr.,MEMPHIS GRIZZLIES,HOME,SAN ANTONIO SPURS,WIN,1620,6,10,1,2,8,9,2,10,1,0,2,0,5,20.5,-4.0
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1930,8,13,4,6,0,1,4,8,1,1,2,1,2,20.2,4.0
brogdma01,Malcolm Brogdon,BOSTON CELTICS,HOME,NEW ORLEANS PELICANS,WIN,1532,7,11,2,5,4,4,0,4,4,2,0,1,0,20.1,17.0
lylestr01,Trey Lyles,SACRAMENTO KINGS,HOME,HOUSTON ROCKETS,WIN,1254,6,8,3,5,5,6,1,6,0,0,2,0,1,19.9,15.0
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,LOSS,1547,7,13,0,0,3,5,6,6,0,0,5,0,2,18.6,-10.0
robinmi01,Mitchell Robinson,NEW YORK KNICKS,HOME,INDIANA PACERS,WIN,2251,3,4,0,0,4,6,5,4,1,5,2,0,2,18.6,3.0
iveyja01,Jaden Ivey,DETROIT PISTONS,HOME,MINNESOTA TIMBERWOLVES,WIN,2418,7,11,2,3,2,4,0,4,8,3,0,2,4,18.5,8.0
barrerj01,RJ Barrett,NEW YORK KNICKS,HOME,INDIANA PACERS,WIN,2451,9,23,4,12,5,6,3,5,4,0,0,2,1,18.1,4.0
mccontj01,T.J. McConnell,INDIANA PACERS,AWAY,NEW YORK KNICKS,LOSS,1562,6,11,0,1,2,2,3,5,7,2,0,1,1,17.8,2.0
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2066,10,21,3,8,4,4,1,3,5,2,0,5,2,17.6,8.0
goberru01,Rudy Gobert,MINNESOTA TIMBERWOLVES,AWAY,DETROIT PISTONS,LOSS,1948,6,8,0,0,4,6,4,10,0,2,0,2,2,17.0,0.0
hayeski01,Killian Hayes,DETROIT PISTONS,HOME,MINNESOTA TIMBERWOLVES,WIN,2048,7,14,1,6,3,3,1,2,9,1,1,3,1,16.9,13.0
hylanbo01,Bones Hyland,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1427,7,12,5,7,2,2,0,1,4,1,0,1,4,16.9,7.0
bogdabo01,Bogdan Bogdanović,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2374,9,18,3,8,1,2,0,3,5,2,0,2,2,16.2,7.0
caldwke01,Kentavious Caldwell-Pope,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1607,5,7,4,5,1,1,0,3,2,2,0,0,1,16.0,26.0
johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,MEMPHIS GRIZZLIES,LOSS,2123,6,17,1,7,11,12,1,3,3,0,1,2,2,15.7,-3.0
craigto01,Torrey Craig,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1382,6,6,3,3,1,2,1,4,0,0,0,0,1,15.3,-23.0
murphtr02,Trey Murphy III,NEW ORLEANS PELICANS,AWAY,BOSTON CELTICS,LOSS,2034,7,11,1,4,0,0,2,4,1,3,1,1,2,15.3,-7.0
horfoal01,Al Horford,BOSTON CELTICS,HOME,NEW ORLEANS PELICANS,WIN,1889,5,8,4,6,0,0,1,2,4,1,1,1,0,15.2,15.0
