slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,DENVER NUGGETS,WIN,2273,18,31,4,7,7,10,6,12,5,3,2,6,2,40.2,14.0
paulch01,Chris Paul,PHOENIX SUNS,AWAY,SAN ANTONIO SPURS,WIN,2354,12,20,1,4,6,6,0,7,11,1,2,1,1,32.6,14.0
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,2653,15,30,6,12,5,6,1,8,8,0,0,2,2,31.5,1.0
derozde01,DeMar DeRozan,CHICAGO BULLS,AWAY,ORLANDO MAGIC,WIN,2298,11,14,5,5,5,6,0,2,8,0,1,3,4,28.5,17.0
edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,2256,14,21,5,7,1,2,2,8,6,2,1,6,2,28.4,16.0
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,AWAY,ATLANTA HAWKS,WIN,2323,12,20,5,10,3,3,1,7,4,1,1,2,1,27.7,3.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,2317,13,23,2,9,9,11,1,8,3,1,1,3,5,27.2,2.0
dinwisp01,Spencer Dinwiddie,DALLAS MAVERICKS,AWAY,UTAH JAZZ,LOSS,2491,11,23,6,11,7,10,0,4,8,1,1,3,1,27.2,-7.0
johnske04,Keldon Johnson,SAN ANTONIO SPURS,HOME,PHOENIX SUNS,LOSS,2457,15,26,3,9,1,2,1,2,5,0,0,0,1,25.8,-3.0
wagnemo01,Moritz Wagner,ORLANDO MAGIC,HOME,CHICAGO BULLS,LOSS,1387,8,11,3,4,8,9,0,2,3,1,0,0,2,25.0,2.0
achiupr01,Precious Achiuwa,TORONTO RAPTORS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2005,11,16,1,2,4,4,3,10,0,2,1,2,3,24.8,27.0
lavinza01,Zach LaVine,CHICAGO BULLS,AWAY,ORLANDO MAGIC,WIN,2205,11,18,3,7,7,7,0,3,2,0,0,1,1,24.7,24.0
gaffoda01,Daniel Gafford,WASHINGTON WIZARDS,AWAY,NEW ORLEANS PELICANS,WIN,1761,8,11,0,0,5,8,5,7,2,1,5,2,2,24.0,6.0
vucevni01,Nikola Vučević,CHICAGO BULLS,AWAY,ORLANDO MAGIC,WIN,2351,11,18,2,5,2,2,4,9,5,0,2,3,4,23.6,23.0
youngtr01,Trae Young,ATLANTA HAWKS,HOME,LOS ANGELES CLIPPERS,LOSS,2162,10,21,0,2,11,14,2,3,10,1,0,5,2,23.6,0.0
irvinky01,Kyrie Irving,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,2481,12,27,5,12,3,6,2,4,9,2,0,3,4,23.0,17.0
brogdma01,Malcolm Brogdon,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,2359,8,15,3,7,7,8,1,5,4,2,1,2,4,22.4,11.0
barnesc01,Scottie Barnes,TORONTO RAPTORS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2264,7,12,0,1,4,4,4,6,7,0,0,0,1,21.5,26.0
hardeja01,James Harden,PHILADELPHIA 76ERS,HOME,DENVER NUGGETS,WIN,2147,5,10,3,6,4,6,1,3,13,0,0,0,1,21.5,-3.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,PHILADELPHIA 76ERS,LOSS,2299,8,12,2,2,6,6,1,7,9,0,2,7,2,21.5,-1.0
grantje01,Jerami Grant,PORTLAND TRAIL BLAZERS,HOME,TORONTO RAPTORS,LOSS,2446,9,19,1,4,7,9,0,8,3,1,2,1,2,20.6,-22.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2085,10,24,1,7,8,10,0,3,6,2,0,0,5,20.5,-7.0
brunsja01,Jalen Brunson,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,2233,10,19,0,2,6,6,2,1,4,1,0,1,2,20.4,8.0
markkla01,Lauri Markkanen,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,2160,11,20,4,8,3,4,0,5,0,1,1,1,2,20.4,7.0
mccolcj01,CJ McCollum,NEW ORLEANS PELICANS,HOME,WASHINGTON WIZARDS,LOSS,2153,9,19,2,6,4,5,1,4,5,1,1,0,2,20.2,-7.0
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,SAN ANTONIO SPURS,WIN,2456,10,18,1,4,4,5,1,0,4,1,1,0,3,20.0,6.0
russeda01,D'Angelo Russell,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,2235,8,14,7,9,2,2,1,1,6,1,0,3,4,20.0,6.0
claxtni01,Nic Claxton,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,2079,6,6,0,0,1,4,2,10,6,0,3,0,2,19.9,7.0
sabondo01,Domantas Sabonis,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2364,9,13,0,1,5,8,4,6,5,0,0,3,4,19.8,-5.0
zubaciv01,Ivica Zubac,LOS ANGELES CLIPPERS,AWAY,ATLANTA HAWKS,WIN,2195,6,9,0,0,6,6,2,4,3,1,2,0,4,19.6,10.0
sochaje01,Jeremy Sochan,SAN ANTONIO SPURS,HOME,PHOENIX SUNS,LOSS,2373,11,25,3,6,5,5,3,5,5,0,0,3,4,19.4,-3.0
kesslwa01,Walker Kessler,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,1503,6,7,0,0,2,4,2,9,2,0,5,0,1,19.3,9.0
barrerj01,RJ Barrett,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1865,9,16,3,5,3,4,1,5,2,0,1,1,1,18.9,-19.0
anthoco01,Cole Anthony,ORLANDO MAGIC,HOME,CHICAGO BULLS,LOSS,1828,9,15,3,5,0,0,0,6,6,0,0,1,1,18.7,-6.0
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,DETROIT PISTONS,WIN,2013,8,17,1,8,7,7,0,0,7,2,0,4,0,18.2,0.0
