slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,2370,19,28,2,3,4,6,3,11,7,2,1,1,3,42.0,11.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,2305,13,16,2,2,6,7,2,7,10,2,1,4,2,36.0,4.0
vassede01,Devin Vassell,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,2088,14,21,6,9,0,0,1,5,4,1,0,0,0,30.9,-10.0
gordoaa01,Aaron Gordon,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,2112,11,17,2,4,6,7,5,4,2,0,1,0,2,28.1,6.0
lillada01,Damian Lillard,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,2312,10,19,1,6,4,4,1,3,10,1,0,0,3,24.1,11.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,2075,11,23,5,12,3,3,0,4,6,1,1,2,1,23.0,-1.0
murraja01,Jamal Murray,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,1923,8,16,1,6,8,9,0,2,6,2,0,0,4,21.8,9.0
wembavi01,Victor Wembanyama,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,1571,10,18,2,8,5,6,3,6,1,1,5,5,5,20.1,-11.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,2108,9,18,4,10,2,2,0,3,3,1,1,0,2,18.9,-9.0
kuminjo01,Jonathan Kuminga,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,1137,5,7,0,1,6,7,1,3,4,0,0,1,1,15.7,6.0
watsope01,Peyton Watson,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,1152,6,10,2,4,5,6,1,4,0,0,0,0,1,15.5,7.0
jonestr01,Tre Jones,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,2110,7,13,0,2,4,4,2,3,6,1,0,3,2,15.4,-9.0
saricda01,Dario Šarić,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,1363,5,7,1,2,2,2,1,6,6,1,0,2,1,15.4,3.0
osmande01,Cedi Osman,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,1689,4,7,3,6,2,3,0,2,5,3,0,1,3,14.2,10.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,929,5,8,2,3,0,0,0,3,5,1,0,1,0,12.8,7.0
podzibr01,Brandin Podziemski,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,1695,5,10,3,4,0,0,0,2,5,1,0,0,2,12.3,-2.0
sochaje01,Jeremy Sochan,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,1955,3,11,1,5,2,2,2,6,5,2,1,1,1,10.5,-14.0
paulch01,Chris Paul,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,1814,4,7,1,3,0,1,1,3,6,0,0,0,2,10.3,4.0
barlodo01,Dominick Barlow,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,887,3,3,0,0,0,0,0,1,4,1,2,0,1,10.2,5.0
caldwke01,Kentavious Caldwell-Pope,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,2086,4,8,0,2,0,0,1,2,4,1,1,1,0,8.8,4.0
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,1340,3,4,0,0,1,1,2,2,3,0,0,0,5,7.5,-2.0
johnske04,Keldon Johnson,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,1798,5,17,2,8,2,2,2,8,1,0,0,1,1,7.2,7.0
wiggian01,Andrew Wiggins,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,1636,5,10,1,4,0,0,2,1,0,0,1,1,2,6.6,-14.0
beaslma01,Malik Beasley,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,1595,4,6,2,4,0,0,0,2,0,0,0,2,0,6.0,4.0
payneca01,Cameron Payne,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,919,0,3,0,3,5,5,0,1,4,0,0,0,1,5.6,-4.0
portemi01,Michael Porter Jr.,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,1829,3,6,2,5,0,0,0,4,0,0,0,0,3,5.0,5.0
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,1700,2,4,2,4,1,2,1,5,0,1,0,3,0,4.8,3.0
beaucma01,MarJon Beauchamp,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,1038,3,8,2,4,0,0,2,1,0,0,0,1,1,3.9,-7.0
nnajize01,Zeke Nnaji,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,370,1,1,0,0,0,0,1,2,1,0,0,0,0,3.7,-3.0
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,1994,4,10,1,5,0,0,0,4,1,0,3,4,4,2.0,8.0
strawju01,Julian Strawther,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,558,0,1,0,1,0,0,1,0,1,1,0,0,0,1.7,-6.0
mamuksa01,Sandro Mamukelashvili,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,150,0,0,0,0,0,0,0,0,2,0,0,0,0,1.4,-1.0
jackstr02,Trayce Jackson-Davis,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,LOSS,1232,2,4,0,0,0,0,2,0,2,0,0,2,4,1.2,0.0
portibo01,Bobby Portis,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,1244,2,6,0,2,1,2,1,3,0,0,1,2,3,0.3,-8.0
jacksan01,Andre Jackson Jr.,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,WIN,298,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.1,-5.0
braunch01,Christian Braun,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,1108,1,4,0,2,0,0,0,0,1,1,1,1,3,-0.2,-5.0
champju02,Julian Champagnie,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,1254,0,4,0,2,0,0,0,0,2,1,0,0,0,-0.4,-3.0
jacksre01,Reggie Jackson,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,WIN,957,1,6,0,0,0,0,0,0,3,0,0,1,0,-0.7,-6.0
weslebl01,Blake Wesley,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,LOSS,896,0,1,0,0,0,0,0,1,1,0,0,0,3,-0.9,6.0
