slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,TORONTO RAPTORS,WIN,2034,10,18,5,11,7,7,2,3,12,1,0,0,3,33.9,25.0
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,WIN,1879,12,18,4,7,6,7,0,8,2,0,1,2,3,27.1,5.0
teaguje01,Jeff Teague,ATLANTA HAWKS,AWAY,UTAH JAZZ,WIN,2141,9,17,2,4,6,7,0,4,8,3,0,0,0,27.1,24.0
jennibr01,Brandon Jennings,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,1494,11,17,4,8,3,4,1,2,3,2,0,2,1,24.1,17.0
rondora01,Rajon Rondo,DALLAS MAVERICKS,AWAY,BOSTON CELTICS,WIN,2093,12,19,5,7,0,0,1,5,5,1,0,2,3,24.0,9.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,TORONTO RAPTORS,WIN,2429,6,12,2,6,2,2,3,8,13,2,2,2,4,23.4,21.0
paytoel01,Elfrid Payton,ORLANDO MAGIC,HOME,BROOKLYN NETS,LOSS,2148,6,13,1,1,3,5,4,5,10,3,1,2,3,20.3,12.0
vasqugr01,Greivis Vásquez,TORONTO RAPTORS,AWAY,GOLDEN STATE WARRIORS,LOSS,2051,10,19,5,9,0,1,0,5,7,1,0,2,1,20.3,-4.0
linje01,Jeremy Lin,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,LOSS,1653,9,14,2,3,0,0,0,3,5,3,1,1,2,20.1,2.0
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,WIN,1941,5,13,3,5,6,8,1,5,9,2,1,2,1,19.9,4.0
speigma01,Marreese Speights,GOLDEN STATE WARRIORS,HOME,TORONTO RAPTORS,WIN,1526,12,19,0,1,2,2,4,4,0,0,0,1,2,19.7,23.0
davised01,Ed Davis,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,LOSS,1690,7,9,0,0,6,8,2,6,1,1,2,1,4,19.4,14.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,2271,9,15,3,4,6,10,0,5,1,0,1,1,3,19.2,10.0
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,BOSTON CELTICS,WIN,2041,8,17,2,3,4,4,0,5,4,2,0,0,2,18.8,5.0
simshe01,Henry Sims,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,LOSS,1083,6,7,0,0,4,4,3,2,2,0,2,1,0,18.0,1.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,GOLDEN STATE WARRIORS,LOSS,2107,8,17,2,5,4,6,2,3,8,2,0,3,4,17.8,-19.0
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,WIN,1834,6,14,3,5,2,2,1,4,8,1,0,0,1,17.7,9.0
morrima02,Markieff Morris,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,WIN,1302,7,12,3,4,4,4,1,2,1,2,1,1,4,17.5,17.0
zellety01,Tyler Zeller,BOSTON CELTICS,HOME,DALLAS MAVERICKS,LOSS,1512,7,9,0,0,3,4,2,8,2,1,0,1,2,17.5,16.0
anderry01,Ryan Anderson,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,1456,9,14,3,6,1,1,1,4,1,1,0,2,0,17.4,9.0
knighbr03,Brandon Knight,MILWAUKEE BUCKS,HOME,INDIANA PACERS,LOSS,1961,9,19,2,5,0,0,0,2,7,4,0,2,1,17.4,4.0
lopezbr01,Brook Lopez,BROOKLYN NETS,AWAY,ORLANDO MAGIC,WIN,1060,7,8,0,0,2,3,2,6,0,0,3,1,0,17.1,9.0
milescj01,C.J. Miles,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,WIN,1945,8,14,6,9,0,1,0,4,1,0,2,1,1,16.9,0.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2236,7,15,3,5,4,4,1,9,6,0,0,3,3,16.7,1.0
wroteto01,Tony Wroten,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,LOSS,1992,10,19,4,9,4,9,0,2,3,3,0,5,2,16.6,0.0
evansty01,Tyreke Evans,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,1628,10,15,0,1,1,1,1,3,5,1,0,4,2,15.8,20.0
greenge01,Gerald Green,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,WIN,1319,9,15,3,7,0,0,1,3,2,1,0,2,1,15.7,-1.0
smithjr01,J.R. Smith,NEW YORK KNICKS,HOME,DETROIT PISTONS,LOSS,2175,8,20,5,9,1,2,1,2,5,3,0,3,0,15.6,-12.0
goberru01,Rudy Gobert,UTAH JAZZ,HOME,ATLANTA HAWKS,LOSS,1446,3,3,0,0,5,6,2,5,1,0,4,0,2,15.3,14.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,TORONTO RAPTORS,WIN,1717,8,13,4,6,0,0,0,2,1,2,3,3,4,14.9,19.0
pachuza01,Zaza Pachulia,MILWAUKEE BUCKS,HOME,INDIANA PACERS,LOSS,1488,4,10,0,0,4,4,4,10,1,1,1,0,0,14.8,10.0
walljo01,John Wall,WASHINGTON WIZARDS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2016,5,13,2,6,2,2,0,2,12,0,1,1,2,14.8,-3.0
willide01,Deron Williams,BROOKLYN NETS,AWAY,ORLANDO MAGIC,WIN,1748,5,10,3,3,3,4,0,2,7,0,0,1,1,14.7,-2.0
plumlma01,Mason Plumlee,BROOKLYN NETS,AWAY,ORLANDO MAGIC,WIN,1592,9,10,0,0,0,3,2,7,2,1,2,5,3,14.5,4.0
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,LOSS,1988,6,14,2,4,1,1,1,8,8,0,1,2,2,14.2,5.0
udrihbe01,Beno Udrih,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,WIN,939,6,8,0,1,4,4,0,1,3,0,0,1,0,14.2,-1.0
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,2562,5,10,0,0,4,6,6,8,0,0,3,2,3,13.7,9.0
bradlav01,Avery Bradley,BOSTON CELTICS,HOME,DALLAS MAVERICKS,LOSS,1929,9,20,3,6,1,1,1,2,2,0,1,1,1,13.6,10.0
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,2045,3,5,0,0,1,6,2,18,4,3,1,2,1,13.6,26.0
cunnida01,Dante Cunningham,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,1700,5,7,0,0,3,3,0,0,0,3,1,0,1,13.4,16.0
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,2491,8,27,0,2,7,8,1,3,3,4,0,1,1,13.2,4.0
millean02,Andre Miller,WASHINGTON WIZARDS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1187,5,9,1,1,4,4,1,2,2,1,0,1,1,13.0,-4.0
oladivi01,Victor Oladipo,ORLANDO MAGIC,HOME,BROOKLYN NETS,LOSS,1766,7,13,2,2,1,1,0,3,3,2,0,2,2,12.9,-21.0
willilo02,Lou Williams,TORONTO RAPTORS,AWAY,GOLDEN STATE WARRIORS,LOSS,1957,6,14,1,5,7,7,0,3,2,0,0,2,1,12.5,-6.0
hensojo01,John Henson,MILWAUKEE BUCKS,HOME,INDIANA PACERS,LOSS,1388,6,9,0,0,2,4,3,7,1,0,2,2,3,12.4,-10.0
exumda01,Dante Exum,UTAH JAZZ,HOME,ATLANTA HAWKS,LOSS,1348,5,9,3,7,0,0,2,0,2,3,0,1,3,12.3,17.0
greenje02,Jeff Green,BOSTON CELTICS,HOME,DALLAS MAVERICKS,LOSS,1908,7,15,2,6,2,2,0,6,2,1,0,1,3,12.3,-16.0
thomais02,Isaiah Thomas,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,WIN,1391,4,6,2,3,2,2,0,6,5,0,0,1,4,12.1,13.0
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,WIN,2124,7,13,0,0,4,10,0,10,5,1,2,5,3,12.0,4.0
haywago01,Gordon Hayward,UTAH JAZZ,HOME,ATLANTA HAWKS,LOSS,2125,6,14,2,3,4,5,1,2,3,0,0,0,4,12.0,-15.0
plumlmi01,Miles Plumlee,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,WIN,1412,4,4,0,0,0,0,3,3,0,2,4,1,4,12.0,11.0
collini01,Nick Collison,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,WIN,965,5,7,0,0,0,0,2,3,1,1,1,0,0,11.8,-1.0
millspa01,Paul Millsap,ATLANTA HAWKS,AWAY,UTAH JAZZ,WIN,2022,2,11,1,3,10,10,3,8,4,0,0,2,4,11.8,22.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,WIN,1798,8,23,0,3,6,7,0,3,6,2,0,2,5,11.8,-9.0
princta01,Tayshaun Prince,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,WIN,1767,4,7,1,1,3,3,1,3,1,1,1,0,3,11.5,8.0
sloando01,Donald Sloan,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,WIN,2000,4,11,2,5,0,0,0,8,6,1,0,0,0,11.5,3.0
hibbero01,Roy Hibbert,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,WIN,1480,6,11,0,0,6,6,3,4,0,0,0,3,4,11.4,1.0
waitedi01,Dion Waiters,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,2051,8,21,0,4,1,2,3,2,2,4,0,1,2,11.4,-8.0
leeda02,David Lee,GOLDEN STATE WARRIORS,HOME,TORONTO RAPTORS,WIN,1354,6,10,0,0,0,0,2,5,0,1,2,1,1,11.3,-2.0
scolalu01,Luis Scola,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,WIN,1049,7,9,0,0,0,2,1,4,1,0,0,1,0,11.3,4.0
youngni01,Nick Young,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,LOSS,1469,5,10,1,3,3,4,0,1,2,1,1,0,2,11.2,-3.0
mbahalu01,Luc Mbah a Moute,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,LOSS,1921,5,12,0,2,2,4,2,6,2,3,1,2,0,11.1,-16.0
zelleco01,Cody Zeller,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,1205,4,7,0,0,0,0,2,5,3,0,3,0,2,11.0,-4.0
motiedo01,Donatas Motiejūnas,HOUSTON ROCKETS,AWAY,NEW ORLEANS PELICANS,LOSS,1312,4,6,1,1,1,2,2,4,2,0,1,0,2,10.9,-15.0
chandty01,Tyson Chandler,DALLAS MAVERICKS,AWAY,BOSTON CELTICS,WIN,1932,2,7,0,0,4,4,4,12,1,2,0,1,3,10.8,18.0
covinro01,Robert Covington,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,LOSS,2047,3,7,2,5,2,2,1,4,2,5,1,3,4,10.7,-15.0
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,WIN,1909,6,10,1,4,0,0,2,4,1,1,0,1,3,10.5,8.0
dudleja01,Jared Dudley,MILWAUKEE BUCKS,HOME,INDIANA PACERS,LOSS,1358,3,6,3,5,0,0,0,2,4,1,0,0,0,10.4,-3.0
johnsam01,Amir Johnson,TORONTO RAPTORS,AWAY,GOLDEN STATE WARRIORS,LOSS,1877,6,9,0,0,0,0,3,7,1,2,0,3,4,10.4,-4.0
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,1577,3,8,1,2,0,0,1,6,6,2,2,2,1,10.3,20.0
meeksjo01,Jodie Meeks,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,1507,6,13,3,7,0,0,0,1,1,2,0,1,0,10.3,5.0
jacksre01,Reggie Jackson,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,WIN,1686,4,10,1,2,0,0,0,1,8,2,0,1,1,10.1,19.0
leeco01,Courtney Lee,MEMPHIS GRIZZLIES,AWAY,LOS ANGELES LAKERS,WIN,1808,5,9,2,2,2,2,1,0,0,1,0,1,1,10.0,4.0
harrito02,Tobias Harris,ORLANDO MAGIC,HOME,BROOKLYN NETS,LOSS,1873,4,10,2,3,2,2,0,3,0,3,1,1,1,9.8,-21.0
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,1913,5,9,2,5,0,0,1,2,2,1,0,1,2,9.6,22.0
garneke01,Kevin Garnett,BROOKLYN NETS,AWAY,ORLANDO MAGIC,WIN,1054,3,4,1,1,2,2,0,6,1,2,0,2,1,9.5,-2.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,INDIANA PACERS,LOSS,1857,5,10,1,5,0,0,1,7,3,2,0,1,6,9.5,2.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,BOSTON CELTICS,WIN,1820,7,19,0,2,3,3,2,5,4,0,0,2,2,9.4,17.0
aldrico01,Cole Aldrich,NEW YORK KNICKS,HOME,DETROIT PISTONS,LOSS,2154,5,15,0,0,1,2,6,8,1,2,3,3,3,9.3,-18.0
smartma01,Marcus Smart,BOSTON CELTICS,HOME,DALLAS MAVERICKS,LOSS,1680,2,7,2,6,2,2,0,0,7,2,0,0,4,9.2,-17.0
monrogr01,Greg Monroe,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,1345,5,11,0,0,2,2,4,6,2,1,0,3,3,9.1,10.0
asikom01,Ömer Aşık,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,1372,3,5,0,0,3,5,2,9,2,0,0,2,1,9.0,16.0
fryech01,Channing Frye,ORLANDO MAGIC,HOME,BROOKLYN NETS,LOSS,1513,4,8,3,6,0,0,0,4,0,2,0,0,3,9.0,5.0
gordobe01,Ben Gordon,ORLANDO MAGIC,HOME,BROOKLYN NETS,LOSS,1169,5,9,1,3,3,4,0,4,0,1,0,1,4,8.9,13.0
holidju01,Justin Holiday,GOLDEN STATE WARRIORS,HOME,TORONTO RAPTORS,WIN,1114,3,5,1,2,2,2,0,2,2,2,0,1,2,8.9,4.0
korveky01,Kyle Korver,ATLANTA HAWKS,AWAY,UTAH JAZZ,WIN,1920,3,5,1,3,2,2,2,6,2,1,0,1,6,8.9,28.0
acyqu01,Quincy Acy,NEW YORK KNICKS,HOME,DETROIT PISTONS,LOSS,1493,4,10,0,2,1,1,4,5,1,1,1,0,4,8.7,-6.0
parsoch01,Chandler Parsons,DALLAS MAVERICKS,AWAY,BOSTON CELTICS,WIN,2117,4,9,2,4,3,4,3,4,2,0,1,3,4,8.7,7.0
willima02,Marvin Williams,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,1711,2,7,2,7,4,4,2,4,2,1,0,1,3,8.7,1.0
harride01,Devin Harris,DALLAS MAVERICKS,AWAY,BOSTON CELTICS,WIN,1048,3,8,2,6,2,2,0,1,3,1,0,0,1,8.6,18.0
larkish01,Shane Larkin,NEW YORK KNICKS,HOME,DETROIT PISTONS,LOSS,1540,3,5,1,1,1,2,0,1,2,2,0,0,1,8.6,-16.0
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,1841,2,7,0,0,3,3,1,7,3,2,3,3,1,8.5,26.0
cartemi01,Michael Carter-Williams,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,LOSS,2099,8,20,1,4,0,0,3,4,5,0,0,3,4,8.4,-20.0
howardw01,Dwight Howard,HOUSTON ROCKETS,AWAY,NEW ORLEANS PELICANS,LOSS,1290,6,8,0,0,0,1,2,3,0,0,1,3,0,8.4,-20.0
sefolth01,Thabo Sefolosha,ATLANTA HAWKS,AWAY,UTAH JAZZ,WIN,1065,2,5,0,2,2,2,1,0,4,3,0,1,1,8.4,-9.0
sullija01,Jared Sullinger,BOSTON CELTICS,HOME,DALLAS MAVERICKS,LOSS,2043,4,10,2,6,2,2,2,4,2,0,0,1,3,8.4,-1.0
horfoal01,Al Horford,ATLANTA HAWKS,AWAY,UTAH JAZZ,WIN,1753,6,13,0,0,1,2,1,4,0,1,2,2,0,8.2,0.0
humphkr01,Kris Humphries,WASHINGTON WIZARDS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1427,4,8,0,0,0,1,4,3,3,0,0,1,1,8.0,-11.0
johnswe01,Wesley Johnson,LOS ANGELES LAKERS,HOME,MEMPHIS GRIZZLIES,LOSS,1622,4,8,1,4,0,0,0,2,2,1,0,0,0,8.0,1.0
