slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,SAN ANTONIO SPURS,WIN,1933,10,18,0,1,9,11,6,14,2,0,9,1,2,33.9,1.0
oladivi01,Victor Oladipo,INDIANA PACERS,HOME,PHILADELPHIA 76ERS,LOSS,2199,14,30,4,14,4,6,0,6,7,2,3,1,1,29.2,-7.0
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,CHICAGO BULLS,WIN,2223,13,24,2,4,4,7,2,13,7,1,4,4,2,28.4,8.0
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,ORLANDO MAGIC,WIN,2108,10,16,1,1,2,2,8,11,2,3,1,2,0,27.8,-8.0
hardati02,Tim Hardaway Jr.,NEW YORK KNICKS,AWAY,ATLANTA HAWKS,WIN,2194,8,22,2,11,16,20,0,1,3,3,1,2,1,23.9,20.0
rosede01,Derrick Rose,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,2192,11,17,7,9,2,2,1,2,5,0,0,4,1,23.9,11.0
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,2588,9,18,5,8,1,1,2,3,5,3,1,0,2,23.7,-2.0
spellom01,Omari Spellman,ATLANTA HAWKS,HOME,NEW YORK KNICKS,LOSS,1708,6,11,3,5,3,3,4,6,4,1,3,0,1,22.8,2.0
caulewi01,Willie Cauley-Stein,SACRAMENTO KINGS,HOME,TORONTO RAPTORS,LOSS,2009,10,15,0,0,4,5,0,8,4,1,1,1,2,22.2,-1.0
mitchdo01,Donovan Mitchell,UTAH JAZZ,HOME,DALLAS MAVERICKS,WIN,1978,9,17,3,8,2,2,1,4,7,2,0,1,2,21.7,9.0
fournev01,Evan Fournier,ORLANDO MAGIC,HOME,DETROIT PISTONS,LOSS,1861,12,19,3,6,0,0,1,4,3,3,1,4,2,21.4,16.0
jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2312,10,21,3,9,1,2,1,10,9,0,2,3,1,20.9,3.0
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,DENVER NUGGETS,WIN,2158,6,13,1,2,7,7,3,9,4,2,3,3,5,20.0,15.0
derozde01,DeMar DeRozan,SAN ANTONIO SPURS,AWAY,MIAMI HEAT,LOSS,2194,6,15,1,2,5,5,3,11,8,2,1,3,3,19.4,1.0
schrode01,Dennis Schröder,OKLAHOMA CITY THUNDER,AWAY,CLEVELAND CAVALIERS,WIN,2041,11,19,0,3,6,8,0,7,0,1,1,2,2,19.3,20.0
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,2458,8,14,3,7,0,0,1,3,5,3,1,1,3,19.0,6.0
