slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
aytonde01,Deandre Ayton,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,2476,8,14,0,0,3,3,9,13,3,1,4,3,4,23.9,8.0
georgpa01,Paul George,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,2508,5,20,1,9,12,18,0,16,6,1,0,2,6,14.2,-5.0
zubaciv01,Ivica Zubac,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,2374,5,8,0,0,3,4,7,7,1,1,0,3,2,13.9,-3.0
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,2361,3,6,0,0,0,0,3,10,3,0,2,1,3,9.4,3.0
bookede01,Devin Booker,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,2297,8,22,0,5,9,11,0,2,0,2,0,5,6,7.2,5.0
mannte01,Terance Mann,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,1987,4,9,1,2,3,5,2,2,0,1,0,1,4,6.9,1.0
paulch01,Chris Paul,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,2250,6,22,0,3,6,7,0,4,7,1,0,4,4,6.1,3.0
jacksre01,Reggie Jackson,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,2427,8,24,2,9,2,2,0,5,1,1,0,4,1,5.2,-1.0
johnsca02,Cameron Johnson,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,1022,2,4,1,3,0,0,1,3,0,0,0,0,1,4.2,1.0
saricda01,Dario Šarić,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,403,1,1,1,1,0,0,1,2,0,0,0,0,1,3.6,1.0
payneca01,Cameron Payne,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,1192,2,8,1,2,0,0,0,2,3,0,1,1,1,2.2,4.0
batumni01,Nicolas Batum,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,963,1,6,1,4,0,0,1,5,1,0,0,0,0,2.1,3.0
beverpa01,Patrick Beverley,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,2053,1,4,0,1,0,0,3,1,2,0,0,0,4,1.8,-9.0
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,1331,2,8,0,3,0,0,0,0,2,0,2,0,2,1.2,-10.0
couside01,DeMarcus Cousins,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0.6,-1.0
kennalu01,Luke Kennard,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,LOSS,753,1,4,0,3,0,1,2,0,0,0,0,0,0,0.6,5.0
crowdja01,Jae Crowder,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,2059,1,8,1,6,0,0,3,4,0,0,1,0,4,0.2,4.0
craigto01,Torrey Craig,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,18,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,-5.0
naderab01,Abdel Nader,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,WIN,322,0,1,0,0,0,0,0,2,0,0,0,0,2,-0.9,-4.0
