slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,WIN,1944,11,17,4,5,3,3,1,5,7,2,1,4,2,26.5,25.0
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,UTAH JAZZ,WIN,2040,13,25,4,10,8,8,2,4,2,0,1,3,3,26.2,8.0
edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,WIN,2190,15,29,2,8,5,7,2,6,4,1,0,2,3,25.7,22.0
sabondo01,Domantas Sabonis,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,WIN,2034,10,14,0,0,2,2,2,9,8,1,0,0,3,25.7,20.0
hartjo01,Josh Hart,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,2344,8,16,1,6,3,4,1,18,10,1,1,1,1,25.0,32.0
alexani01,Nickeil Alexander-Walker,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,WIN,1657,9,10,5,6,5,6,1,2,1,0,1,2,3,23.7,14.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,LOSS,1973,10,17,0,2,10,14,1,12,4,1,0,4,3,23.4,-18.0
turnemy01,Myles Turner,INDIANA PACERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1802,11,17,2,3,0,0,0,3,4,1,4,1,1,22.6,7.0
jonestr01,Tre Jones,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,LOSS,1915,9,15,4,7,2,2,1,2,5,3,0,2,3,21.7,3.0
brunsja01,Jalen Brunson,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,1624,7,12,4,8,2,3,0,4,9,1,0,1,0,21.5,24.0
