slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2544,10,20,3,10,11,12,1,12,8,0,0,5,4,26.9,5.0
butleji01,Jimmy Butler,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2438,12,25,0,1,3,3,2,6,6,3,2,3,1,22.7,13.0
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2285,7,17,0,0,8,8,2,15,9,0,0,1,5,22.1,14.0
martica02,Caleb Martin,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1928,11,16,3,7,0,0,3,1,0,1,1,1,2,20.5,7.0
robindu01,Duncan Robinson,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1245,6,9,3,6,0,0,0,1,1,1,0,0,1,12.7,1.0
williro04,Robert Williams,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,1392,5,5,0,0,3,4,1,2,1,1,2,2,2,12.7,7.0
brogdma01,Malcolm Brogdon,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,1563,4,9,1,5,4,4,0,4,2,1,2,2,2,10.5,10.0
whitede01,Derrick White,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,1387,4,6,3,5,0,0,0,1,1,0,2,1,1,9.4,8.0
willigr01,Grant Williams,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,1534,4,6,1,2,0,0,1,1,2,0,1,0,3,8.3,-6.0
strusma01,Max Strus,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1607,3,6,2,5,3,4,0,1,0,0,0,0,2,7.1,5.0
vincega01,Gabe Vincent,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2406,2,8,1,4,4,4,0,2,0,2,0,1,1,5.4,20.0
smartma01,Marcus Smart,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,1971,2,5,1,3,2,2,0,4,3,0,0,3,1,4.2,-15.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2269,7,23,1,7,1,2,3,1,3,0,0,2,3,3.6,-24.0
zelleco01,Cody Zeller,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,595,1,3,0,0,0,0,3,3,0,0,1,1,1,2.6,-8.0
horfoal01,Al Horford,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,1740,1,5,0,3,0,0,0,4,2,0,2,0,4,1.3,-15.0
loveke01,Kevin Love,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,873,0,3,0,0,0,0,1,4,2,1,0,1,3,0.0,-1.0
lowryky01,Kyle Lowry,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1023,0,5,0,3,0,0,0,1,5,1,1,2,1,-0.4,-21.0
