slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,TORONTO RAPTORS,LOSS,2617,11,21,3,7,12,14,2,8,6,1,2,0,1,35.9,-6.0
couside01,DeMarcus Cousins,NEW ORLEANS PELICANS,HOME,MEMPHIS GRIZZLIES,WIN,2208,14,27,5,9,8,9,4,12,2,2,2,2,5,34.5,22.0
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,2609,17,38,1,5,7,11,4,3,8,2,1,2,1,30.2,6.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,MILWAUKEE BUCKS,LOSS,2384,13,26,2,9,3,6,1,4,7,4,0,1,0,26.6,6.0
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,WIN,1501,9,15,4,8,5,5,2,6,4,1,0,2,2,24.3,17.0
harrito02,Tobias Harris,DETROIT PISTONS,AWAY,BROOKLYN NETS,LOSS,2183,10,15,0,3,4,5,2,3,1,2,3,0,1,23.8,0.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,2364,8,17,1,2,8,9,6,9,1,1,2,2,3,22.7,3.0
rondora01,Rajon Rondo,CHICAGO BULLS,AWAY,TORONTO RAPTORS,LOSS,2427,9,16,4,7,2,2,1,4,8,4,0,4,4,22.3,-7.0
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,PHOENIX SUNS,WIN,1888,9,18,0,0,5,6,4,10,1,3,2,2,4,20.9,23.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,1785,7,14,3,9,0,0,1,4,9,2,0,0,1,19.8,14.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,1929,9,15,5,8,0,0,0,3,3,3,0,2,1,19.7,17.0
redicjj01,JJ Redick,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,WIN,1058,7,9,4,5,6,6,0,3,0,1,0,2,3,19.2,17.0
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2309,12,24,0,0,2,2,3,1,3,2,2,2,3,18.7,8.0
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1845,7,13,0,5,8,10,0,3,4,3,1,3,2,18.5,4.0
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,DETROIT PISTONS,WIN,1973,13,24,3,9,0,2,2,5,1,0,0,1,3,18.0,2.0
smithis01,Ish Smith,DETROIT PISTONS,AWAY,BROOKLYN NETS,LOSS,1670,8,15,0,2,0,0,1,6,4,3,1,0,1,17.3,10.0
randlju01,Julius Randle,LOS ANGELES LAKERS,HOME,LOS ANGELES CLIPPERS,LOSS,1849,7,13,1,2,4,5,3,4,3,1,1,1,3,17.2,-3.0
chrisma01,Marquese Chriss,PHOENIX SUNS,AWAY,MIAMI HEAT,LOSS,2297,7,9,2,2,8,10,1,6,0,2,0,6,5,16.2,-11.0
ingrabr01,Brandon Ingram,LOS ANGELES LAKERS,HOME,LOS ANGELES CLIPPERS,LOSS,2414,8,14,2,4,3,8,1,4,3,2,0,2,1,16.0,-14.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1955,11,22,3,3,1,1,0,3,3,2,1,4,2,15.9,-8.0
robinth01,Thomas Robinson,LOS ANGELES LAKERS,HOME,LOS ANGELES CLIPPERS,LOSS,611,7,8,0,0,2,2,2,4,1,0,0,0,2,15.7,-2.0
russeda01,D'Angelo Russell,LOS ANGELES LAKERS,HOME,LOS ANGELES CLIPPERS,LOSS,2172,7,15,3,7,1,2,0,2,5,3,0,1,3,14.8,-8.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,WIN,1399,6,9,0,0,0,0,6,5,1,0,2,1,1,14.5,20.0
riverau01,Austin Rivers,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,WIN,1860,6,11,1,4,5,6,0,4,4,0,0,1,2,14.5,14.0
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,2166,5,15,0,2,12,14,0,4,4,1,0,2,3,14.5,-17.0
johnsty01,Tyler Johnson,MIAMI HEAT,HOME,PHOENIX SUNS,WIN,1738,7,17,2,3,1,2,1,5,4,5,0,2,3,14.3,-2.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2159,8,21,0,1,6,7,1,7,3,0,2,1,4,13.8,5.0
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,BROOKLYN NETS,LOSS,1833,6,12,0,0,1,3,4,13,2,1,2,2,3,13.5,-6.0
zubaciv01,Ivica Zubac,LOS ANGELES LAKERS,HOME,LOS ANGELES CLIPPERS,LOSS,2150,8,14,0,0,1,2,1,6,3,1,1,1,5,13.3,-6.0
muhamsh01,Shabazz Muhammad,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,1413,8,15,2,3,0,0,3,1,0,1,0,1,0,13.1,7.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,1673,6,13,1,4,3,3,1,8,1,0,0,0,0,13.1,-20.0
leverca01,Caris LeVert,BROOKLYN NETS,HOME,DETROIT PISTONS,WIN,1519,5,8,3,4,2,2,0,1,1,1,0,0,1,13.0,9.0
josepco01,Cory Joseph,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,2599,6,11,1,4,6,7,1,0,2,0,0,2,2,12.6,7.0
reedwi02,Willie Reed,MIAMI HEAT,HOME,PHOENIX SUNS,WIN,992,4,5,0,0,4,4,6,1,0,0,0,0,5,12.6,-8.0
ginobma01,Manu Ginóbili,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1169,4,7,1,3,2,2,2,1,2,3,0,1,1,12.4,13.0
crawfja01,Jamal Crawford,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,WIN,1822,6,10,3,6,0,0,0,2,3,1,0,1,2,12.3,7.0
lopezro01,Robin Lopez,CHICAGO BULLS,AWAY,TORONTO RAPTORS,LOSS,1477,5,8,0,0,2,2,3,1,1,0,3,1,1,12.2,12.0
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,MEMPHIS GRIZZLIES,WIN,2415,9,18,0,2,1,2,3,10,0,0,0,2,2,11.9,24.0
noelne01,Nerlens Noel,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,1033,5,7,0,0,4,4,2,5,0,0,1,2,2,11.9,-2.0
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,AWAY,BROOKLYN NETS,LOSS,2129,7,17,3,8,2,2,0,4,3,0,0,1,1,11.8,-1.0
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,MILWAUKEE BUCKS,LOSS,2186,9,17,1,4,2,2,0,2,2,0,0,3,2,10.9,-9.0
vonleno01,Noah Vonleh,PORTLAND TRAIL BLAZERS,HOME,MILWAUKEE BUCKS,LOSS,1679,2,4,0,0,4,5,4,4,1,1,0,0,1,10.9,12.0
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,1547,7,13,2,3,0,0,2,4,1,0,0,1,3,10.8,-11.0
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,MILWAUKEE BUCKS,LOSS,1607,5,9,0,0,1,3,5,9,1,2,2,4,4,10.6,1.0
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,DETROIT PISTONS,WIN,1806,3,9,0,3,4,6,3,6,4,0,2,1,2,10.4,3.0
greenda02,Danny Green,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1931,4,7,2,5,0,0,0,3,3,1,1,0,4,9.8,-4.0
zipsepa01,Paul Zipser,CHICAGO BULLS,AWAY,TORONTO RAPTORS,LOSS,2430,5,9,2,5,0,0,1,4,4,1,2,3,5,9.8,2.0
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,NEW ORLEANS PELICANS,LOSS,1872,6,14,2,6,2,2,0,6,3,0,0,2,2,9.7,0.0
ellinwa01,Wayne Ellington,MIAMI HEAT,HOME,PHOENIX SUNS,WIN,1594,4,8,3,6,0,0,0,1,2,1,0,0,0,9.7,19.0
brogdma01,Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1553,4,6,0,2,0,0,1,6,4,1,0,1,3,9.5,0.0
goodwar01,Archie Goodwin,BROOKLYN NETS,HOME,DETROIT PISTONS,WIN,1072,5,10,0,3,0,1,2,3,3,0,2,1,0,9.4,-3.0
greenja01,JaMychal Green,MEMPHIS GRIZZLIES,AWAY,NEW ORLEANS PELICANS,LOSS,1109,4,6,1,2,3,3,0,2,2,0,0,0,5,9.4,-8.0
mccawpa01,Patrick McCaw,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,1792,4,7,2,3,0,0,0,3,2,1,0,0,2,9.2,6.0
barbole01,Leandro Barbosa,PHOENIX SUNS,AWAY,MIAMI HEAT,LOSS,1076,4,7,1,2,4,4,0,1,1,0,0,1,2,8.9,-10.0
ferreyo01,Yogi Ferrell,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,1597,4,10,4,6,0,0,1,0,4,2,0,3,1,8.7,-21.0
pattepa01,Patrick Patterson,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,1395,3,4,0,0,0,0,2,5,1,0,2,0,2,8.6,12.0
tuckepj01,P.J. Tucker,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,2005,3,6,2,4,0,0,2,10,1,1,0,1,4,8.5,14.0
dragigo01,Goran Dragić,MIAMI HEAT,HOME,PHOENIX SUNS,WIN,1694,6,15,2,5,2,3,1,3,2,2,0,3,3,8.3,18.0
carrode01,DeMarre Carroll,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,1005,2,5,2,4,2,2,0,1,3,1,1,0,3,8.2,-12.0
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,WIN,1558,2,9,1,4,7,8,1,2,8,0,0,4,2,8.2,18.0
mcadoja01,James Michael McAdoo,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,327,1,1,0,0,7,8,0,2,0,0,1,1,1,8.2,2.0
richajo01,Josh Richardson,MIAMI HEAT,HOME,PHOENIX SUNS,WIN,2158,6,13,2,5,0,0,1,1,2,0,1,1,3,8.2,8.0
speigma01,Marreese Speights,LOS ANGELES CLIPPERS,AWAY,LOS ANGELES LAKERS,WIN,1117,4,8,2,4,0,0,3,4,1,0,0,1,2,8.2,5.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,1703,2,6,1,4,2,2,0,7,8,0,0,2,3,8.1,21.0
lenal01,Alex Len,PHOENIX SUNS,AWAY,MIAMI HEAT,LOSS,2133,5,13,0,2,2,2,3,8,0,0,4,3,3,8.0,-14.0
crabbal01,Allen Crabbe,PORTLAND TRAIL BLAZERS,HOME,MILWAUKEE BUCKS,LOSS,1863,4,11,1,5,2,2,0,5,1,1,1,1,0,7.8,-2.0
monrogr01,Greg Monroe,MILWAUKEE BUCKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1340,4,12,0,0,1,2,6,3,2,1,1,1,3,7.8,3.0
warretj01,T.J. Warren,PHOENIX SUNS,AWAY,MIAMI HEAT,LOSS,1842,6,14,0,0,0,1,3,2,0,1,1,0,2,7.8,-21.0
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,GOLDEN STATE WARRIORS,LOSS,1955,3,8,2,5,0,0,1,2,4,2,0,2,0,7.7,-11.0
clarkia01,Ian Clark,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,1727,8,16,0,4,2,2,0,4,0,1,0,3,4,7.6,17.0
danietr01,Troy Daniels,MEMPHIS GRIZZLIES,AWAY,NEW ORLEANS PELICANS,LOSS,1456,4,8,4,8,0,0,0,2,2,0,0,2,1,7.6,8.0
livinsh01,Shaun Livingston,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,1182,3,4,0,0,0,0,1,1,3,1,0,1,0,7.5,21.0
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,HOME,SAN ANTONIO SPURS,LOSS,1804,3,10,1,2,2,2,1,5,7,2,0,4,2,7.5,-17.0
gasolpa01,Pau Gasol,SAN ANTONIO SPURS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1463,4,7,1,3,2,2,0,7,2,0,1,3,4,7.3,10.0
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,MEMPHIS GRIZZLIES,WIN,2451,5,17,1,6,0,0,1,2,6,1,1,1,0,7.3,28.0
westda01,David West,GOLDEN STATE WARRIORS,AWAY,DALLAS MAVERICKS,WIN,901,2,3,0,0,2,2,0,5,3,2,0,3,1,6.9,11.0
