slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,2063,18,31,1,6,11,16,4,10,4,1,1,3,3,37.6,-1.0
paulch01,Chris Paul,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,2164,9,12,6,8,6,6,1,9,8,2,0,5,3,30.0,4.0
powelno01,Norman Powell,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,2131,11,15,4,6,0,0,0,6,5,4,1,0,1,29.5,16.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,2232,12,24,5,9,6,7,1,2,10,1,0,2,2,29.1,17.0
lavinza01,Zach LaVine,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2069,15,25,3,11,6,6,0,2,3,2,0,4,3,27.0,3.0
butleji01,Jimmy Butler,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,2334,6,12,1,2,12,14,3,1,8,1,0,3,1,23.8,7.0
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,2394,11,20,3,7,5,5,3,4,6,1,1,5,2,23.8,7.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,2131,13,24,5,8,2,2,0,4,4,0,0,2,2,22.6,16.0
porzikr01,Kristaps Porziņģis,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,1954,9,19,4,8,4,4,2,10,4,0,2,2,2,22.1,20.0
valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,1479,8,9,1,1,4,8,2,8,1,0,2,0,1,21.8,1.0
brownbr01,Bruce Brown,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1595,5,10,2,4,8,8,2,4,3,1,2,0,3,20.9,-6.0
gallida01,Danilo Gallinari,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,1913,6,16,4,10,6,6,2,4,4,2,0,0,0,20.6,1.0
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,2277,7,14,1,3,4,4,2,10,4,1,2,0,3,20.4,-10.0
westbru01,Russell Westbrook,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,2414,11,25,1,7,8,9,2,8,4,1,1,5,1,20.4,-10.0
sextoco01,Collin Sexton,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1882,10,16,0,1,5,6,2,3,4,0,0,2,1,20.1,-24.0
anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,2088,8,16,4,6,3,4,2,6,1,2,3,1,4,20.0,-1.0
rosede01,Derrick Rose,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1713,8,17,2,5,4,4,2,4,8,1,0,3,1,19.1,-13.0
thomais02,Isaiah Thomas,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1532,9,13,5,7,0,0,0,1,6,0,1,2,4,19.1,14.0
curryse01,Seth Curry,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,1579,9,15,4,8,4,4,0,5,4,0,0,4,1,19.0,12.0
hardeja01,James Harden,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,2173,10,29,4,13,4,4,3,5,7,1,1,2,3,18.7,10.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,2201,6,13,3,7,5,8,0,4,11,0,0,1,4,18.4,13.0
capelca01,Clint Capela,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,2402,7,9,0,0,1,4,3,12,5,1,3,4,2,17.8,7.0
garlada01,Darius Garland,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,2267,7,14,4,8,2,2,0,2,5,2,0,1,1,17.7,-16.0
wrighde01,Delon Wright,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,1121,5,6,1,1,2,2,0,3,2,4,1,0,1,17.4,-12.0
moranja01,Ja Morant,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,1931,9,14,2,4,0,0,0,1,10,0,0,4,3,15.9,-4.0
brunsja01,Jalen Brunson,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,1940,4,9,1,2,4,4,1,3,11,1,0,2,2,15.8,5.0
meltode01,De'Anthony Melton,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,1507,3,7,1,1,9,11,4,3,4,1,0,3,1,15.6,12.0
satorto01,Tomáš Satoranský,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1980,4,9,1,4,2,2,1,5,6,3,1,1,0,15.4,-6.0
morrima02,Markieff Morris,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1953,8,13,1,2,5,6,0,5,3,1,0,3,5,15.3,-8.0
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1925,9,14,0,0,0,2,2,6,3,0,0,1,0,15.3,-22.0
korveky01,Kyle Korver,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1479,6,8,5,7,0,0,0,2,3,0,1,0,5,15.2,16.0
herroty01,Tyler Herro,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,2273,7,20,2,5,6,6,1,4,3,1,0,1,1,14.4,-6.0
oubreke01,Kelly Oubre Jr.,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2214,10,21,3,7,1,1,0,0,2,3,1,3,3,14.2,-7.0
bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,2151,6,11,3,6,2,3,0,4,3,0,1,1,1,13.9,19.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,2207,9,21,3,8,6,7,0,1,5,0,0,4,4,13.7,10.0
jonesde02,Derrick Jones Jr.,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,1860,6,9,1,3,2,3,0,1,0,4,2,1,5,13.4,-15.0
schrode01,Dennis Schröder,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,1795,7,12,2,3,2,2,0,4,5,1,2,6,1,13.1,4.0
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,1534,5,9,0,1,4,5,3,6,1,0,1,0,4,13.0,9.0
johnsca02,Cameron Johnson,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1767,5,8,3,6,0,1,1,2,3,1,0,0,1,13.0,-1.0
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,2607,4,12,0,1,6,8,0,13,5,3,3,4,5,12.9,-3.0
kaminfr01,Frank Kaminsky,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1770,7,14,2,5,1,2,1,4,5,1,0,2,3,12.8,2.0
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,2101,6,11,3,5,0,1,3,5,1,0,1,0,4,12.7,4.0
mclembe01,Ben McLemore,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,1732,6,11,4,9,1,4,0,3,1,1,0,0,1,12.7,11.0
anunoog01,OG Anunoby,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1671,6,9,0,2,0,0,2,7,1,1,0,0,2,12.5,9.0
saricda01,Dario Šarić,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1886,6,10,1,5,4,4,1,6,1,1,0,3,3,12.4,-11.0
gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1269,4,9,2,5,2,2,2,10,3,1,1,2,3,12.3,10.0
bridgmi01,Mikal Bridges,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1856,2,7,0,2,4,4,3,7,3,2,1,0,2,12.1,6.0
whitede01,Derrick White,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1420,4,9,2,3,6,8,1,5,3,0,0,2,2,12.0,0.0
arcidry01,Ryan Arcidiacono,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,671,5,6,2,2,0,0,0,0,2,1,0,0,1,11.8,-6.0
murrade01,Dejounte Murray,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1740,8,15,0,2,0,0,2,3,3,2,1,3,3,11.6,-1.0
kennalu01,Luke Kennard,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,2203,6,11,2,7,0,0,2,4,6,0,0,3,3,11.3,-10.0
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1773,2,8,0,3,1,2,3,7,9,3,1,1,5,11.0,10.0
bongais01,Isaac Bonga,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1175,3,5,1,1,2,2,2,4,1,2,0,1,2,10.2,-4.0
nunnke01,Kendrick Nunn,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,1708,8,16,2,4,0,0,2,0,3,0,0,3,1,10.1,-21.0
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1205,6,10,0,1,2,3,1,4,1,0,1,2,1,9.9,0.0
cartewe01,Wendell Carter Jr.,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2260,5,10,0,1,2,4,2,7,2,1,2,3,2,9.7,-2.0
rubiori01,Ricky Rubio,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2015,4,14,1,4,1,1,3,8,14,2,0,8,1,9.7,-8.0
smithis01,Ish Smith,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1313,4,9,0,1,2,2,0,4,7,2,2,4,3,9.6,0.0
whiteha01,Hassan Whiteside,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,1879,5,7,0,0,0,0,2,12,0,1,3,4,4,9.6,-6.0
baynear01,Aron Baynes,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1110,5,6,2,2,1,2,0,1,1,1,3,3,6,9.1,-3.0
bazemke01,Kent Bazemore,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,1865,4,10,3,8,0,0,0,3,1,3,1,1,2,9.1,10.0
tuckepj01,P.J. Tucker,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,2285,3,6,2,5,1,2,2,9,0,2,0,1,4,9.1,7.0
forbebr01,Bryn Forbes,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1731,6,12,6,9,0,0,0,2,0,1,0,3,4,9.0,5.0
dunnkr01,Kris Dunn,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1829,2,3,1,1,0,0,1,2,5,3,0,1,4,8.9,6.0
hillge01,George Hill,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1447,4,10,0,4,2,2,1,1,3,2,0,0,2,8.9,-1.0
noelne01,Nerlens Noel,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,1195,3,5,0,0,3,4,0,5,0,1,2,1,2,8.4,2.0
gasolma01,Marc Gasol,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1628,4,9,0,3,0,0,1,4,3,1,0,0,0,8.3,19.0
browntr01,Troy Brown Jr.,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1652,4,9,2,3,0,0,1,5,2,1,0,1,3,7.7,13.0
snellto01,Tony Snell,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1564,3,8,2,7,2,2,0,0,3,0,0,0,0,7.7,-13.0
markkla01,Lauri Markkanen,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2146,6,14,0,4,1,1,1,2,1,2,2,3,1,7.6,-3.0
nancela02,Larry Nance Jr.,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1363,3,6,1,4,0,0,2,4,3,0,1,1,2,7.6,0.0
osmande01,Cedi Osman,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1479,4,10,3,6,1,2,1,1,1,1,0,1,1,7.5,-20.0
hillso01,Solomon Hill,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,650,3,6,2,4,0,0,1,0,3,0,0,0,1,7.4,0.0
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,1685,4,8,0,0,1,2,6,5,1,0,1,4,1,7.3,1.0
jacksja02,Jaren Jackson Jr.,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,2097,5,14,5,11,0,0,0,5,2,2,0,4,2,7.3,4.0
robindu01,Duncan Robinson,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,1396,4,6,4,6,0,0,0,3,0,0,0,1,5,7.3,8.0
bouchch01,Chris Boucher,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,773,2,3,1,1,2,2,2,3,1,0,0,0,4,7.1,5.0
daviste02,Terence Davis,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1120,2,4,1,2,2,2,0,2,3,0,0,0,2,6.9,9.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1706,4,12,1,5,0,0,2,4,3,1,1,1,2,6.8,-1.0
woodch01,Christian Wood,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1706,5,10,0,1,2,8,3,3,1,1,1,2,3,6.8,-7.0
mahinia01,Ian Mahinmi,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1483,3,3,0,0,3,5,1,6,1,0,1,3,4,6.6,11.0
klebima01,Maxi Kleber,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,1713,4,7,2,5,0,0,1,6,0,0,1,1,6,6.5,8.0
clarkjo01,Jordan Clarkson,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1352,2,7,2,5,3,3,0,1,0,1,0,0,1,5.8,6.0
porteke02,Kevin Porter Jr.,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1401,3,7,1,3,2,2,0,1,4,0,0,1,4,5.8,0.0
ilyaser01,Ersan İlyasova,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1038,4,11,1,3,2,3,1,5,2,0,0,2,1,5.7,-10.0
fergute01,Terrance Ferguson,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,1740,4,7,4,7,0,0,0,1,0,0,0,1,6,5.6,1.0
jacksju01,Justin Jackson,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,991,2,5,1,3,2,4,0,1,3,0,0,0,1,5.5,-9.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1517,4,10,1,5,0,0,0,7,4,0,0,3,0,5.5,-20.0
valende01,Denzel Valentine,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,918,4,9,2,5,0,0,0,4,0,1,0,0,5,5.5,-7.0
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1021,3,4,0,1,1,1,1,1,0,0,0,1,0,5.4,-4.0
lylestr01,Trey Lyles,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1175,3,6,1,3,1,2,0,4,0,0,0,0,1,5.4,-2.0
hensojo01,John Henson,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,955,1,5,0,3,0,0,2,5,5,2,0,0,5,5.3,2.0
mccawpa01,Patrick McCaw,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1316,2,2,2,2,0,0,0,1,2,1,0,2,2,5.3,9.0
derozde01,DeMar DeRozan,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1847,5,13,0,1,2,2,0,5,5,0,0,4,2,5.1,-14.0
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,1373,3,9,1,5,2,2,1,1,2,0,1,0,5,5.0,-5.0
mykhasv01,Svi Mykhailiuk,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,759,2,6,2,6,1,2,0,1,1,0,1,0,0,4.9,-5.0
crowdja01,Jae Crowder,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,2037,4,13,1,9,1,2,4,2,2,0,1,2,2,4.8,-4.0
schofad01,Admiral Schofield,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,1193,4,8,1,4,0,0,1,1,1,0,0,0,5,4.7,7.0
labissk01,Skal Labissière,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,809,1,1,0,0,0,0,1,2,3,1,1,1,3,4.6,8.0
leoname01,Meyers Leonard,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,999,1,2,1,2,0,0,1,3,2,0,1,0,3,4.5,7.0
gallola01,Langston Galloway,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1733,3,10,2,7,0,0,1,1,2,1,0,1,1,4.2,-1.0
whiteco01,Coby White,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1176,1,6,0,2,0,0,0,2,5,2,1,0,2,4.2,-1.0
makerth01,Thon Maker,DETROIT PISTONS,HOME,WASHINGTON WIZARDS,LOSS,1174,1,1,0,0,2,4,2,2,2,1,0,2,3,4.1,-7.0
matthwe02,Wesley Matthews,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1485,2,6,2,4,0,0,1,1,0,1,0,0,2,3.8,-4.0
okoboel01,Elie Okobo,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,865,1,5,0,1,4,4,0,3,2,0,0,1,1,3.8,7.0
tollian01,Anthony Tolliver,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,984,1,2,1,2,1,2,1,1,2,1,0,2,1,3.6,1.0
connapa01,Pat Connaughton,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,695,2,5,1,3,0,0,1,0,1,0,0,0,1,3.3,-9.0
houseda01,Danuel House Jr.,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,1638,2,8,0,3,0,0,2,2,1,2,0,0,2,3.1,-8.0
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,949,1,3,0,0,0,0,0,1,2,0,1,0,0,2.7,11.0
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,259,1,1,0,0,0,0,0,0,1,0,0,0,0,2.4,-6.0
gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,2064,1,3,0,1,5,8,0,3,2,1,0,5,0,2.4,-1.0
poweldw01,Dwight Powell,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,1150,1,6,0,4,2,2,1,7,1,0,1,0,5,2.4,8.0
hezonma01,Mario Hezonja,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,287,0,0,0,0,2,2,0,1,0,0,0,0,0,2.3,-6.0
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,HOME,MIAMI HEAT,WIN,843,1,2,0,0,1,2,1,2,1,1,0,2,1,2.2,11.0
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,605,1,3,0,0,0,0,1,1,3,0,0,1,1,2.0,8.0
mathega01,Garrison Mathews,WASHINGTON WIZARDS,AWAY,DETROIT PISTONS,WIN,648,1,2,1,2,1,1,0,0,0,0,0,0,3,1.8,-3.0
clarkga01,Gary Clark,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,685,0,3,0,3,3,4,1,3,0,0,1,0,3,1.6,-4.0
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1149,1,4,0,2,2,2,0,1,1,0,0,1,0,1.6,-7.0
youngth01,Thaddeus Young,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1273,1,5,0,1,0,0,0,2,3,2,0,1,3,1.4,5.0
naderab01,Abdel Nader,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,877,1,4,0,3,0,0,0,1,1,0,1,0,0,1.3,1.0
riverau01,Austin Rivers,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,683,1,5,0,2,0,0,0,2,2,1,0,0,2,1.1,3.0
brownst02,Sterling Brown,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1347,1,6,0,2,0,0,1,3,2,0,0,0,1,0.8,-4.0
carteje01,Jevon Carter,PHOENIX SUNS,HOME,PORTLAND TRAIL BLAZERS,LOSS,917,1,5,0,2,0,0,2,2,0,0,0,0,1,0.5,10.0
gaffoda01,Daniel Gafford,CHICAGO BULLS,AWAY,OKLAHOMA CITY THUNDER,LOSS,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4.0
lopezro01,Robin Lopez,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7.0
marjabo01,Boban Marjanović,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
millema01,Malcolm Miller,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0
silvach01,Chris Silva,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,168,1,1,0,0,0,0,0,0,0,0,0,1,2,-0.1,-6.0
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,HOME,DALLAS MAVERICKS,LOSS,1201,1,8,0,4,1,1,1,4,2,0,0,1,1,-0.3,-9.0
hernade01,Dewan Hernandez,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,112,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,2.0
trentga02,Gary Trent Jr.,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,782,0,1,0,1,0,0,0,1,1,0,0,0,2,-0.5,-9.0
leeco01,Courtney Lee,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,392,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,-7.0
olynyke01,Kelly Olynyk,MIAMI HEAT,AWAY,MEMPHIS GRIZZLIES,LOSS,1055,0,3,0,1,0,0,0,3,1,0,1,0,3,-1.0,-6.0
sefolth01,Thabo Sefolosha,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,388,0,2,0,1,0,0,1,0,0,0,0,0,1,-1.1,-6.0
belinma01,Marco Belinelli,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,585,0,5,0,4,0,0,0,2,1,0,0,0,1,-2.6,-6.0
walkelo01,Lonnie Walker IV,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,602,0,1,0,1,0,0,0,2,0,0,0,2,2,-2.9,7.0
hardati02,Tim Hardaway Jr.,DALLAS MAVERICKS,AWAY,MILWAUKEE BUCKS,WIN,1455,1,10,0,5,4,6,0,4,1,0,0,4,1,-3.9,-9.0
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,AWAY,PHOENIX SUNS,WIN,1105,1,6,0,2,0,0,0,1,2,0,0,2,5,-4.1,-9.0
bazleda01,Darius Bazley,OKLAHOMA CITY THUNDER,HOME,CHICAGO BULLS,WIN,967,0,2,0,2,0,0,0,1,0,1,0,4,2,-4.9,2.0
