slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2261,12,22,0,1,12,16,4,12,8,3,1,3,2,35.7,8.0
bogdabo01,Bogdan Bogdanović,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2243,12,23,5,9,9,10,1,9,4,1,0,3,5,28.5,-1.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2148,9,10,3,3,0,0,0,6,6,1,0,1,3,22.4,0.0
beverpa01,Patrick Beverley,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2167,6,10,2,5,4,4,0,5,5,1,1,0,2,19.3,6.0
willizi01,Zion Williamson,NEW ORLEANS PELICANS,HOME,BOSTON CELTICS,LOSS,2421,9,17,0,0,7,14,4,5,4,1,0,4,0,18.0,-8.0
porzikr01,Kristaps Porziņģis,BOSTON CELTICS,AWAY,NEW ORLEANS PELICANS,WIN,1888,6,14,1,6,6,6,0,10,3,2,4,2,4,17.9,12.0
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,NEW ORLEANS PELICANS,WIN,2130,10,17,3,6,0,0,1,8,4,0,0,4,1,16.6,8.0
cartewe01,Wendell Carter Jr.,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,1692,4,10,3,7,4,4,1,12,2,2,1,1,2,16.2,39.0
suggsja01,Jalen Suggs,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,1447,4,5,3,4,4,4,1,0,4,2,2,3,2,16.2,36.0
mccolcj01,CJ McCollum,NEW ORLEANS PELICANS,HOME,BOSTON CELTICS,LOSS,2194,10,23,4,11,0,0,0,2,5,2,1,1,4,16.1,-6.0
joneshe01,Herbert Jones,NEW ORLEANS PELICANS,HOME,BOSTON CELTICS,LOSS,2405,6,15,4,9,2,2,2,3,3,2,0,0,1,15.9,-5.0
banchpa01,Paolo Banchero,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,1823,5,12,1,5,2,2,0,9,7,0,4,2,0,15.0,34.0
holidjr01,Jrue Holiday,BOSTON CELTICS,AWAY,NEW ORLEANS PELICANS,WIN,2119,5,10,3,6,0,0,1,7,7,2,1,3,2,14.6,8.0
brownja02,Jaylen Brown,BOSTON CELTICS,AWAY,NEW ORLEANS PELICANS,WIN,2100,6,16,3,4,2,2,2,5,6,1,1,2,2,14.2,4.0
goodwjo01,Jordan Goodwin,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,LOSS,1599,6,15,4,6,0,0,5,6,3,2,0,2,3,14.1,-13.0
whitede01,Derrick White,BOSTON CELTICS,AWAY,NEW ORLEANS PELICANS,WIN,1895,5,9,3,7,2,2,1,2,3,0,0,0,1,13.7,9.0
murrade01,Dejounte Murray,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2524,7,19,3,10,3,4,1,7,12,0,0,5,5,13.3,-10.0
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,LOSS,1181,6,9,0,1,1,2,0,4,3,1,1,0,2,12.9,-6.0
capelca01,Clint Capela,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1618,5,9,0,0,0,0,3,5,2,1,2,0,2,12.3,-6.0
portibo01,Bobby Portis,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1279,6,10,0,2,1,2,0,4,2,2,0,0,1,12.2,2.0
wagnefr01,Franz Wagner,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,1713,4,9,0,4,5,6,0,4,4,1,0,0,2,12.1,27.0
anthoco01,Cole Anthony,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,1009,5,11,5,8,0,0,0,3,3,1,0,1,1,11.9,11.0
murphtr02,Trey Murphy III,NEW ORLEANS PELICANS,HOME,BOSTON CELTICS,LOSS,2326,3,10,3,6,2,2,1,8,2,2,1,1,1,11.0,-9.0
fultzma01,Markelle Fultz,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,1517,5,13,2,3,0,0,2,2,5,1,1,1,1,10.7,-6.0
horfoal01,Al Horford,BOSTON CELTICS,AWAY,NEW ORLEANS PELICANS,WIN,1803,4,7,1,3,0,0,0,6,2,1,1,0,1,10.2,8.0
pereima01,Mãozinha Pereira,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,LOSS,1717,2,5,0,1,3,4,4,4,1,2,3,1,4,10.1,-12.0
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1970,3,3,1,1,6,6,0,3,0,0,2,3,4,9.8,10.0
inglejo01,Joe Ingles,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,1059,3,4,3,4,2,2,0,0,2,0,0,2,1,8.4,13.0
fernabr01,Bruno Fernando,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1262,4,7,0,0,2,3,2,2,2,0,1,1,4,7.8,-3.0
houstca01,Caleb Houstan,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,1251,3,4,3,4,0,0,0,1,0,0,0,0,2,6.9,31.0
jacksgg01,GG Jackson II,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,LOSS,1807,2,8,2,4,5,6,0,3,3,1,0,3,0,6.8,-26.0
krejcvi01,Vit Krejci,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1932,3,5,2,4,0,0,0,2,1,1,0,0,3,6.8,-9.0
huntede01,De'Andre Hunter,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2085,5,13,2,5,1,1,0,2,1,1,0,1,3,6.0,-11.0
laravja01,Jake LaRavia,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,LOSS,1677,4,9,2,5,0,0,1,1,1,1,0,2,1,5.6,-22.0
matthwe02,Wesley Matthews,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1102,4,9,1,3,0,0,1,0,1,1,0,0,3,5.5,2.0
pippesc02,Scotty Pippen Jr.,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,LOSS,1269,4,10,1,4,2,2,0,3,2,1,1,3,3,5.4,-12.0
stevela01,Lamar Stevens,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,LOSS,1267,3,10,1,5,0,0,1,3,2,1,0,0,1,4.8,-14.0
kennalu01,Luke Kennard,MEMPHIS GRIZZLIES,AWAY,ORLANDO MAGIC,LOSS,1805,3,10,2,7,1,1,0,5,5,0,1,4,1,4.5,-23.0
marshna01,Naji Marshall,NEW ORLEANS PELICANS,HOME,BOSTON CELTICS,LOSS,1390,2,4,1,1,0,0,0,5,1,0,1,1,1,4.5,-7.0
daniedy01,Dyson Daniels,NEW ORLEANS PELICANS,HOME,BOSTON CELTICS,LOSS,639,1,3,0,2,0,0,3,0,2,2,0,1,1,4.4,-8.0
nancela02,Larry Nance Jr.,NEW ORLEANS PELICANS,HOME,BOSTON CELTICS,LOSS,1243,2,5,1,3,0,0,0,3,2,0,0,0,2,3.8,-11.0
hausesa01,Sam Hauser,BOSTON CELTICS,AWAY,NEW ORLEANS PELICANS,WIN,812,1,3,1,3,0,0,0,3,1,1,0,0,1,3.5,1.0
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,979,1,3,0,2,2,4,1,2,4,0,0,1,3,3.4,3.0
schofad01,Admiral Schofield,ORLANDO MAGIC,HOME,MEMPHIS GRIZZLIES,WIN,445,1,2,1,2,0,0,0,2,1,0,0,0,0,3.3,-9.0
beaslma01,Malik Beasley,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2102,4,12,2,9,0,0,0,1,2,0,0,1,2,3.1,8.0
