slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,PHOENIX SUNS,WIN,2302,9,19,1,5,10,10,2,7,4,0,0,1,3,23.4,6.0
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,NEW YORK KNICKS,WIN,1954,9,16,3,6,3,3,1,4,1,4,1,1,2,21.9,16.0
bookede01,Devin Booker,PHOENIX SUNS,HOME,MIAMI HEAT,LOSS,2237,9,23,1,6,11,13,0,3,6,1,0,0,3,21.6,-10.0
whiteha01,Hassan Whiteside,MIAMI HEAT,AWAY,PHOENIX SUNS,WIN,1685,8,11,0,0,7,12,2,8,1,1,4,3,2,21.0,5.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1995,11,20,6,12,0,1,0,5,3,1,0,1,2,20.8,14.0
fournev01,Evan Fournier,ORLANDO MAGIC,HOME,NEW YORK KNICKS,WIN,2024,9,16,3,6,2,4,0,2,5,5,1,4,3,19.2,17.0
gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,NEW YORK KNICKS,WIN,2192,8,11,4,6,1,2,1,3,1,0,1,0,1,18.7,23.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1788,7,16,2,7,6,6,0,8,8,2,1,5,2,18.5,16.0
paytoel01,Elfrid Payton,ORLANDO MAGIC,HOME,NEW YORK KNICKS,WIN,1756,5,9,0,2,1,1,2,4,11,2,2,2,1,18.0,20.0
baynear01,Aron Baynes,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1373,8,12,0,0,5,8,5,3,3,0,0,2,4,17.5,-3.0
johnsja01,James Johnson,MIAMI HEAT,AWAY,PHOENIX SUNS,WIN,1761,5,7,2,4,3,3,1,6,5,2,0,1,4,17.5,5.0
hardati02,Tim Hardaway Jr.,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,LOSS,2253,11,21,1,5,3,3,1,10,1,1,0,3,3,16.9,-15.0
jeffeal01,Al Jefferson,INDIANA PACERS,AWAY,DETROIT PISTONS,LOSS,1328,7,10,0,0,5,5,1,5,2,1,0,1,4,16.8,-4.0
randlju01,Julius Randle,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,1287,5,9,0,0,6,6,3,9,2,1,0,1,4,16.3,5.0
ingrabr01,Brandon Ingram,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,2193,7,11,0,1,4,7,1,6,1,2,0,1,3,14.9,-12.0
jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,1613,6,10,2,3,4,5,0,3,6,0,0,3,1,14.7,19.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,1634,5,11,1,4,5,7,3,9,1,1,0,1,1,14.6,-5.0
harrito02,Tobias Harris,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,2040,8,19,5,9,2,2,0,8,1,1,0,1,4,14.4,4.0
jamesmi02,Mike James,PHOENIX SUNS,HOME,MIAMI HEAT,LOSS,1867,6,11,2,4,4,4,0,4,3,0,0,0,4,14.4,0.0
youngni01,Nick Young,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1253,4,11,3,9,1,1,0,3,5,4,0,0,0,14.3,9.0
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,1938,6,14,1,4,4,4,1,5,3,4,0,3,2,14.1,-16.0
dudleja01,Jared Dudley,PHOENIX SUNS,HOME,MIAMI HEAT,LOSS,1405,4,6,3,4,2,2,1,4,4,1,0,1,3,13.9,-2.0
winslju01,Justise Winslow,MIAMI HEAT,AWAY,PHOENIX SUNS,WIN,2197,5,11,2,4,2,2,2,4,5,1,0,1,2,13.6,8.0
drumman01,Andre Drummond,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,2019,7,9,0,0,0,7,4,17,4,0,1,4,4,13.5,28.0
casspom01,Omri Casspi,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1190,5,7,1,1,2,3,1,2,1,2,3,1,5,12.8,9.0
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,1642,7,13,2,4,2,4,3,2,2,2,0,3,3,12.8,-6.0
morrima03,Marcus Morris,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1478,7,15,3,6,1,2,0,1,2,1,0,0,2,11.8,6.0
olynyke01,Kelly Olynyk,MIAMI HEAT,AWAY,PHOENIX SUNS,WIN,1090,4,5,1,2,1,2,3,6,2,0,0,1,1,11.6,0.0
simmojo02,Jonathon Simmons,ORLANDO MAGIC,HOME,NEW YORK KNICKS,WIN,1444,6,10,1,1,3,6,1,1,2,1,0,2,1,11.2,-7.0
roziete01,Terry Rozier,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1663,5,12,2,5,2,2,3,5,0,0,1,0,2,11.1,0.0
youngth01,Thaddeus Young,INDIANA PACERS,AWAY,DETROIT PISTONS,LOSS,2113,7,16,2,5,0,0,3,3,4,1,0,2,4,10.8,-6.0
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1230,4,5,1,2,2,3,1,2,1,0,1,0,2,10.6,3.0
leeco01,Courtney Lee,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,LOSS,1783,3,7,1,2,5,5,0,2,1,4,0,3,0,10.6,-20.0
ellinwa01,Wayne Ellington,MIAMI HEAT,AWAY,PHOENIX SUNS,WIN,2057,4,9,4,9,3,4,0,3,0,0,0,0,1,10.4,6.0
warretj01,T.J. Warren,PHOENIX SUNS,HOME,MIAMI HEAT,LOSS,1909,7,16,0,1,2,5,4,2,1,0,1,0,2,10.4,3.0
irvinky01,Kyrie Irving,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1982,7,21,0,7,5,5,0,6,5,1,0,2,3,10.2,2.0
westda01,David West,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,762,4,5,0,0,2,2,0,4,3,0,1,2,0,10.1,7.0
gallola01,Langston Galloway,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,1317,4,5,1,1,3,4,0,3,0,0,0,0,2,9.8,13.0
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,1888,5,12,1,2,0,0,0,3,5,2,0,1,1,9.6,-16.0
josepco01,Cory Joseph,INDIANA PACERS,AWAY,DETROIT PISTONS,LOSS,1764,4,8,1,3,2,2,0,3,6,0,1,2,3,9.6,-9.0
smithis01,Ish Smith,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,1267,5,10,0,2,0,0,1,2,5,0,1,1,0,9.5,-2.0
gibsota01,Taj Gibson,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,1597,5,10,0,1,4,4,0,7,0,0,0,1,2,9.3,-3.0
ntilila01,Frank Ntilikina,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,LOSS,1378,3,7,0,0,0,0,1,3,9,1,1,2,2,9.1,-3.0
livinsh01,Shaun Livingston,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1111,4,5,0,0,0,0,0,2,5,0,0,1,1,8.8,17.0
smartma01,Marcus Smart,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,2107,3,11,2,4,1,2,2,2,6,1,1,1,2,8.2,16.0
turnemy01,Myles Turner,INDIANA PACERS,AWAY,DETROIT PISTONS,LOSS,1552,4,8,0,1,0,0,1,5,1,2,1,0,4,8.0,-13.0
mcderdo01,Doug McDermott,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,LOSS,1821,5,9,3,4,0,0,0,2,1,0,0,1,3,7.8,8.0
theisda01,Daniel Theis,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,WIN,1342,3,6,0,1,2,2,3,2,0,2,3,2,5,7.8,14.0
balllo01,Lonzo Ball,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,2314,4,15,1,5,0,0,1,4,6,1,4,2,1,7.6,-5.0
kanteen01,Enes Freedom,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,LOSS,1220,5,6,0,0,0,0,2,4,0,0,0,2,2,7.6,-17.0
marjabo01,Boban Marjanović,DETROIT PISTONS,HOME,INDIANA PACERS,WIN,527,3,4,0,0,3,3,2,2,1,0,1,2,3,7.6,-4.0
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,LOSS,2139,4,10,2,6,2,3,0,3,3,1,1,2,4,7.3,-1.0
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,1246,4,8,0,0,0,0,3,4,0,2,0,2,0,7.3,-19.0
