slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2171,12,19,2,4,7,8,2,9,11,1,1,4,3,32.4,18.0
westbru01,Russell Westbrook,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,2368,16,32,5,11,5,9,1,9,12,2,0,6,4,30.6,-18.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,PORTLAND TRAIL BLAZERS,LOSS,2057,12,21,2,4,8,8,4,6,4,1,2,2,4,30.3,-3.0
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,OKLAHOMA CITY THUNDER,WIN,2346,8,15,3,6,7,10,1,11,12,2,0,3,1,28.5,19.0
barrerj01,RJ Barrett,NEW YORK KNICKS,AWAY,OKLAHOMA CITY THUNDER,WIN,2172,12,21,3,6,5,7,1,4,3,3,0,1,4,25.7,17.0
sabondo01,Domantas Sabonis,INDIANA PACERS,AWAY,PHOENIX SUNS,WIN,2590,9,13,1,2,3,3,1,12,10,4,1,5,5,25.5,12.0
ballla01,LaMelo Ball,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,WIN,1869,7,11,6,9,3,3,2,7,6,1,1,2,1,25.1,25.0
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,2300,11,18,3,5,4,4,0,11,1,3,0,2,2,25.0,0.0
anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1882,8,14,2,5,8,8,0,2,6,2,1,1,3,24.7,9.0
capelca01,Clint Capela,ATLANTA HAWKS,HOME,SACRAMENTO KINGS,WIN,1609,10,12,0,0,4,10,6,8,1,0,2,1,2,24.1,0.0
hardeja01,James Harden,BROOKLYN NETS,HOME,DETROIT PISTONS,WIN,2302,8,19,0,6,8,8,1,9,10,2,3,4,2,23.6,-4.0
