slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
doncilu01,Luka Dončić,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,WIN,1824,12,19,6,11,5,5,1,9,4,2,0,2,3,31.5,37.0
dinwisp01,Spencer Dinwiddie,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,WIN,1524,11,15,5,7,3,3,0,3,2,1,1,0,0,27.9,29.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,2589,10,26,1,4,4,6,3,17,9,2,1,5,3,20.0,-20.0
brunsja01,Jalen Brunson,DALLAS MAVERICKS,AWAY,PHOENIX SUNS,WIN,1778,11,19,2,4,0,0,3,3,2,1,0,0,2,19.7,22.0
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,2457,9,21,0,6,3,4,1,4,8,2,0,1,4,16.4,-19.0
willigr01,Grant Williams,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2360,10,22,7,18,0,0,1,5,0,0,2,1,5,16.2,25.0
pritcpa01,Payton Pritchard,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,1021,5,7,4,6,0,0,2,3,3,0,0,0,0,15.5,14.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2190,7,14,5,9,4,5,1,5,8,0,1,7,4,15.5,15.0
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,BOSTON CELTICS,LOSS,2229,6,12,1,6,2,2,4,6,0,0,3,2,3,12.5,-20.0
smartma01,Marcus Smart,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2225,2,9,1,6,6,7,1,6,10,1,1,2,5,12.3,18.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2206,8,16,2,5,1,4,1,7,0,2,0,2,2,11.8,15.0
johnsca02,Cameron Johnson,PHOENIX SUNS,HOME,DALLAS MAVERICKS,LOSS,1200,3,6,2,4,4,4,2,3,2,0,0,0,3,11.5,-15.0
wainris01,Ish Wainright,PHOENIX SUNS,HOME,DALLAS MAVERICKS,LOSS,299,4,5,2,2,0,0,2,2,0,0,1,0,0,10.8,11.0
horfoal01,Al Horford,BOSTON CELTICS,HOME,MILWAUKEE BUCKS,WIN,2379,2,7,0,2,2,2,1,9,6,0,1,0,3,9.0,13.0
paulch01,Chris Paul,PHOENIX SUNS,HOME,DALLAS MAVERICKS,LOSS,1879,4,8,1,3,1,2,0,1,4,1,0,0,3,8.5,-39.0
mcgeeja01,JaVale McGee,PHOENIX SUNS,HOME,DALLAS MAVERICKS,LOSS,969,3,7,0,1,0,0,4,2,1,1,1,0,0,8.1,7.0
shamela01,Landry Shamet,PHOENIX SUNS,HOME,DALLAS MAVERICKS,LOSS,819,3,5,3,4,0,0,0,1,2,0,0,1,1,7.0,-6.0
