slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2490,15,22,0,1,1,1,2,8,6,4,1,1,3,32.1,17.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2505,14,20,3,9,9,12,2,7,1,1,1,7,2,28.5,-6.0
horfoal01,Al Horford,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2505,7,14,3,5,3,3,2,12,3,0,3,3,2,18.4,-7.0
tuckepj01,P.J. Tucker,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2267,5,10,3,6,4,4,2,5,1,3,1,1,3,17.1,6.0
strusma01,Max Strus,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2048,6,12,4,7,0,0,2,2,2,0,1,1,5,11.1,-1.0
lowryky01,Kyle Lowry,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1740,4,11,2,7,1,1,0,1,6,4,0,2,2,10.6,10.0
smartma01,Marcus Smart,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2199,6,11,1,4,3,5,1,3,7,0,0,4,6,10.0,-15.0
butleji01,Jimmy Butler,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1170,3,8,0,0,2,2,0,3,2,2,0,0,1,7.5,13.0
martica02,Caleb Martin,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,617,3,4,1,2,1,1,1,2,0,1,0,1,1,7.3,-5.0
willigr01,Grant Williams,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2341,2,6,2,4,4,4,1,4,0,1,1,1,6,6.8,8.0
oladivi01,Victor Oladipo,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1226,1,4,0,1,3,5,0,0,1,4,0,0,1,6.1,-5.0
pritcpa01,Payton Pritchard,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,797,1,1,1,1,0,0,0,0,4,0,0,0,1,5.1,7.0
stausni01,Nik Stauskas,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,24,1,1,1,1,0,0,0,0,0,0,0,0,0,2.7,1.0
herroty01,Tyler Herro,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1213,4,15,0,6,0,0,1,1,3,0,0,0,1,1.8,2.0
whitede01,Derrick White,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,842,0,2,0,0,0,0,1,1,1,0,2,0,1,1.3,-2.0
morgaju01,Juwan Morgan,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,1.0
robindu01,Duncan Robinson,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,256,1,2,0,1,0,0,0,1,0,0,0,0,2,0.5,2.0
vincega01,Gabe Vincent,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,1166,1,4,1,2,0,0,0,1,1,1,1,2,2,0.5,-2.0
theisda01,Daniel Theis,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,647,0,0,0,0,1,2,0,3,1,0,0,2,0,0.2,-13.0
fittsma01,Malik Fitts,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
kornelu01,Luke Kornet,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
dedmode01,Dewayne Dedmon,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,207,0,0,0,0,0,0,0,2,0,0,0,0,3,-0.6,-7.0
nesmiaa01,Aaron Nesmith,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,24,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7,1.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2444,3,14,1,7,3,4,1,5,4,0,0,6,3,-1.2,-7.0
