slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,2253,12,20,2,3,3,5,4,9,12,1,2,4,3,30.1,18.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,2374,11,27,3,11,11,13,3,7,5,2,0,2,2,27.6,-26.0
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,2246,10,23,3,7,10,11,3,4,3,0,4,4,3,23.5,21.0
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,2509,10,21,6,12,4,4,1,6,3,0,0,1,2,22.1,15.0
brownbr01,Bruce Brown,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1605,7,11,2,4,9,10,1,4,1,1,0,1,1,21.9,-2.0
hardeja01,James Harden,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,2342,4,8,1,2,8,10,0,8,10,2,0,2,2,20.8,10.0
bookede01,Devin Booker,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,2431,8,19,4,7,8,9,0,6,4,0,0,2,4,18.5,-19.0
portemi01,Michael Porter Jr.,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1662,7,11,5,8,0,0,0,8,2,1,0,0,2,18.1,24.0
murraja01,Jamal Murray,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,2202,7,15,2,4,3,3,0,5,6,1,0,2,1,15.6,23.0
duranke01,Kevin Durant,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,2510,10,24,0,3,6,9,2,9,7,0,1,5,4,15.1,-19.0
aytonde01,Deandre Ayton,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1904,7,12,0,0,0,0,4,5,1,2,1,1,3,13.9,-21.0
harrito02,Tobias Harris,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,1845,7,10,1,3,1,2,2,9,1,0,0,1,5,13.2,12.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,2050,9,16,3,6,3,8,0,6,2,0,0,3,5,12.6,-15.0
smartma01,Marcus Smart,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,2020,2,7,2,5,8,10,1,2,4,0,0,2,1,10.8,-17.0
rosste01,Terrence Ross,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1221,3,4,3,4,0,0,0,3,1,1,1,0,2,9.9,0.0
