slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,BROOKLYN NETS,WIN,2149,12,23,4,8,3,5,3,9,11,3,0,5,3,28.2,18.0
collijo01,John Collins,ATLANTA HAWKS,HOME,MEMPHIS GRIZZLIES,WIN,1522,11,17,1,2,4,5,5,7,1,1,2,1,1,26.4,28.0
couside01,DeMarcus Cousins,GOLDEN STATE WARRIORS,AWAY,HOUSTON ROCKETS,WIN,1895,11,16,1,2,4,4,2,6,7,2,0,4,3,25.1,7.0
milescj01,C.J. Miles,MEMPHIS GRIZZLIES,AWAY,ATLANTA HAWKS,LOSS,1957,11,16,8,12,3,4,0,3,0,0,0,2,0,24.7,6.0
hardeja01,James Harden,HOUSTON ROCKETS,HOME,GOLDEN STATE WARRIORS,LOSS,2244,10,23,2,12,7,9,0,3,10,3,0,2,1,24.6,1.0
youngtr01,Trae Young,ATLANTA HAWKS,HOME,MEMPHIS GRIZZLIES,WIN,1489,8,12,3,5,3,3,0,3,8,1,0,0,1,23.9,25.0
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,BROOKLYN NETS,WIN,2215,9,18,3,6,4,4,2,7,3,2,2,2,2,22.2,11.0
bryanth01,Thomas Bryant,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,WIN,1524,9,12,1,2,2,2,4,6,1,0,2,1,1,21.5,18.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,HOUSTON ROCKETS,WIN,2144,12,23,5,10,1,1,1,5,2,0,0,0,3,21.1,-3.0
lenal01,Alex Len,ATLANTA HAWKS,HOME,MEMPHIS GRIZZLIES,WIN,1375,8,13,2,5,2,4,3,5,4,0,2,0,3,19.9,1.0
favorde01,Derrick Favors,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,1546,8,14,1,3,1,2,3,4,7,1,1,1,1,19.5,2.0
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,1939,6,9,0,0,6,11,7,13,1,1,0,2,3,19.4,15.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,WIN,2346,10,22,2,6,1,2,1,5,7,2,0,1,0,19.3,-2.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,HOUSTON ROCKETS,WIN,2121,8,20,3,9,5,5,2,2,5,2,0,1,2,18.9,-3.0
mitchdo01,Donovan Mitchell,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,2035,10,18,4,6,2,2,0,5,2,1,0,2,2,18.5,21.0
paulch01,Chris Paul,HOUSTON ROCKETS,HOME,GOLDEN STATE WARRIORS,LOSS,1986,7,12,2,6,8,8,2,4,3,0,0,3,4,18.5,-1.0
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,ATLANTA HAWKS,LOSS,1555,6,14,1,6,7,8,1,3,7,1,0,1,2,17.9,-21.0
bookede01,Devin Booker,PHOENIX SUNS,HOME,UTAH JAZZ,LOSS,2136,9,20,2,4,7,9,0,4,6,0,1,4,2,17.1,-8.0
huertke01,Kevin Huerter,ATLANTA HAWKS,HOME,MEMPHIS GRIZZLIES,WIN,1616,6,10,4,6,0,0,2,3,4,1,1,1,3,16.0,35.0
vucevni01,Nikola Vučević,ORLANDO MAGIC,AWAY,WASHINGTON WIZARDS,LOSS,2087,9,17,0,0,2,2,3,11,2,1,1,3,3,16.0,5.0
noahjo01,Joakim Noah,MEMPHIS GRIZZLIES,AWAY,ATLANTA HAWKS,LOSS,1432,5,7,0,0,2,3,1,7,5,1,1,0,2,15.9,-4.0
inglejo01,Joe Ingles,UTAH JAZZ,AWAY,PHOENIX SUNS,WIN,1887,6,9,3,5,0,0,0,2,6,2,1,2,2,15.8,14.0
winslju01,Justise Winslow,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,1539,7,11,2,4,0,0,0,5,2,2,0,0,1,15.6,28.0
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1644,8,17,2,6,7,10,0,5,2,0,1,3,1,15.3,-16.0
richajo01,Josh Richardson,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,1856,5,10,2,3,1,2,2,6,5,2,1,2,1,14.6,28.0
capelca01,Clint Capela,HOUSTON ROCKETS,HOME,GOLDEN STATE WARRIORS,LOSS,2383,6,9,0,0,1,2,1,12,1,1,1,0,4,13.8,3.0
parkeja01,Jabari Parker,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,WIN,1664,9,12,1,2,0,2,1,8,1,1,0,3,4,13.6,21.0
augusdj01,D.J. Augustin,ORLANDO MAGIC,AWAY,WASHINGTON WIZARDS,LOSS,1993,6,15,4,9,0,0,1,0,7,0,0,0,1,13.1,0.0
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,1182,6,12,0,0,1,1,6,5,1,0,1,1,3,11.9,5.0
waitedi01,Dion Waiters,MIAMI HEAT,HOME,DETROIT PISTONS,WIN,1658,5,12,4,8,0,2,0,4,3,2,1,1,0,11.8,25.0
