slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,2562,14,25,4,5,4,7,0,3,8,0,2,0,3,29.6,0.0
doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,2684,9,15,4,6,7,7,0,10,10,2,0,7,4,25.5,7.0
willija06,Jalen Williams,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,2220,8,16,3,5,3,3,2,7,8,2,1,0,1,25.4,-7.0
jonesde02,Derrick Jones Jr.,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,2421,8,13,4,6,2,2,3,1,2,1,1,2,3,18.4,18.0
livelde01,Dereck Lively II,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,1770,5,6,0,0,2,3,4,11,3,1,1,2,4,15.7,26.0
holmgch01,Chet Holmgren,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,2070,9,15,1,7,2,2,0,3,1,2,0,3,5,12.7,8.0
joeis01,Isaiah Joe,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,1745,4,7,3,4,0,0,1,2,3,1,0,0,0,12.1,-6.0
gaffoda01,Daniel Gafford,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,1110,4,7,0,0,2,4,4,3,1,0,1,1,0,10.0,-25.0
irvinky01,Kyrie Irving,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,2542,9,23,4,10,0,0,0,2,3,0,0,4,3,7.0,2.0
willija07,Jaylin Williams,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,1104,2,5,1,4,1,2,0,2,2,1,1,0,1,6.2,-14.0
washipj01,P.J. Washington,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,1770,2,6,2,5,3,5,1,4,2,0,0,0,5,6.1,8.0
dortlu01,Luguentz Dort,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,1932,3,10,2,7,3,3,0,3,1,3,0,2,5,5.8,-6.0
greenjo02,Josh Green,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,1114,2,4,1,3,1,2,0,2,1,1,0,0,1,5.5,-9.0
willike04,Kenrich Williams,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,210,1,1,0,0,0,0,1,0,0,0,0,0,0,2.4,3.0
hardyja02,Jaden Hardy,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,638,2,6,1,3,0,1,1,0,3,0,0,1,2,2.2,-15.0
giddejo01,Josh Giddey,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,630,1,3,0,2,0,0,3,1,1,0,0,1,1,2.0,2.0
hardati02,Tim Hardaway Jr.,DALLAS MAVERICKS,HOME,OKLAHOMA CITY THUNDER,WIN,351,1,2,0,1,0,0,1,0,0,0,1,0,1,2.0,-7.0
wiggiaa01,Aaron Wiggins,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,463,0,2,0,1,0,0,0,3,0,0,0,0,0,-0.5,11.0
wallaca01,Cason Wallace,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,1464,2,8,1,6,0,0,0,0,1,1,1,2,4,-1.0,4.0
