slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,PHILADELPHIA 76ERS,LOSS,2292,14,27,10,18,3,4,1,3,6,1,0,6,1,27.7,-6.0
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,AWAY,GOLDEN STATE WARRIORS,WIN,2304,10,13,0,0,6,9,5,3,6,3,1,4,3,26.8,9.0
rosste01,Terrence Ross,ORLANDO MAGIC,HOME,INDIANA PACERS,WIN,1626,11,18,5,8,3,3,1,3,0,3,0,0,0,26.4,15.0
drumman01,Andre Drummond,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2196,11,13,0,0,2,2,6,14,0,1,1,2,4,25.8,2.0
whitede01,Derrick White,SAN ANTONIO SPURS,HOME,BROOKLYN NETS,WIN,1481,8,13,3,4,7,9,1,2,6,1,2,1,4,24.6,12.0
turnemy01,Myles Turner,INDIANA PACERS,AWAY,ORLANDO MAGIC,LOSS,2089,10,16,1,3,6,6,1,6,1,1,0,1,2,22.2,7.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,WIN,1690,7,13,1,4,4,5,1,8,5,4,2,1,5,21.3,12.0
willilo02,Lou Williams,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,LOSS,2296,10,18,2,6,2,5,0,3,6,3,0,1,0,21.3,3.0
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,WIN,2426,9,22,1,6,5,7,1,13,9,1,0,4,0,19.3,2.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,LOSS,2251,12,19,2,3,2,3,1,2,3,1,0,3,4,18.9,-15.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,WIN,2125,7,9,1,1,3,4,2,4,4,2,0,3,2,17.7,17.0
youngth01,Thaddeus Young,INDIANA PACERS,AWAY,ORLANDO MAGIC,LOSS,1841,8,13,0,2,0,0,3,7,4,2,0,1,1,17.7,6.0
beverpa01,Patrick Beverley,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,LOSS,2217,6,11,5,8,0,0,2,6,4,2,1,2,3,17.2,5.0
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,HOME,PHILADELPHIA 76ERS,LOSS,2252,11,24,1,8,2,2,2,2,4,2,0,1,3,17.2,-5.0
jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2117,6,14,1,4,4,4,2,5,9,2,0,2,5,16.8,18.0
collida01,Darren Collison,INDIANA PACERS,AWAY,ORLANDO MAGIC,LOSS,1929,7,13,1,3,1,1,1,3,10,1,0,2,2,16.5,-1.0
barneha02,Harrison Barnes,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,2351,10,24,2,7,5,5,3,4,4,0,0,4,0,16.3,-9.0
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,BROOKLYN NETS,WIN,2277,5,13,0,0,10,11,6,7,2,0,0,3,3,16.0,8.0
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,GOLDEN STATE WARRIORS,WIN,2028,8,24,0,5,10,12,6,14,5,2,0,8,4,15.9,-1.0
stephla01,Lance Stephenson,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,WIN,1811,6,10,5,8,3,3,1,2,1,1,0,1,4,15.8,0.0
augusdj01,D.J. Augustin,ORLANDO MAGIC,HOME,INDIANA PACERS,WIN,1509,4,8,2,3,10,10,1,2,2,0,0,2,3,15.5,-10.0
allenja01,Jarrett Allen,BROOKLYN NETS,AWAY,SAN ANTONIO SPURS,LOSS,1697,6,7,1,1,1,3,0,3,4,2,2,1,4,15.2,-11.0
russeda01,D'Angelo Russell,BROOKLYN NETS,AWAY,SAN ANTONIO SPURS,LOSS,1992,10,26,2,7,3,4,1,4,9,1,1,4,3,15.1,2.0
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,WIN,1856,6,12,2,6,0,0,2,6,6,4,0,4,1,15.0,24.0
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,HOME,PHILADELPHIA 76ERS,LOSS,1373,6,8,0,1,2,4,2,3,0,2,2,0,2,14.9,-5.0
griffbl01,Blake Griffin,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2365,8,26,2,7,6,8,4,6,6,1,0,2,3,14.8,5.0
