slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,TORONTO RAPTORS,WIN,2406,9,21,1,4,11,13,3,8,17,4,1,9,1,29.8,5.0
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,CHICAGO BULLS,WIN,1827,13,19,1,1,5,8,1,3,2,2,0,1,2,25.9,11.0
jeffeal01,Al Jefferson,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,1782,10,14,0,0,4,6,1,7,3,3,1,1,2,24.2,14.0
livinsh01,Shaun Livingston,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,WIN,1685,9,14,0,0,3,5,2,6,3,3,0,0,2,21.5,0.0
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,2277,12,22,5,7,2,6,0,3,3,1,1,1,3,21.3,11.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,WIN,1670,8,15,3,7,4,4,0,3,6,1,1,0,3,21.3,15.0
kanteen01,Enes Freedom,OKLAHOMA CITY THUNDER,HOME,TORONTO RAPTORS,WIN,1713,9,14,0,0,3,5,6,6,4,0,1,1,4,20.9,4.0
bassbr01,Brandon Bass,BOSTON CELTICS,AWAY,ORLANDO MAGIC,LOSS,2282,9,14,1,1,0,0,10,7,5,0,0,3,4,20.8,-2.0
jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,LOSS,2010,9,21,2,4,5,5,4,3,7,1,0,2,2,20.7,-3.0
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,BROOKLYN NETS,WIN,1964,7,15,2,6,8,9,1,4,1,3,0,1,1,20.1,1.0
oladivi01,Victor Oladipo,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,2538,7,16,2,3,6,6,1,6,5,2,0,1,4,19.0,15.0
gasolpa01,Pau Gasol,CHICAGO BULLS,AWAY,SAN ANTONIO SPURS,LOSS,1989,9,16,0,0,5,6,2,13,0,0,2,2,2,18.9,-6.0
rosste01,Terrence Ross,TORONTO RAPTORS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1544,7,12,6,9,0,0,1,3,2,2,1,0,3,18.9,2.0
willima01,Mo Williams,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,2233,6,15,1,5,8,8,0,0,9,1,0,1,2,18.4,1.0
thomais02,Isaiah Thomas,BOSTON CELTICS,AWAY,ORLANDO MAGIC,LOSS,1820,5,14,3,9,8,10,0,5,9,2,0,3,4,17.6,3.0
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,HOME,TORONTO RAPTORS,WIN,2438,10,16,0,3,1,2,0,7,1,0,5,1,3,17.5,9.0
favorde01,Derrick Favors,UTAH JAZZ,AWAY,BROOKLYN NETS,WIN,2252,8,16,0,0,6,8,0,8,4,0,1,1,2,17.3,17.0
aminual01,Al-Farouq Aminu,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,1202,3,7,1,4,6,7,1,4,0,6,3,1,3,16.7,2.0
harrito02,Tobias Harris,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,2538,8,17,2,7,3,3,0,4,1,2,2,1,0,16.6,15.0
monrogr01,Greg Monroe,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,LOSS,2124,7,11,0,0,4,6,3,8,4,2,0,4,3,16.4,-15.0
derozde01,DeMar DeRozan,TORONTO RAPTORS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2156,11,22,0,2,2,2,1,3,9,0,0,3,4,16.3,-9.0
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,HOME,CHICAGO BULLS,WIN,2358,9,20,0,4,2,2,3,5,0,3,0,0,1,15.8,17.0
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,UTAH JAZZ,LOSS,2158,8,17,0,1,3,5,5,5,0,2,2,1,3,15.7,2.0
dedmode01,Dewayne Dedmon,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,1700,4,6,0,0,3,6,8,8,0,0,2,1,0,15.6,15.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,WIN,1778,9,13,3,5,0,0,0,1,2,0,1,2,1,15.5,21.0
ginobma01,Manu Ginóbili,SAN ANTONIO SPURS,HOME,CHICAGO BULLS,WIN,1518,5,8,1,3,5,6,1,3,2,3,1,2,4,15.1,14.0
exumda01,Dante Exum,UTAH JAZZ,AWAY,BROOKLYN NETS,WIN,1662,5,6,4,4,0,0,3,1,1,0,1,1,0,14.6,-5.0
paytoel01,Elfrid Payton,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,2500,7,16,0,1,5,6,1,9,7,1,0,3,5,14.5,16.0
redicjj01,JJ Redick,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,LOSS,1633,8,12,2,5,0,0,0,1,2,2,0,2,0,14.5,-17.0
riverau01,Austin Rivers,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,LOSS,1863,8,14,1,4,5,5,0,3,2,2,0,4,3,14.5,5.0
youngth01,Thaddeus Young,BROOKLYN NETS,HOME,UTAH JAZZ,LOSS,1963,9,17,1,2,0,0,1,2,2,4,0,2,3,14.2,-8.0
brookaa01,Aaron Brooks,CHICAGO BULLS,AWAY,SAN ANTONIO SPURS,LOSS,1580,7,12,1,3,7,8,0,2,3,0,0,3,4,14.1,-6.0
harklma01,Maurice Harkless,ORLANDO MAGIC,HOME,BOSTON CELTICS,WIN,1806,6,11,2,3,0,3,2,5,3,3,1,2,2,13.4,19.0
hendege02,Gerald Henderson,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,2247,5,12,1,3,2,2,0,6,9,0,1,2,0,13.4,17.0
mirotni01,Nikola Mirotić,CHICAGO BULLS,AWAY,SAN ANTONIO SPURS,LOSS,1661,5,10,0,2,9,9,1,2,1,1,2,4,3,13.2,-13.0
smartma01,Marcus Smart,BOSTON CELTICS,AWAY,ORLANDO MAGIC,LOSS,2336,6,16,4,9,0,0,2,3,2,5,1,3,2,12.8,-2.0
millspa02,Patty Mills,SAN ANTONIO SPURS,HOME,CHICAGO BULLS,WIN,956,6,9,3,4,0,0,0,1,0,1,0,0,0,12.4,4.0
johnswe01,Wesley Johnson,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,LOSS,1492,6,9,1,3,2,3,1,3,1,0,0,1,0,12.0,-2.0
pattepa01,Patrick Patterson,TORONTO RAPTORS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1894,4,7,1,3,0,0,2,6,3,1,1,1,0,11.7,3.0
greenda02,Danny Green,SAN ANTONIO SPURS,HOME,CHICAGO BULLS,WIN,1484,4,8,3,6,0,0,0,3,1,2,2,0,1,11.6,7.0
boozeca01,Carlos Boozer,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,LOSS,1485,8,15,0,0,1,1,4,4,2,1,0,3,4,11.5,-4.0
davised01,Ed Davis,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,LOSS,1160,5,8,0,0,0,2,3,5,2,0,3,1,2,10.9,-3.0
drumman01,Andre Drummond,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,LOSS,1415,7,13,0,0,2,4,2,3,1,0,2,1,4,10.7,4.0
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,LOSS,1870,7,17,0,4,0,0,3,2,11,2,0,5,4,10.7,-14.0
zelleco01,Cody Zeller,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,1205,4,5,0,0,3,3,2,5,0,1,0,1,5,10.0,8.0
burketr01,Trey Burke,UTAH JAZZ,AWAY,BROOKLYN NETS,WIN,1218,5,11,2,5,0,0,0,2,4,0,0,0,0,9.7,12.0
datomlu01,Gigi Datome,BOSTON CELTICS,AWAY,ORLANDO MAGIC,LOSS,573,4,5,2,2,0,0,0,1,0,0,2,0,1,9.4,6.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2439,5,15,1,4,3,3,0,2,5,2,0,1,3,9.4,1.0
stoudam01,Amar'e Stoudemire,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,1126,3,4,0,0,3,4,1,2,1,0,1,0,1,9.3,1.0
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,LOSS,2114,6,13,0,1,3,4,2,4,5,0,0,4,2,9.2,-7.0
parsoch01,Chandler Parsons,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,2088,5,11,1,5,0,1,1,5,2,0,1,0,1,8.8,11.0
meeksjo01,Jodie Meeks,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,LOSS,1430,3,12,1,3,6,6,0,1,0,3,0,0,1,8.7,-7.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,WIN,1918,3,9,2,2,4,4,0,1,4,3,0,4,1,8.6,15.0
hilljo01,Jordan Hill,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,LOSS,1553,4,6,0,0,0,0,3,4,3,1,0,2,3,8.6,4.0
chandty01,Tyson Chandler,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,1946,2,2,0,0,4,4,2,4,0,0,1,1,3,8.5,4.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,LOSS,1890,2,2,0,0,2,4,3,11,1,1,0,2,3,8.5,-17.0
blackta01,Tarik Black,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,LOSS,1562,2,5,0,0,2,2,1,4,3,1,1,0,2,8.2,-11.0
turkohe01,Hedo Türkoğlu,LOS ANGELES CLIPPERS,AWAY,GOLDEN STATE WARRIORS,LOSS,1269,4,7,4,7,0,0,0,1,0,1,0,1,2,8.2,1.0
mohamna01,Nazr Mohammed,CHICAGO BULLS,AWAY,SAN ANTONIO SPURS,LOSS,397,4,4,0,0,0,0,1,1,1,1,0,1,1,8.1,9.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,1613,5,12,2,5,0,0,0,4,2,1,0,0,3,8.0,-1.0
noahjo01,Joakim Noah,CHICAGO BULLS,AWAY,SAN ANTONIO SPURS,LOSS,1713,2,3,0,0,0,0,3,8,9,0,2,5,5,7.9,-12.0
