slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,LOSS,2172,15,26,3,8,19,21,1,15,7,2,1,1,1,50.4,12.0
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,WIN,2139,15,31,4,13,6,7,2,13,6,3,1,1,4,34.5,-6.0
paulch01,Chris Paul,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1738,8,12,6,7,3,3,0,7,10,1,0,1,2,28.1,26.0
leonaka01,Kawhi Leonard,TORONTO RAPTORS,AWAY,DETROIT PISTONS,LOSS,2185,11,21,5,8,6,8,4,6,2,1,1,1,2,27.8,11.0
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,2058,10,20,0,3,7,7,4,16,3,3,0,2,2,26.9,6.0
mudiaem01,Emmanuel Mudiay,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,1967,8,11,3,4,9,10,0,2,8,0,1,4,1,25.6,-2.0
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,2100,11,26,0,6,11,13,2,4,8,0,1,2,2,24.5,9.0
russeda01,D'Angelo Russell,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1970,13,25,6,12,0,1,0,5,10,1,0,3,4,24.2,16.0
capelca01,Clint Capela,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1809,8,11,0,0,4,5,6,7,1,0,2,0,3,22.3,27.0
butleji01,Jimmy Butler,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,WIN,2049,8,16,2,2,9,13,3,3,3,3,0,2,5,21.5,5.0
baglema01,Marvin Bagley III,SACRAMENTO KINGS,HOME,CHICAGO BULLS,WIN,1264,9,14,0,2,3,3,4,5,2,0,1,1,1,19.8,16.0
