slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,GOLDEN STATE WARRIORS,LOSS,2229,14,26,3,10,16,18,1,10,8,1,0,11,5,30.9,-13.0
hardeja01,James Harden,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,1753,9,17,8,15,14,16,1,5,8,0,0,8,2,29.9,26.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,2034,9,19,4,11,4,4,3,5,9,2,0,0,2,27.4,16.0
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,DENVER NUGGETS,WIN,1989,11,16,1,1,4,4,0,5,12,2,0,6,1,25.7,26.0
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,1964,12,21,3,6,7,7,1,8,3,0,0,3,5,24.3,12.0
batumni01,Nicolas Batum,CHARLOTTE HORNETS,HOME,LOS ANGELES CLIPPERS,LOSS,2199,7,13,4,7,7,8,1,5,8,0,1,2,2,24.0,4.0
haywago01,Gordon Hayward,UTAH JAZZ,HOME,BOSTON CELTICS,LOSS,2259,10,19,4,9,7,7,0,1,4,1,0,1,2,24.0,2.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,INDIANA PACERS,WIN,2061,4,9,0,1,12,14,2,6,10,1,2,2,5,23.1,12.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,CLEVELAND CAVALIERS,LOSS,2259,9,18,1,2,8,10,6,7,4,0,2,5,2,21.9,-10.0
thomais02,Isaiah Thomas,BOSTON CELTICS,AWAY,UTAH JAZZ,WIN,2113,9,16,4,7,7,9,0,2,5,0,0,3,2,20.9,8.0
beverpa01,Patrick Beverley,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,1517,6,10,4,4,3,3,2,7,5,2,0,1,5,20.4,36.0
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,ORLANDO MAGIC,WIN,1488,7,10,6,8,0,0,0,4,6,1,0,1,3,20.0,24.0
monrogr01,Greg Monroe,MILWAUKEE BUCKS,AWAY,INDIANA PACERS,WIN,1579,6,8,0,0,5,6,1,7,4,2,2,2,3,19.2,21.0
