slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,LOSS,2948,12,28,3,11,12,12,1,13,2,3,3,2,3,32.1,-5.0
haywago01,Gordon Hayward,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,2419,12,22,3,7,5,6,1,2,7,2,0,0,0,29.2,1.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,1783,7,14,2,5,7,9,2,6,8,4,2,0,4,27.8,14.0
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,WIN,2748,8,23,2,11,11,14,1,14,13,2,1,7,4,23.0,-6.0
johnsja01,James Johnson,MIAMI HEAT,AWAY,UTAH JAZZ,WIN,1468,11,15,2,4,0,0,3,3,3,1,1,1,3,22.5,9.0
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1941,8,14,2,3,7,7,0,2,3,1,5,3,3,21.4,8.0
fournev01,Evan Fournier,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,2157,11,14,3,5,3,4,0,0,4,0,0,3,2,21.2,-6.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,LOSS,2815,9,15,0,2,2,5,5,10,9,2,1,4,6,21.0,1.0
anderry01,Ryan Anderson,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,WIN,2694,9,17,5,10,6,7,2,3,0,0,0,2,4,19.0,2.0
paulch01,Chris Paul,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,1492,5,11,3,7,3,3,2,4,9,1,0,0,4,18.6,17.0
parkeja01,Jabari Parker,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,1743,9,14,0,2,4,6,1,2,2,1,0,0,1,18.3,10.0
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,UTAH JAZZ,WIN,2210,10,21,2,3,5,7,2,2,6,0,0,2,4,18.1,-1.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,LOSS,2303,9,22,4,13,6,6,1,2,5,3,1,5,6,17.3,10.0
redicjj01,JJ Redick,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,1506,9,13,4,6,1,2,0,2,1,0,0,2,1,16.0,18.0
danietr01,Troy Daniels,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1710,6,9,3,5,4,5,0,2,1,0,0,0,1,15.6,5.0
johnsjo02,Joe Johnson,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,1955,6,9,4,6,2,2,0,3,4,1,0,2,3,15.6,8.0
inglejo01,Joe Ingles,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,1346,6,8,3,4,0,0,0,4,4,0,0,0,2,15.0,1.0
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,LOS ANGELES CLIPPERS,LOSS,2035,8,19,1,4,11,12,0,2,2,0,0,4,2,14.7,-18.0
vucevni01,Nikola Vučević,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,1824,6,15,1,3,5,5,2,9,0,0,3,1,1,14.7,-2.0
ellinwa01,Wayne Ellington,MIAMI HEAT,AWAY,UTAH JAZZ,WIN,2012,6,9,3,5,2,2,0,0,0,1,0,0,0,14.1,-5.0
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,WIN,2325,9,19,4,9,1,1,0,1,5,1,0,3,3,13.9,-2.0
harremo01,Montrezl Harrell,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,WIN,1487,6,10,0,0,1,1,5,5,1,0,1,0,3,13.6,4.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,1806,4,8,0,0,1,3,8,7,0,0,1,0,1,12.2,16.0
lylestr01,Trey Lyles,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,1480,5,8,4,4,0,0,0,1,1,1,1,1,0,12.1,-4.0
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,1832,4,14,0,1,5,8,2,3,11,1,0,3,0,11.6,19.0
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,LOSS,2503,3,4,2,3,2,4,1,2,5,0,0,0,2,11.6,14.0
riverau01,Austin Rivers,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,1388,4,8,2,4,2,2,1,3,7,0,0,1,5,11.5,2.0
snellto01,Tony Snell,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,1663,3,7,3,6,4,4,2,3,1,0,0,0,2,11.5,18.0
hensojo01,John Henson,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,1487,4,9,0,0,4,4,3,5,1,0,5,3,2,11.3,13.0
willide01,Deron Williams,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,LOSS,1779,6,14,1,7,1,1,0,3,9,0,0,2,2,11.0,-1.0
brogdma01,Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,1585,4,7,3,4,2,2,1,3,4,0,0,3,1,10.7,13.0
barneha02,Harrison Barnes,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,LOSS,2261,8,20,1,2,0,0,1,8,1,2,0,1,1,10.6,-12.0
goberru01,Rudy Gobert,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,2123,3,4,0,0,0,0,3,7,1,0,3,0,2,10.6,4.0
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,1663,4,12,3,8,4,6,2,2,2,0,2,1,2,10.4,-19.0
greenja01,JaMychal Green,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1620,3,4,1,1,1,2,0,7,3,2,0,0,5,10.2,3.0
jefferi01,Richard Jefferson,CLEVELAND CAVALIERS,HOME,LOS ANGELES CLIPPERS,LOSS,1334,4,6,4,6,0,0,0,4,0,0,0,0,1,10.2,-7.0
mcgruro01,Rodney McGruder,MIAMI HEAT,AWAY,UTAH JAZZ,WIN,2163,2,4,1,2,4,4,1,4,2,0,1,0,2,10.2,15.0
harrian01,Andrew Harrison,MEMPHIS GRIZZLIES,HOME,ORLANDO MAGIC,WIN,1797,4,8,0,0,3,6,0,4,8,0,1,2,3,10.1,5.0
anderju01,Justin Anderson,DALLAS MAVERICKS,AWAY,CHARLOTTE HORNETS,LOSS,1102,4,7,3,3,4,4,1,2,0,0,0,2,3,9.8,2.0
dekkesa01,Sam Dekker,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,WIN,1568,4,9,2,3,1,2,4,4,2,2,0,2,4,9.7,9.0
kiddgmi01,Michael Kidd-Gilchrist,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,WIN,1988,4,9,0,0,6,8,1,2,2,0,1,1,3,9.7,8.0
greenje02,Jeff Green,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,1631,5,8,0,3,4,5,0,2,1,1,0,2,2,9.5,-13.0
batumni01,Nicolas Batum,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,WIN,2189,4,12,1,5,3,4,0,9,6,1,0,3,1,9.3,10.0
hibbero01,Roy Hibbert,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,WIN,1035,5,7,0,0,1,5,0,4,2,0,2,0,3,9.3,8.0
ibakase01,Serge Ibaka,ORLANDO MAGIC,AWAY,MEMPHIS GRIZZLIES,LOSS,1907,4,10,0,4,3,4,2,6,0,0,3,0,3,9.3,-5.0
lambje01,Jeremy Lamb,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,WIN,1139,3,7,1,2,5,5,1,5,2,0,1,3,1,9.2,1.0
hawessp01,Spencer Hawes,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,WIN,783,3,3,0,0,1,1,0,3,1,1,1,0,1,9.0,-1.0
booketr01,Trevor Booker,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,1631,4,7,0,0,1,1,5,3,2,2,0,3,4,8.9,-12.0
sessira01,Ramon Sessions,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,WIN,925,3,3,0,0,2,2,0,0,3,0,0,0,1,8.8,7.0
macksh01,Shelvin Mack,UTAH JAZZ,HOME,MIAMI HEAT,LOSS,1967,4,9,1,2,2,4,0,5,5,1,0,2,2,8.7,15.0
belinma01,Marco Belinelli,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,WIN,1216,3,5,0,1,2,2,0,1,2,1,0,0,0,8.4,5.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,LOS ANGELES CLIPPERS,LOSS,1470,7,11,2,5,0,0,0,4,0,0,0,3,3,8.1,-6.0
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,DALLAS MAVERICKS,WIN,1955,7,19,3,10,1,2,0,3,5,1,0,3,4,7.9,3.0
harrijo01,Joe Harris,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,1363,4,11,3,8,0,0,0,4,3,0,0,0,1,7.8,-6.0
