slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,CHARLOTTE HORNETS,WIN,1663,13,18,4,7,7,13,4,11,8,4,2,2,3,41.1,25.0
jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,1834,12,22,1,4,7,8,2,5,10,1,0,1,0,30.9,17.0
lavinza01,Zach LaVine,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,WIN,2002,13,23,4,8,7,10,1,5,4,3,1,2,4,30.0,12.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,WIN,2042,12,20,3,7,8,8,0,5,5,3,0,3,4,29.2,23.0
gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,LOSS,2164,10,17,2,4,6,8,0,7,4,2,3,2,2,25.5,-1.0
doncilu01,Luka Dončić,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,2261,10,19,3,9,2,2,1,9,10,2,0,3,1,24.7,12.0
wrighde01,Delon Wright,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,1916,8,12,0,1,4,4,2,5,3,5,0,0,3,23.6,11.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,2382,11,18,6,10,1,1,0,4,7,1,1,4,5,22.6,-7.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,2110,8,22,4,7,5,5,3,6,4,3,0,0,0,22.5,9.0
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,2432,8,18,0,2,7,9,3,11,12,1,2,5,4,22.4,8.0
whiteha01,Hassan Whiteside,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,WIN,1579,9,10,0,0,4,6,2,7,3,1,1,2,2,22.3,23.0
bryanth01,Thomas Bryant,WASHINGTON WIZARDS,AWAY,OKLAHOMA CITY THUNDER,WIN,1887,9,16,3,7,0,0,4,7,2,2,3,2,0,21.8,3.0
mitchdo01,Donovan Mitchell,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,2038,7,15,0,2,10,10,0,5,3,3,1,1,2,21.8,-3.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,2141,11,22,5,7,6,6,2,6,2,0,0,5,2,20.8,-2.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,2284,11,20,2,7,1,1,0,9,4,0,2,1,2,20.5,2.0
whiteco01,Coby White,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,WIN,1819,10,16,4,8,1,2,0,6,2,0,0,0,1,20.2,15.0
oubreke01,Kelly Oubre Jr.,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,2215,7,12,3,5,6,6,2,6,2,2,0,2,6,19.6,-11.0
ingrabr01,Brandon Ingram,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,LOSS,1885,10,20,4,7,1,1,2,6,3,0,3,3,3,18.2,-11.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2047,7,18,3,5,11,14,0,6,5,0,0,3,3,18.1,-16.0
murraja01,Jamal Murray,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,2437,8,19,2,5,9,11,1,6,3,1,1,3,4,17.8,3.0
irvinky01,Kyrie Irving,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1873,8,19,2,8,8,8,1,1,5,3,0,4,5,17.4,0.0
jacksja02,Jaren Jackson Jr.,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,LOSS,1923,9,17,1,3,4,6,4,7,2,1,1,4,3,16.7,-8.0
davisan02,Anthony Davis,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,1940,7,17,0,2,7,7,0,7,2,2,5,3,4,16.3,5.0
gallida01,Danilo Gallinari,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,LOSS,1784,6,10,2,3,4,4,0,5,2,1,0,1,1,15.9,0.0
porzikr01,Kristaps Porziņģis,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,1744,8,17,3,5,5,8,0,4,3,0,5,3,5,15.9,-3.0
trieral01,Allonzo Trier,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1405,6,7,3,4,7,11,0,3,2,1,1,4,5,15.9,-3.0
grahade01,Devonte' Graham,CHARLOTTE HORNETS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1676,8,15,6,9,2,4,0,2,4,0,0,3,3,15.1,-26.0
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,LOSS,1517,7,9,0,1,0,0,1,4,1,1,3,0,3,15.0,-13.0
walkeke02,Kemba Walker,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,2173,8,22,2,8,4,4,3,3,2,2,2,2,3,14.4,7.0
brunsja01,Jalen Brunson,DALLAS MAVERICKS,AWAY,NEW ORLEANS PELICANS,WIN,1725,6,11,2,5,0,0,4,4,2,0,0,0,0,14.1,4.0
favorde01,Derrick Favors,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,LOSS,1295,8,10,0,0,0,0,3,4,2,0,0,2,2,14.1,-2.0
beaslma01,Malik Beasley,DENVER NUGGETS,HOME,PHOENIX SUNS,WIN,1723,7,11,2,4,1,1,2,2,1,1,0,1,2,14.0,-8.0
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1612,5,12,2,7,8,10,0,2,5,0,1,2,4,14.0,2.0
knoxke01,Kevin Knox,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1720,5,8,4,4,2,2,0,1,2,1,0,0,3,13.9,2.0
kaminfr01,Frank Kaminsky,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1959,4,12,0,3,11,11,1,10,1,0,0,2,4,13.0,5.0
baynear01,Aron Baynes,PHOENIX SUNS,AWAY,DENVER NUGGETS,LOSS,1763,6,10,1,3,2,2,4,3,3,0,0,1,6,12.8,3.0
hartjo01,Josh Hart,NEW ORLEANS PELICANS,HOME,DALLAS MAVERICKS,LOSS,1585,5,9,1,5,5,6,2,7,0,2,0,2,5,12.8,-5.0
ibakase01,Serge Ibaka,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,1454,5,5,1,1,2,4,0,8,1,0,3,2,3,12.7,-10.0
roziete01,Terry Rozier,CHARLOTTE HORNETS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1057,4,6,1,1,2,2,0,1,10,1,0,2,5,12.7,1.0
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,CHARLOTTE HORNETS,WIN,1960,6,13,0,3,4,5,2,2,2,1,1,1,1,12.6,19.0
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2009,5,10,2,3,1,1,3,2,1,1,0,0,0,12.4,-14.0
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,LOSS,1212,4,6,1,1,0,2,0,5,5,1,1,0,0,12.3,3.0
