slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
evansty01,Tyreke Evans,NEW ORLEANS PELICANS,HOME,OKLAHOMA CITY THUNDER,WIN,2532,14,26,1,7,12,16,1,8,8,3,0,1,0,37.5,11.0
loveke01,Kevin Love,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,2168,11,24,5,9,13,16,2,12,9,0,0,6,2,30.9,-6.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,2517,10,21,7,13,5,5,1,4,15,3,0,5,4,30.1,10.0
youngni01,Nick Young,LOS ANGELES LAKERS,AWAY,UTAH JAZZ,WIN,2045,14,23,6,11,7,9,0,3,3,0,0,2,2,29.9,22.0
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,NEW ORLEANS PELICANS,LOSS,2427,7,13,0,2,8,10,6,10,5,1,1,0,2,26.5,-11.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,2299,7,9,4,5,2,2,2,10,5,4,2,3,4,25.2,27.0
cartemi01,Michael Carter-Williams,PHILADELPHIA 76ERS,HOME,BOSTON CELTICS,WIN,2059,9,13,0,0,3,4,1,13,6,4,2,3,3,25.1,-7.0
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,PHOENIX SUNS,WIN,2326,15,25,0,0,2,2,3,6,2,1,0,1,3,24.6,2.0
breweco01,Corey Brewer,MINNESOTA TIMBERWOLVES,AWAY,GOLDEN STATE WARRIORS,LOSS,2437,10,13,0,0,2,3,2,1,5,3,0,0,1,24.3,-6.0
leeda02,David Lee,GOLDEN STATE WARRIORS,HOME,MINNESOTA TIMBERWOLVES,WIN,1709,12,14,0,0,1,2,4,5,1,2,0,1,5,23.6,2.0
arizatr01,Trevor Ariza,WASHINGTON WIZARDS,HOME,MIAMI HEAT,WIN,1905,10,13,5,8,0,2,1,2,2,3,0,1,1,23.4,26.0
jeffeal01,Al Jefferson,CHARLOTTE BOBCATS,AWAY,ATLANTA HAWKS,WIN,2086,11,17,0,1,5,7,4,11,1,1,0,2,4,22.9,-3.0
noahjo01,Joakim Noah,CHICAGO BULLS,HOME,ORLANDO MAGIC,WIN,2222,7,16,0,0,4,5,4,6,8,2,1,0,0,22.1,10.0
