slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,WIN,2172,15,25,4,9,8,11,1,10,5,3,1,6,5,32.2,9.0
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,OKLAHOMA CITY THUNDER,WIN,2546,11,16,2,3,4,8,4,9,9,1,4,5,5,28.2,-4.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,PHOENIX SUNS,LOSS,2560,12,38,1,10,14,16,3,11,11,3,0,4,3,27.3,4.0
morrima02,Markieff Morris,PHOENIX SUNS,HOME,OKLAHOMA CITY THUNDER,WIN,2615,12,26,2,6,3,5,3,8,3,1,1,3,1,19.7,1.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,LOSS,2254,7,13,0,4,2,5,3,5,4,5,0,1,4,17.3,-10.0
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,WIN,2270,6,17,2,8,10,10,1,2,1,2,0,2,1,16.1,11.0
leeda02,David Lee,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,LOSS,1242,8,11,0,0,3,5,2,2,2,0,1,2,4,14.2,-5.0
kanteen01,Enes Freedom,OKLAHOMA CITY THUNDER,AWAY,PHOENIX SUNS,LOSS,2191,6,11,0,0,6,6,3,3,1,0,1,3,3,12.9,5.0
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,PHOENIX SUNS,LOSS,2525,5,13,1,2,2,2,3,6,1,1,3,0,2,12.8,-3.0
augusdj01,D.J. Augustin,OKLAHOMA CITY THUNDER,AWAY,PHOENIX SUNS,LOSS,1612,5,8,1,2,2,2,1,4,3,0,0,1,1,12.0,-8.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,WIN,2249,5,10,3,5,3,4,0,8,1,0,0,2,2,10.9,11.0
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,LOSS,1772,4,9,1,3,0,0,2,3,6,1,0,0,4,10.2,2.0
lenal01,Alex Len,PHOENIX SUNS,HOME,OKLAHOMA CITY THUNDER,WIN,2250,6,11,0,0,0,0,1,10,1,0,3,1,5,10.2,13.0
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,WIN,1303,4,6,0,0,4,6,3,5,0,0,0,2,0,10.2,4.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,LOSS,2018,5,13,3,5,0,0,1,6,4,0,3,3,1,9.9,-4.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,LOSS,2030,5,17,3,9,5,5,0,3,6,1,0,4,3,9.0,-10.0
mozgoti01,Timofey Mozgov,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,WIN,1488,4,8,0,0,2,2,0,10,2,1,1,2,3,8.9,17.0
tuckepj01,P.J. Tucker,PHOENIX SUNS,HOME,OKLAHOMA CITY THUNDER,WIN,2107,5,10,0,4,2,2,1,3,2,0,1,1,2,8.9,0.0
smithjr01,J.R. Smith,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,WIN,2145,1,5,0,2,2,2,1,3,5,4,0,1,1,8.6,12.0
waitedi01,Dion Waiters,OKLAHOMA CITY THUNDER,AWAY,PHOENIX SUNS,LOSS,2057,6,12,3,4,1,2,0,0,0,2,0,1,5,8.6,-1.0
barneha02,Harrison Barnes,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,LOSS,1692,4,10,3,5,0,2,3,4,3,1,0,2,4,7.6,-7.0
morrima03,Marcus Morris,PHOENIX SUNS,HOME,OKLAHOMA CITY THUNDER,WIN,1372,3,8,2,3,3,6,0,5,2,0,0,0,3,7.1,4.0
