slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,ORLANDO MAGIC,WIN,2243,14,26,10,19,2,2,0,8,5,4,0,6,1,30.9,16.0
sabondo01,Domantas Sabonis,INDIANA PACERS,AWAY,DETROIT PISTONS,WIN,2309,9,14,2,4,6,7,4,4,8,3,2,1,5,30.4,22.0
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2206,10,12,0,0,3,3,3,8,9,1,1,1,3,28.9,7.0
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2079,13,25,1,2,8,11,3,6,3,0,2,3,3,24.7,9.0
butleji01,Jimmy Butler,MIAMI HEAT,AWAY,HOUSTON ROCKETS,WIN,2347,8,18,1,2,10,11,1,9,10,0,0,3,1,24.2,4.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,PHILADELPHIA 76ERS,WIN,2154,6,21,4,11,14,15,0,2,7,2,0,3,1,21.4,-8.0
ojelese01,Semi Ojeleye,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,1814,8,12,6,8,2,2,1,5,0,0,0,1,2,19.2,20.0
stewais01,Isaiah Stewart,DETROIT PISTONS,HOME,INDIANA PACERS,LOSS,1870,8,9,0,0,1,2,4,3,1,2,1,0,4,19.0,-6.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,1951,10,15,1,4,3,3,0,1,6,1,0,3,5,18.0,-16.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,2107,8,14,2,4,5,7,0,4,2,1,0,1,2,17.4,-11.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,2161,5,13,1,3,6,6,0,6,9,2,0,2,3,16.8,23.0
lambje01,Jeremy Lamb,INDIANA PACERS,AWAY,DETROIT PISTONS,WIN,1683,6,7,3,3,2,2,0,5,1,2,0,1,3,16.5,4.0
