slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
johnsjo02,Joe Johnson,BROOKLYN NETS,AWAY,ATLANTA HAWKS,WIN,1824,11,15,6,8,1,1,2,2,5,0,0,2,1,26.0,25.0
stephla01,Lance Stephenson,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,2114,10,17,3,7,5,5,1,3,4,1,0,0,4,23.9,30.0
duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,AWAY,HOUSTON ROCKETS,WIN,2570,8,21,2,7,18,20,1,4,7,0,0,7,2,22.7,20.0
jacksre01,Reggie Jackson,OKLAHOMA CITY THUNDER,AWAY,HOUSTON ROCKETS,WIN,2070,11,19,1,7,0,0,0,2,4,6,0,1,2,21.7,5.0
anthoca01,Carmelo Anthony,NEW YORK KNICKS,AWAY,INDIANA PACERS,LOSS,1882,8,17,3,3,9,9,3,4,1,0,1,2,1,21.6,-16.0
ibakase01,Serge Ibaka,OKLAHOMA CITY THUNDER,AWAY,HOUSTON ROCKETS,WIN,2244,10,13,1,1,0,0,4,11,0,0,5,3,5,20.5,17.0
georgpa01,Paul George,INDIANA PACERS,HOME,NEW YORK KNICKS,WIN,1988,8,17,4,8,5,5,1,6,3,0,1,2,2,18.8,14.0
macksh01,Shelvin Mack,ATLANTA HAWKS,HOME,BROOKLYN NETS,LOSS,1317,6,9,3,3,2,2,0,2,7,2,0,2,2,17.8,-6.0
blatcan01,Andray Blatche,BROOKLYN NETS,AWAY,ATLANTA HAWKS,WIN,1624,10,18,0,1,0,1,6,8,6,1,1,5,2,17.7,13.0
scottmi01,Mike Scott,ATLANTA HAWKS,HOME,BROOKLYN NETS,LOSS,1692,6,9,1,3,4,4,2,2,4,0,0,0,1,17.5,-11.0
joneste01,Terrence Jones,HOUSTON ROCKETS,HOME,OKLAHOMA CITY THUNDER,LOSS,2432,6,12,0,1,4,6,3,10,3,2,1,3,1,15.7,-14.0
motiedo01,Donatas Motiejūnas,HOUSTON ROCKETS,HOME,OKLAHOMA CITY THUNDER,LOSS,1437,6,9,3,4,0,0,2,5,0,0,0,1,2,12.2,-3.0
