slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,PHOENIX SUNS,LOSS,2275,15,23,0,4,17,21,2,9,5,1,0,2,2,41.1,-3.0
lavinza01,Zach LaVine,CHICAGO BULLS,HOME,NEW ORLEANS PELICANS,WIN,2254,17,25,9,14,3,3,1,6,4,0,1,5,0,36.3,20.0
irvinky01,Kyrie Irving,BROOKLYN NETS,HOME,INDIANA PACERS,WIN,2125,8,17,2,6,17,17,2,2,8,1,2,2,4,32.7,17.0
collijo01,John Collins,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,2300,13,18,1,3,6,6,3,5,1,1,1,1,2,29.8,11.0
roziete01,Terry Rozier,CHARLOTTE HORNETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1983,12,17,6,9,4,4,0,3,3,1,0,1,1,29.5,-16.0
horfoal01,Al Horford,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,LOSS,2035,11,18,1,4,2,2,2,6,8,4,1,2,3,27.1,5.0
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2193,13,25,5,6,5,7,1,7,5,2,1,5,1,26.5,25.0
paulch01,Chris Paul,PHOENIX SUNS,HOME,MILWAUKEE BUCKS,WIN,1946,10,20,4,7,4,4,0,3,7,2,1,1,2,24.7,-3.0
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,HOME,CHARLOTTE HORNETS,WIN,1462,10,14,6,8,1,2,1,1,3,0,1,0,0,24.6,1.0
powelno01,Norman Powell,TORONTO RAPTORS,AWAY,WASHINGTON WIZARDS,WIN,1902,10,18,3,4,5,5,2,5,4,2,0,2,2,24.3,11.0
doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,2195,9,18,2,7,8,10,0,10,10,1,2,5,4,24.0,9.0
willilo02,Lou Williams,LOS ANGELES CLIPPERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1711,10,15,2,3,5,5,1,4,4,2,0,3,1,23.8,4.0
youngtr01,Trae Young,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,2520,8,22,4,11,5,6,1,6,15,1,1,3,2,23.3,7.0
millspa01,Paul Millsap,DENVER NUGGETS,HOME,CLEVELAND CAVALIERS,WIN,1600,7,8,2,3,6,7,0,4,3,2,1,1,2,23.0,22.0
whiteco01,Coby White,CHICAGO BULLS,HOME,NEW ORLEANS PELICANS,WIN,2067,10,20,8,17,2,2,0,2,7,0,0,2,2,22.7,-2.0
balllo01,Lonzo Ball,NEW ORLEANS PELICANS,AWAY,CHICAGO BULLS,LOSS,2036,6,13,4,10,5,5,2,3,7,2,0,1,0,22.5,-14.0
willizi01,Zion Williamson,NEW ORLEANS PELICANS,AWAY,CHICAGO BULLS,LOSS,2214,12,18,0,1,5,6,1,3,2,1,0,2,3,21.6,-7.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,WASHINGTON WIZARDS,WIN,1967,8,14,5,8,0,0,0,4,5,2,1,1,0,20.8,14.0
huertke01,Kevin Huerter,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,2088,9,15,4,7,1,2,0,8,3,1,0,0,2,20.4,1.0
reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES CLIPPERS,LOSS,1191,9,13,2,3,3,4,2,1,0,1,2,0,2,20.4,-6.0
portemi01,Michael Porter Jr.,DENVER NUGGETS,HOME,CLEVELAND CAVALIERS,WIN,1658,6,10,4,7,3,4,0,5,2,2,2,0,1,19.9,28.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,WASHINGTON WIZARDS,WIN,2068,9,18,3,4,5,7,1,4,2,1,1,1,3,19.0,27.0
bookede01,Devin Booker,PHOENIX SUNS,HOME,MILWAUKEE BUCKS,WIN,2344,11,21,1,4,7,9,1,5,3,0,0,3,4,18.6,7.0
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,CLEVELAND CAVALIERS,WIN,1790,5,7,0,0,2,2,1,5,12,2,0,2,3,18.5,32.0
willike04,Kenrich Williams,OKLAHOMA CITY THUNDER,AWAY,LOS ANGELES LAKERS,LOSS,2415,11,14,2,3,0,0,1,5,2,3,0,5,5,18.2,-2.0
bouchch01,Chris Boucher,TORONTO RAPTORS,AWAY,WASHINGTON WIZARDS,WIN,1470,5,10,1,2,6,7,3,13,1,0,2,1,2,17.9,16.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,TORONTO RAPTORS,LOSS,2249,8,20,1,6,7,7,1,3,5,2,0,2,2,17.5,-20.0
jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,WIN,2463,9,20,3,9,4,4,0,6,7,2,0,5,2,17.5,6.0
schrode01,Dennis Schröder,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,WIN,2303,5,11,1,3,8,8,1,6,5,1,0,2,2,17.5,3.0
allenja01,Jarrett Allen,CLEVELAND CAVALIERS,AWAY,DENVER NUGGETS,LOSS,1545,7,11,0,1,4,5,4,6,2,0,1,2,0,17.4,-25.0
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,HOME,OKLAHOMA CITY THUNDER,WIN,1959,8,10,0,0,4,5,2,2,3,0,2,3,4,16.7,1.0
lewiski01,Kira Lewis Jr.,NEW ORLEANS PELICANS,AWAY,CHICAGO BULLS,LOSS,1425,5,7,2,3,2,4,1,1,4,2,0,0,2,15.3,-5.0
ballla01,LaMelo Ball,CHARLOTTE HORNETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1694,8,15,1,4,0,0,1,1,5,3,1,3,0,14.9,-9.0
brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1807,9,18,2,6,1,1,0,4,5,0,0,1,2,14.9,7.0
