slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
whiteha01,Hassan Whiteside,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,1801,11,12,0,0,6,7,3,8,0,4,2,1,2,31.7,16.0
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,LOS ANGELES CLIPPERS,LOSS,2326,11,23,5,10,5,5,1,4,9,3,0,0,1,31.1,3.0
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,TORONTO RAPTORS,LOSS,2541,10,20,3,7,14,15,2,11,2,1,3,4,4,30.2,-9.0
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,ORLANDO MAGIC,WIN,2165,9,26,6,15,15,16,1,7,3,3,0,5,5,24.9,14.0
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,2058,6,13,1,3,12,12,1,6,2,1,3,1,0,24.3,5.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,MEMPHIS GRIZZLIES,LOSS,2079,8,14,0,2,10,10,5,13,3,0,1,4,4,24.0,-4.0
harrito02,Tobias Harris,LOS ANGELES CLIPPERS,AWAY,CHARLOTTE HORNETS,WIN,2171,13,21,6,7,2,3,1,6,5,0,0,6,2,23.3,-9.0
willilo02,Lou Williams,LOS ANGELES CLIPPERS,AWAY,CHARLOTTE HORNETS,WIN,1912,10,23,5,6,6,6,0,3,6,0,1,1,2,22.9,18.0
laymaja01,Jake Layman,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,1956,11,17,2,5,1,1,2,6,2,1,0,0,2,22.3,-4.0
griffbl01,Blake Griffin,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,2286,10,17,3,6,6,8,1,5,8,0,0,5,3,21.9,24.0
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,2372,13,25,7,14,0,0,1,4,2,1,0,2,3,21.8,-6.0
rosste01,Terrence Ross,ORLANDO MAGIC,AWAY,OKLAHOMA CITY THUNDER,LOSS,1575,8,18,5,13,5,5,1,4,1,3,0,0,1,21.8,5.0
leonaka01,Kawhi Leonard,TORONTO RAPTORS,AWAY,PHILADELPHIA 76ERS,WIN,2098,3,11,2,7,16,17,2,5,3,3,0,3,1,21.7,2.0
rabbiv01,Ivan Rabb,MEMPHIS GRIZZLIES,HOME,MINNESOTA TIMBERWOLVES,WIN,2008,8,10,0,0,3,6,6,5,1,2,1,0,4,21.5,7.0
saricda01,Dario Šarić,MINNESOTA TIMBERWOLVES,AWAY,MEMPHIS GRIZZLIES,LOSS,1960,7,11,4,7,4,4,2,5,5,0,0,2,3,20.3,29.0
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,MINNESOTA TIMBERWOLVES,WIN,2015,8,22,6,11,3,4,1,2,9,3,0,2,2,20.2,20.0
fournev01,Evan Fournier,ORLANDO MAGIC,AWAY,OKLAHOMA CITY THUNDER,LOSS,2074,8,16,4,7,5,6,1,4,5,2,0,2,6,19.6,2.0
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,2188,7,12,0,1,3,6,4,12,0,1,5,1,2,19.3,13.0
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,1730,9,17,0,0,4,4,2,7,3,0,1,1,1,18.6,-6.0
grantje01,Jerami Grant,OKLAHOMA CITY THUNDER,HOME,ORLANDO MAGIC,WIN,2075,7,9,1,3,4,7,2,9,0,1,1,1,2,18.3,18.0
turnemy01,Myles Turner,INDIANA PACERS,HOME,LOS ANGELES LAKERS,WIN,1324,9,12,3,3,1,2,0,1,0,0,4,0,4,18.3,5.0
lambje01,Jeremy Lamb,CHARLOTTE HORNETS,HOME,LOS ANGELES CLIPPERS,LOSS,1619,9,17,1,4,3,3,0,4,1,3,0,0,1,18.2,13.0
sextoco01,Collin Sexton,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,2507,11,24,3,7,2,2,1,3,3,2,0,2,2,17.5,-6.0
denglu01,Luol Deng,MINNESOTA TIMBERWOLVES,AWAY,MEMPHIS GRIZZLIES,LOSS,1332,8,10,2,3,0,0,2,5,1,2,0,2,1,17.4,2.0
holidju01,Justin Holiday,MEMPHIS GRIZZLIES,HOME,MINNESOTA TIMBERWOLVES,WIN,2347,6,13,1,2,4,5,2,7,2,2,1,0,1,17.1,2.0
richajo01,Josh Richardson,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,2024,6,9,1,2,5,6,0,4,2,2,0,0,3,17.1,4.0
haywago01,Gordon Hayward,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,1836,9,14,0,3,0,0,0,6,5,1,1,2,0,16.8,10.0
ibakase01,Serge Ibaka,TORONTO RAPTORS,AWAY,PHILADELPHIA 76ERS,WIN,1645,10,15,0,1,0,0,3,7,3,0,0,1,5,16.8,24.0
sumneed01,Edmond Sumner,INDIANA PACERS,HOME,LOS ANGELES LAKERS,WIN,1042,7,9,3,4,0,0,2,0,0,2,1,0,2,16.8,25.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,ORLANDO MAGIC,WIN,2147,5,14,0,2,6,10,1,14,16,1,1,7,3,16.2,9.0
bullore01,Reggie Bullock,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,2144,7,14,5,10,0,0,0,7,2,2,0,1,1,16.1,13.0
jacksja02,Jaren Jackson Jr.,MEMPHIS GRIZZLIES,HOME,MINNESOTA TIMBERWOLVES,WIN,2254,6,14,4,7,7,10,0,6,3,1,2,3,4,16.1,-2.0
youngth01,Thaddeus Young,INDIANA PACERS,HOME,LOS ANGELES LAKERS,WIN,1457,6,12,0,0,0,0,5,6,8,2,0,2,2,16.1,18.0
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,TORONTO RAPTORS,LOSS,2652,8,15,0,0,4,5,2,5,6,3,0,6,1,16.0,-3.0
mcgeeja01,JaVale McGee,LOS ANGELES LAKERS,AWAY,INDIANA PACERS,LOSS,922,7,8,0,0,2,2,1,3,0,1,1,0,2,15.7,-13.0
butleji01,Jimmy Butler,PHILADELPHIA 76ERS,HOME,TORONTO RAPTORS,LOSS,2353,5,12,0,2,8,8,0,1,5,2,0,1,2,15.6,-5.0
holidaa01,Aaron Holiday,INDIANA PACERS,HOME,LOS ANGELES LAKERS,WIN,1360,7,10,3,4,0,0,0,1,3,1,0,0,2,15.4,27.0
robinmi01,Mitchell Robinson,NEW YORK KNICKS,HOME,DETROIT PISTONS,LOSS,1413,6,7,0,0,1,1,4,6,0,0,2,0,3,15.3,-1.0
bogdabo02,Bojan Bogdanović,INDIANA PACERS,HOME,LOS ANGELES LAKERS,WIN,1962,10,17,4,10,0,0,0,1,5,1,0,5,2,15.1,37.0
jacksre01,Reggie Jackson,DETROIT PISTONS,AWAY,NEW YORK KNICKS,WIN,2002,5,14,2,7,7,7,0,2,7,1,0,1,4,15.1,20.0
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,INDIANA PACERS,LOSS,1813,7,12,2,5,2,3,0,7,9,1,0,6,1,15.0,-17.0
johnsja01,James Johnson,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,1599,6,11,1,3,2,2,0,6,3,2,3,2,2,14.9,6.0
smartma01,Marcus Smart,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,1894,6,10,4,5,1,1,1,4,4,1,0,2,3,14.9,6.0
harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,AWAY,CHARLOTTE HORNETS,WIN,1677,7,13,0,0,2,2,3,7,2,0,3,1,4,14.8,4.0
gordoaa01,Aaron Gordon,ORLANDO MAGIC,AWAY,OKLAHOMA CITY THUNDER,LOSS,2155,6,11,1,5,5,9,1,5,10,3,1,8,6,13.6,-16.0
beverpa01,Patrick Beverley,LOS ANGELES CLIPPERS,AWAY,CHARLOTTE HORNETS,WIN,1775,5,7,3,4,2,2,1,5,3,0,0,1,5,13.4,-6.0
josepco01,Cory Joseph,INDIANA PACERS,HOME,LOS ANGELES LAKERS,WIN,1255,5,7,3,4,0,0,0,4,4,0,0,0,2,13.3,14.0
sabondo01,Domantas Sabonis,INDIANA PACERS,HOME,LOS ANGELES LAKERS,WIN,1313,7,10,0,1,3,4,0,4,4,0,0,2,3,13.2,29.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,PHILADELPHIA 76ERS,WIN,2107,7,16,5,9,1,2,0,1,6,2,0,3,4,13.1,13.0
burksal01,Alec Burks,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,2239,9,19,2,6,1,1,2,2,2,2,0,3,2,12.9,-3.0
smithde03,Dennis Smith Jr.,NEW YORK KNICKS,HOME,DETROIT PISTONS,LOSS,2386,11,25,2,9,1,2,3,2,6,0,0,4,4,12.8,-14.0
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,ORLANDO MAGIC,WIN,2160,7,12,0,0,0,0,3,1,1,2,0,1,1,12.1,16.0
horfoal01,Al Horford,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,1794,4,9,1,4,0,0,2,4,8,0,3,2,2,11.8,1.0
nancela02,Larry Nance Jr.,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,1756,5,8,1,1,0,0,5,7,2,0,0,2,3,11.2,-14.0
collida01,Darren Collison,INDIANA PACERS,HOME,LOS ANGELES LAKERS,WIN,1520,2,6,1,1,0,0,2,2,5,4,0,0,0,11.1,15.0
isaacjo01,Jonathan Isaac,ORLANDO MAGIC,AWAY,OKLAHOMA CITY THUNDER,LOSS,1738,6,12,0,5,2,2,1,3,1,1,2,0,4,11.1,-10.0
