slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
jennibr01,Brandon Jennings,DETROIT PISTONS,HOME,SACRAMENTO KINGS,WIN,1833,14,21,5,8,2,2,0,2,7,2,0,2,3,30.2,12.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,DALLAS MAVERICKS,LOSS,1943,11,21,3,7,5,6,6,4,3,1,1,2,1,26.1,-10.0
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,TORONTO RAPTORS,WIN,1782,7,12,1,2,5,7,0,2,8,3,0,1,2,21.0,14.0
boshch01,Chris Bosh,MIAMI HEAT,HOME,BROOKLYN NETS,WIN,2341,10,16,3,4,3,6,1,4,2,1,0,1,4,19.3,7.0
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,INDIANA PACERS,WIN,1928,7,14,2,3,4,4,0,6,6,3,0,2,2,19.2,-1.0
wadedw01,Dwyane Wade,MIAMI HEAT,HOME,BROOKLYN NETS,WIN,2021,9,20,0,1,7,9,2,4,7,2,0,5,2,17.5,2.0
johnsja01,James Johnson,TORONTO RAPTORS,AWAY,PHOENIX SUNS,LOSS,1550,7,9,0,0,3,4,1,6,2,2,1,2,3,16.5,5.0
pachuza01,Zaza Pachulia,MILWAUKEE BUCKS,AWAY,NEW YORK KNICKS,WIN,1852,6,12,0,0,4,4,4,10,3,2,0,2,4,16.3,8.0
collida01,Darren Collison,SACRAMENTO KINGS,AWAY,DETROIT PISTONS,LOSS,1695,5,7,2,2,5,7,0,6,3,3,0,3,3,16.0,-10.0
youngni01,Nick Young,LOS ANGELES LAKERS,HOME,INDIANA PACERS,WIN,1710,4,12,2,5,12,12,0,3,1,1,0,1,2,16.0,7.0
valanjo01,Jonas Valančiūnas,TORONTO RAPTORS,AWAY,PHOENIX SUNS,LOSS,1967,9,14,0,0,3,4,3,7,1,0,0,3,1,15.9,-12.0
willide01,Deron Williams,BROOKLYN NETS,AWAY,MIAMI HEAT,LOSS,1564,5,10,1,2,2,2,0,6,8,1,0,0,2,15.6,1.0
chandty01,Tyson Chandler,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,1769,6,7,0,0,2,2,1,7,3,0,1,1,2,15.3,14.0
dragigo01,Goran Dragić,PHOENIX SUNS,HOME,TORONTO RAPTORS,WIN,1717,8,11,2,3,0,1,1,5,3,0,0,1,3,15.2,30.0
drumman01,Andre Drummond,DETROIT PISTONS,HOME,SACRAMENTO KINGS,WIN,1696,6,11,0,0,3,5,4,10,1,0,2,0,4,15.2,17.0
sloando01,Donald Sloan,INDIANA PACERS,AWAY,LOS ANGELES LAKERS,LOSS,2175,6,14,1,6,3,4,0,7,9,0,0,1,2,14.8,12.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,NEW YORK KNICKS,WIN,1780,6,9,1,1,3,6,5,7,2,1,2,4,4,14.7,7.0
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,BROOKLYN NETS,WIN,1628,5,7,0,0,1,1,1,9,0,1,5,1,1,14.6,-1.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,1502,7,12,1,2,0,0,0,5,3,0,2,0,0,14.4,3.0
marshke01,Kendall Marshall,MILWAUKEE BUCKS,AWAY,NEW YORK KNICKS,WIN,1256,6,8,0,2,3,3,0,2,3,1,0,1,1,14.1,10.0
ellismo01,Monta Ellis,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,1579,8,15,1,4,3,4,0,1,2,1,1,1,2,13.9,9.0
lopezbr01,Brook Lopez,BROOKLYN NETS,AWAY,MIAMI HEAT,LOSS,1526,6,11,0,0,4,4,3,4,0,1,1,1,3,13.5,5.0
willilo02,Lou Williams,TORONTO RAPTORS,AWAY,PHOENIX SUNS,LOSS,1686,4,10,2,6,7,7,0,3,3,1,0,1,3,13.4,-7.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,PHOENIX SUNS,LOSS,2049,6,17,3,8,4,4,0,3,7,2,0,3,4,12.7,-5.0
thomais02,Isaiah Thomas,PHOENIX SUNS,HOME,TORONTO RAPTORS,WIN,1383,6,10,3,5,3,4,0,0,3,5,0,6,4,12.5,-2.0
hardati02,Tim Hardaway Jr.,NEW YORK KNICKS,HOME,MILWAUKEE BUCKS,LOSS,2264,6,13,3,5,2,4,0,3,4,1,1,2,3,11.7,-7.0
monrogr01,Greg Monroe,DETROIT PISTONS,HOME,SACRAMENTO KINGS,WIN,1619,6,10,0,0,2,4,3,8,0,1,0,2,1,11.7,-2.0
parsoch01,Chandler Parsons,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,1569,5,11,2,7,2,2,1,3,3,1,0,1,1,11.6,12.0
bareajo01,J.J. Barea,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,1247,6,7,2,3,0,0,0,2,4,0,0,2,4,11.3,8.0
knighbr03,Brandon Knight,MILWAUKEE BUCKS,AWAY,NEW YORK KNICKS,WIN,1943,6,14,1,3,4,5,2,0,5,0,0,3,0,11.1,7.0
couside01,DeMarcus Cousins,SACRAMENTO KINGS,AWAY,DETROIT PISTONS,LOSS,2421,5,17,0,1,8,11,3,12,4,2,1,6,3,10.9,-22.0
jefferi01,Richard Jefferson,DALLAS MAVERICKS,AWAY,CLEVELAND CAVALIERS,WIN,1433,3,5,3,3,2,2,0,3,3,0,1,1,2,10.6,9.0
