slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
youngtr01,Trae Young,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,2150,16,25,6,10,5,7,0,0,5,1,0,4,1,31.2,3.0
davisan02,Anthony Davis,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,LOSS,2269,12,24,0,2,6,7,7,10,2,2,2,1,2,28.5,-6.0
vucevni01,Nikola Vučević,CHICAGO BULLS,AWAY,TORONTO RAPTORS,LOSS,2340,13,21,4,6,0,0,4,14,4,1,1,3,3,27.8,-7.0
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,WIN,2180,11,16,6,7,1,4,1,6,3,0,0,0,1,25.2,8.0
derozde01,DeMar DeRozan,CHICAGO BULLS,AWAY,TORONTO RAPTORS,LOSS,2676,7,17,0,1,14,14,0,6,7,2,0,4,1,23.2,2.0
barneha02,Harrison Barnes,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,2358,8,11,1,3,8,9,1,4,3,1,0,3,1,21.7,4.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,2717,9,22,1,4,6,7,5,8,7,2,1,3,4,21.7,4.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1425,8,11,7,9,0,0,0,5,7,0,0,2,3,21.7,20.0
paulch01,Chris Paul,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,2336,7,14,1,5,3,4,0,4,12,3,0,0,5,21.2,-4.0
jacksre01,Reggie Jackson,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,WIN,1985,10,20,3,7,2,2,1,7,6,1,1,1,5,20.7,7.0
mitchda01,Davion Mitchell,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,2269,11,17,3,5,1,3,0,0,8,1,0,2,4,20.7,-7.0
jonesda03,Damian Jones,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1438,6,8,1,1,4,5,2,2,5,1,2,1,0,20.3,-9.0
herroty01,Tyler Herro,MIAMI HEAT,AWAY,SAN ANTONIO SPURS,WIN,1912,11,20,0,5,2,2,0,5,5,2,0,1,1,20.0,20.0
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,2403,9,17,2,7,4,4,2,6,4,2,0,3,2,19.9,3.0
beysa01,Saddiq Bey,DETROIT PISTONS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1975,8,21,3,11,2,4,6,7,8,1,0,1,2,19.8,-3.0
harklma01,Maurice Harkless,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1887,7,12,2,6,2,2,0,3,2,6,1,1,2,19.6,-10.0
jacksfr01,Frank Jackson,DETROIT PISTONS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1634,8,14,5,11,4,5,1,2,3,0,0,1,2,19.6,-9.0
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,SAN ANTONIO SPURS,WIN,1833,7,13,0,1,4,6,2,9,3,4,0,1,4,18.5,26.0
bouchch01,Chris Boucher,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,1486,8,14,0,1,0,0,5,5,1,2,1,0,1,17.4,15.0
princta02,Taurean Prince,MINNESOTA TIMBERWOLVES,AWAY,DETROIT PISTONS,WIN,1446,8,13,5,6,2,2,2,4,1,1,0,2,5,17.4,2.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,DETROIT PISTONS,WIN,2172,6,15,0,4,9,10,3,11,4,0,2,5,0,17.1,4.0
bookede01,Devin Booker,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,2306,13,27,1,8,5,7,0,0,3,1,0,2,4,17.0,-6.0
barnesc01,Scottie Barnes,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,2217,9,16,2,4,1,2,3,5,2,0,1,1,2,16.9,-8.0
beaslma01,Malik Beasley,MINNESOTA TIMBERWOLVES,AWAY,DETROIT PISTONS,WIN,1195,6,9,4,5,2,2,0,1,2,1,0,0,0,16.8,13.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1900,7,11,4,7,2,2,0,1,7,2,0,4,4,16.7,21.0
monkma01,Malik Monk,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,LOSS,1986,8,19,3,8,2,4,1,6,7,0,0,0,2,16.7,-7.0
anunoog01,OG Anunoby,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,2528,8,15,5,8,0,0,0,1,6,1,1,3,2,16.1,9.0
ibakase01,Serge Ibaka,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,WIN,2017,9,15,0,2,2,3,1,7,2,0,2,1,5,15.3,10.0
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,CHICAGO BULLS,WIN,2522,6,19,3,9,6,6,0,4,9,2,0,4,1,15.2,6.0
lavinza01,Zach LaVine,CHICAGO BULLS,AWAY,TORONTO RAPTORS,LOSS,2528,6,10,2,4,1,2,0,5,7,2,1,2,5,15.1,4.0
collijo01,John Collins,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,1881,8,13,3,5,0,0,3,7,1,0,0,2,3,14.8,4.0
greenja02,Javonte Green,CHICAGO BULLS,AWAY,TORONTO RAPTORS,LOSS,1992,3,7,0,1,7,8,1,5,2,3,1,1,1,14.8,4.0
beverpa01,Patrick Beverley,MINNESOTA TIMBERWOLVES,AWAY,DETROIT PISTONS,WIN,1725,4,8,2,3,1,2,1,5,7,2,0,1,1,14.3,-3.0
butleji01,Jimmy Butler,MIAMI HEAT,AWAY,SAN ANTONIO SPURS,WIN,1507,7,14,0,1,3,3,3,4,3,0,0,0,3,14.2,6.0
robindu01,Duncan Robinson,MIAMI HEAT,AWAY,SAN ANTONIO SPURS,WIN,2061,5,10,4,8,3,3,0,3,3,1,0,1,3,13.8,10.0
