slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,DENVER NUGGETS,LOSS,2474,17,34,0,2,16,17,1,14,5,5,4,3,4,44.2,-3.0
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,LOS ANGELES LAKERS,LOSS,2231,9,19,1,7,15,16,3,4,17,1,0,7,5,31.1,10.0
turnemy01,Myles Turner,INDIANA PACERS,HOME,DALLAS MAVERICKS,WIN,2249,13,19,1,2,3,5,6,10,1,2,4,2,4,30.2,25.0
valanjo01,Jonas Valančiūnas,TORONTO RAPTORS,HOME,DETROIT PISTONS,WIN,2113,10,15,0,0,12,14,6,5,1,0,0,1,4,28.5,22.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,WIN,2183,11,21,1,2,9,11,1,11,9,0,0,2,2,28.4,10.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,CHARLOTTE HORNETS,LOSS,2324,13,21,1,2,4,6,1,8,5,1,1,1,5,26.0,-5.0
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,DETROIT PISTONS,WIN,2068,17,27,0,2,6,6,1,3,1,1,0,6,1,24.8,21.0
thomais02,Isaiah Thomas,BOSTON CELTICS,HOME,BROOKLYN NETS,WIN,1969,7,14,2,7,9,9,0,6,8,2,0,3,3,23.2,15.0
kiddgmi01,Michael Kidd-Gilchrist,CHARLOTTE HORNETS,AWAY,MILWAUKEE BUCKS,WIN,2091,10,18,0,2,3,3,4,10,0,1,1,0,1,21.5,10.0
georgpa01,Paul George,INDIANA PACERS,HOME,DALLAS MAVERICKS,WIN,2566,7,14,4,5,7,8,0,8,6,0,0,2,2,21.4,24.0
nurkiju01,Jusuf Nurkić,DENVER NUGGETS,AWAY,NEW ORLEANS PELICANS,WIN,1561,9,13,0,0,5,6,2,7,3,0,1,1,3,21.2,2.0
ellismo01,Monta Ellis,INDIANA PACERS,HOME,DALLAS MAVERICKS,WIN,2641,7,11,1,2,4,4,0,7,7,3,0,3,3,19.9,24.0
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,HOME,HOUSTON ROCKETS,WIN,1475,8,12,2,3,7,7,1,2,1,3,0,4,3,19.6,6.0
fraziti01,Tim Frazier,NEW ORLEANS PELICANS,HOME,DENVER NUGGETS,LOSS,2206,6,10,1,3,2,4,0,5,11,4,0,1,6,19.4,0.0
gayru01,Rudy Gay,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,WIN,1991,9,15,1,3,3,4,0,3,2,0,4,0,1,19.4,26.0
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,MEMPHIS GRIZZLIES,LOSS,2069,7,14,1,1,10,14,4,3,0,0,1,2,1,18.4,-5.0
