slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,2361,9,12,0,0,8,8,4,13,4,2,2,3,2,30.3,-5.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,LOSS,2199,15,22,0,1,5,12,2,8,7,4,2,6,4,29.3,-11.0
leverca01,Caris LeVert,CLEVELAND CAVALIERS,AWAY,GOLDEN STATE WARRIORS,WIN,2152,8,18,2,7,4,5,2,3,3,4,1,0,1,20.9,23.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,2045,10,18,3,9,4,6,0,5,4,0,1,1,2,20.8,42.0
youngtr01,Trae Young,ATLANTA HAWKS,HOME,MIAMI HEAT,LOSS,2307,7,19,3,9,10,11,0,2,11,1,0,5,0,20.4,4.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,1901,12,20,3,8,2,3,1,4,2,0,0,2,1,20.3,9.0
murrade01,Dejounte Murray,ATLANTA HAWKS,HOME,MIAMI HEAT,LOSS,2135,9,16,5,9,0,1,0,5,5,3,1,3,1,20.3,-9.0
banchpa01,Paolo Banchero,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,WIN,2296,10,22,2,5,4,5,3,9,5,1,0,3,2,19.7,10.0
strusma01,Max Strus,CLEVELAND CAVALIERS,AWAY,GOLDEN STATE WARRIORS,WIN,1972,6,9,2,3,2,2,1,7,4,1,0,0,2,17.9,6.0
wagnemo01,Moritz Wagner,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,WIN,1278,7,9,1,1,4,5,3,1,1,1,0,1,2,17.4,11.0
garlada01,Darius Garland,CLEVELAND CAVALIERS,AWAY,GOLDEN STATE WARRIORS,WIN,2150,6,13,3,5,4,6,2,4,4,5,0,4,2,17.1,5.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,CLEVELAND CAVALIERS,LOSS,1953,9,24,4,14,8,8,1,2,2,1,1,4,1,16.8,-8.0
wagnefr01,Franz Wagner,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,WIN,2276,8,16,2,6,6,7,0,6,3,1,0,3,2,16.7,3.0
mobleev01,Evan Mobley,CLEVELAND CAVALIERS,AWAY,GOLDEN STATE WARRIORS,WIN,1864,6,10,0,1,7,7,1,4,2,1,1,2,4,15.8,-4.0
suggsja01,Jalen Suggs,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,WIN,2303,5,11,2,4,8,10,0,2,2,1,0,1,0,15.5,10.0
porzikr01,Kristaps Porziņģis,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,1652,9,14,3,7,0,1,0,7,3,0,0,3,1,15.2,12.0
lowryky01,Kyle Lowry,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,2006,4,8,4,6,5,5,0,2,4,1,0,3,1,14.0,10.0
mitchdo01,Donovan Mitchell,CLEVELAND CAVALIERS,AWAY,GOLDEN STATE WARRIORS,WIN,2166,7,22,2,6,5,6,1,6,5,2,1,2,4,13.1,15.0
richajo01,Josh Richardson,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,1365,6,7,3,4,1,1,0,2,0,0,0,1,0,13.1,15.0
capelca01,Clint Capela,ATLANTA HAWKS,HOME,MIAMI HEAT,LOSS,1436,4,6,0,0,0,0,7,5,0,1,2,0,3,13.0,7.0
jaqueja01,Jaime Jaquez Jr.,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,2308,8,17,2,7,2,2,1,2,4,1,0,3,3,12.2,2.0
schrode01,Dennis Schröder,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,1519,3,7,1,3,7,7,0,1,4,1,0,1,3,12.2,-2.0
paulch01,Chris Paul,GOLDEN STATE WARRIORS,HOME,CLEVELAND CAVALIERS,LOSS,1585,4,7,1,2,0,0,0,3,9,3,0,3,2,12.1,-12.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,1687,6,17,0,4,5,6,2,5,3,3,0,3,0,12.1,-9.0
allenja01,Jarrett Allen,CLEVELAND CAVALIERS,AWAY,GOLDEN STATE WARRIORS,WIN,1681,2,6,0,0,8,9,3,2,4,0,0,1,4,11.1,13.0
payneca01,Cameron Payne,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,LOSS,1534,6,8,2,3,0,0,0,0,2,2,0,2,3,11.0,-8.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,LOSS,1170,4,8,2,4,0,0,0,0,7,0,1,1,1,10.2,-3.0
hausesa01,Sam Hauser,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,1105,4,6,4,6,0,0,0,4,0,0,0,0,2,9.8,-2.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,CLEVELAND CAVALIERS,LOSS,1079,3,4,2,3,0,0,2,3,4,0,0,1,3,9.3,-1.0
horfoal01,Al Horford,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,1441,3,5,1,3,0,0,1,6,4,0,0,0,2,9.2,11.0
highsha01,Haywood Highsmith,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,2023,3,13,0,5,5,7,1,5,5,2,1,1,2,8.9,10.0
flynnma01,Malachi Flynn,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,1361,5,7,2,4,0,1,0,1,1,0,0,1,0,8.7,-21.0
isaacjo01,Jonathan Isaac,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,WIN,1039,3,10,2,4,2,2,3,2,0,2,2,0,4,8.7,9.0
pritcpa01,Payton Pritchard,BOSTON CELTICS,HOME,TORONTO RAPTORS,WIN,1470,2,5,1,3,2,2,3,3,4,0,0,1,1,8.7,14.0
poeltja01,Jakob Poeltl,TORONTO RAPTORS,AWAY,BOSTON CELTICS,LOSS,1277,6,10,0,0,0,0,2,1,2,0,0,1,3,8.3,-9.0
portibo01,Bobby Portis,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,LOSS,1657,4,11,2,5,3,4,1,6,1,2,0,2,4,8.1,-6.0
smithdr01,Dru Smith,MIAMI HEAT,AWAY,ATLANTA HAWKS,WIN,1681,4,8,1,3,0,0,1,1,2,3,1,2,3,7.9,-1.0
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,LOSS,1274,3,7,2,5,1,2,0,3,1,1,2,1,1,7.5,-7.0
