slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,1979,13,15,4,6,6,6,0,6,7,2,1,3,3,35.9,38.0
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,DENVER NUGGETS,WIN,2271,13,22,8,12,2,3,0,3,7,3,0,2,2,31.4,21.0
davisan02,Anthony Davis,LOS ANGELES LAKERS,AWAY,NEW ORLEANS PELICANS,WIN,1999,11,18,1,2,12,13,6,11,1,0,0,3,1,31.2,18.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,PHOENIX SUNS,WIN,2118,11,23,0,3,14,24,4,7,8,1,1,3,1,29.1,11.0
colliza01,Zach Collins,SAN ANTONIO SPURS,HOME,ORLANDO MAGIC,WIN,1705,10,14,3,3,2,2,2,4,5,1,3,0,0,28.4,15.0
leverca01,Caris LeVert,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,1645,8,13,4,5,2,3,2,2,7,4,1,0,1,26.9,25.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,TORONTO RAPTORS,LOSS,2092,10,13,0,1,8,8,2,6,7,1,0,4,3,26.8,-8.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,NEW YORK KNICKS,LOSS,2342,11,26,8,17,8,9,2,5,7,0,0,4,3,26.4,-5.0
willija06,Jalen Williams,OKLAHOMA CITY THUNDER,HOME,BROOKLYN NETS,WIN,2180,8,10,1,2,6,6,2,8,3,2,0,0,3,25.9,11.0
quickim01,Immanuel Quickley,NEW YORK KNICKS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2037,8,14,4,8,6,7,2,8,3,1,0,1,1,24.5,8.0
mobleev01,Evan Mobley,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,1845,10,15,0,0,6,6,1,5,2,1,1,0,2,24.0,14.0
gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,HOME,BROOKLYN NETS,WIN,2183,12,24,1,1,10,12,1,6,4,1,0,3,4,23.9,12.0
