slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
grantje01,Jerami Grant,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,2283,10,19,2,3,12,14,1,5,3,2,1,1,2,29.1,-7.0
derozde01,DeMar DeRozan,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,2268,12,19,0,0,10,11,0,6,3,1,1,2,4,27.1,-3.0
jacksja02,Jaren Jackson Jr.,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,1219,9,11,6,7,3,3,0,3,1,2,2,1,0,26.9,42.0
lavinza01,Zach LaVine,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,2099,9,18,3,6,6,6,1,6,5,1,1,3,1,22.3,7.0
konchjo01,John Konchar,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,1553,7,8,3,4,0,0,1,3,4,3,0,0,0,21.6,29.0
randlju01,Julius Randle,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,2335,14,21,0,0,2,5,4,8,6,0,2,7,5,21.5,-2.0
vucevni01,Nikola Vučević,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,2030,10,18,5,9,2,2,3,4,3,0,1,2,3,21.3,7.0
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2324,9,17,5,10,6,6,0,5,4,0,1,3,4,21.1,9.0
meltode01,De'Anthony Melton,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,1302,8,10,3,5,0,0,1,5,5,0,0,1,0,19.9,46.0
aldamsa01,Santi Aldama,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,1709,8,16,0,3,2,3,5,5,3,1,1,0,1,18.0,52.0
johnsca02,Cameron Johnson,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,1624,7,11,4,6,1,2,2,4,2,0,1,0,1,18.0,9.0
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2237,10,19,4,5,2,5,2,4,8,0,1,5,5,17.4,3.0
aytonde01,Deandre Ayton,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,1978,7,11,0,0,3,7,1,11,2,1,0,0,0,16.9,5.0
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,1238,4,7,1,2,1,1,1,5,9,2,0,1,0,16.2,42.0
murrade01,Dejounte Murray,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2070,6,16,3,7,0,0,0,7,13,2,0,2,3,16.2,24.0
barnesc01,Scottie Barnes,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2328,5,9,3,6,0,0,2,5,4,3,1,0,5,16.1,1.0
forbebr01,Bryn Forbes,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,918,7,9,3,5,1,1,0,0,0,2,0,0,1,16.1,13.0
rosede01,Derrick Rose,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,1579,4,6,0,1,8,8,0,2,6,0,1,3,0,15.9,-14.0
stewais01,Isaiah Stewart,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,2119,6,7,0,0,0,1,4,10,2,0,1,0,4,15.4,-4.0
burksal01,Alec Burks,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,2578,3,10,1,5,9,10,2,5,3,2,0,1,2,15.0,3.0
bridgmi01,Mikal Bridges,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,2449,8,14,2,4,0,0,1,4,1,4,0,2,3,14.8,1.0
paulch01,Chris Paul,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,1999,4,7,0,0,4,4,0,1,12,2,0,3,4,14.8,2.0
tillmxa01,Xavier Tillman Sr.,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,1484,4,7,2,3,1,1,2,1,4,2,2,0,3,14.4,30.0
culveja01,Jarrett Culver,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,866,5,8,1,2,0,2,1,3,6,2,0,0,1,14.0,19.0
mcderdo01,Doug McDermott,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1298,7,13,2,6,0,0,2,2,3,0,0,0,1,13.4,26.0
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1779,7,12,0,0,0,1,1,8,2,1,4,2,3,13.1,20.0
whitede01,Derrick White,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1806,4,11,3,8,1,2,1,6,5,1,1,0,1,12.8,3.0
payneca01,Cameron Payne,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,1285,8,14,1,1,2,2,0,6,3,0,1,4,1,12.6,4.0
adamsst01,Steven Adams,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,1273,2,2,0,0,5,6,2,6,2,0,1,0,2,12.5,39.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2108,8,20,2,5,4,5,1,7,2,0,1,3,1,12.3,2.0
fournev01,Evan Fournier,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,1936,6,14,4,10,0,0,0,1,0,4,0,0,2,12.1,-5.0
cunnica01,Cade Cunningham,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,1878,8,15,3,5,0,0,1,1,5,1,1,5,3,11.7,5.0
dortlu01,Luguentz Dort,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,1515,3,8,2,6,7,8,0,1,2,0,1,2,0,10.6,-53.0
robinmi01,Mitchell Robinson,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,1771,3,5,0,0,3,3,3,5,0,0,5,2,3,10.6,7.0
mamuksa01,Sandro Mamukelashvili,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1359,4,8,0,1,0,0,6,4,1,0,0,0,0,10.1,-12.0
johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2022,4,9,2,4,4,5,0,7,1,0,0,1,2,9.9,30.0
mclembe01,Ben McLemore,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,1646,4,9,3,8,0,0,0,2,3,1,0,0,1,9.6,-13.0
portibo01,Bobby Portis,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1806,3,11,1,3,8,10,4,7,0,1,1,3,5,9.3,1.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2119,9,18,1,4,1,2,3,5,4,0,1,6,6,9.3,6.0
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,882,5,8,1,3,0,0,0,2,1,0,2,1,0,9.1,14.0
muscami01,Mike Muscala,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,999,4,8,3,7,1,1,0,5,0,0,0,0,1,9.1,-21.0
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,1893,7,18,2,6,0,2,1,3,2,2,3,3,2,8.7,-28.0
hayeski01,Killian Hayes,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,1967,4,9,2,4,0,0,0,6,3,0,2,1,3,8.4,8.0
powelno01,Norman Powell,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,1734,3,13,2,5,8,8,0,4,1,0,1,2,1,8.3,-20.0
mykhasv01,Svi Mykhailiuk,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,1112,3,8,1,6,0,0,1,3,3,2,0,0,1,7.9,0.0
quickim01,Immanuel Quickley,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,2309,6,17,3,9,0,0,0,3,3,2,0,1,4,7.9,-2.0
carusal01,Alex Caruso,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,1830,2,7,0,3,2,2,3,3,6,4,0,4,4,7.5,21.0
shamela01,Landry Shamet,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,1876,5,11,4,8,0,0,0,3,1,0,0,1,4,7.3,12.0
toppiob01,Obi Toppin,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,1128,4,6,0,0,0,0,1,3,1,2,0,2,1,7.3,-6.0
youngth01,Thaddeus Young,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,876,3,4,0,0,2,2,2,2,1,2,0,3,2,7.3,5.0
robyis01,Isaiah Roby,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,1464,2,5,1,2,6,6,0,3,1,0,0,2,2,7.1,-34.0
jonesde02,Derrick Jones Jr.,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,829,3,3,0,0,0,0,0,1,0,2,2,1,2,7.0,-3.0
achiupr01,Precious Achiuwa,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2070,3,8,0,0,0,2,5,3,2,1,2,1,3,6.8,7.0
mcgeeja01,JaVale McGee,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,902,3,4,0,0,4,6,2,4,0,0,1,3,4,6.3,6.0
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,1408,3,8,0,0,4,4,1,6,1,0,0,2,2,6.0,-19.0
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,920,5,9,1,3,0,0,0,1,3,2,0,4,3,5.9,15.0
covinro01,Robert Covington,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,1729,4,7,2,4,0,0,3,3,1,0,0,3,4,5.8,-23.0
browntr01,Troy Brown Jr.,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,545,2,2,1,1,0,0,1,1,0,1,0,1,0,5.4,-3.0
watanyu01,Yuta Watanabe,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,626,2,2,2,2,0,2,0,1,1,1,0,0,3,5.4,0.0
allengr01,Grayson Allen,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1937,4,10,2,6,0,0,1,0,0,0,0,0,0,5.3,8.0
manntr01,Tre Mann,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,1592,5,11,2,4,0,1,0,0,1,0,1,2,0,5.3,-47.0
jonestr01,Tre Jones,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1126,2,6,0,0,1,1,0,3,3,1,0,0,1,5.2,12.0
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1844,2,7,1,5,2,2,0,3,0,1,0,0,0,4.8,-3.0
nancela02,Larry Nance Jr.,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,1242,2,5,0,2,0,2,1,4,1,3,0,1,1,4.7,-7.0
hillge01,George Hill,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1672,1,5,1,5,2,3,0,3,3,0,0,0,0,4.5,-5.0
trentga02,Gary Trent Jr.,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2094,3,16,2,10,0,0,0,8,3,2,1,1,0,4.2,5.0
balllo01,Lonzo Ball,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,2041,3,14,2,10,0,0,1,4,6,0,3,2,4,4.0,-9.0
greenja02,Javonte Green,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,1737,2,5,0,0,0,0,4,1,0,0,0,0,1,4.0,-3.0
walkelo01,Lonnie Walker IV,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,913,3,8,1,5,0,0,0,1,3,0,0,1,0,4.0,4.0
jeromty01,Ty Jerome,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,2115,5,14,1,5,1,2,0,2,4,2,0,5,1,3.8,-44.0
jacksfr01,Frank Jackson,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,1087,3,9,1,6,0,0,0,0,1,1,0,0,1,3.2,-13.0
diallha01,Hamidou Diallo,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,1264,2,5,1,1,0,2,0,1,2,1,0,0,3,3.0,2.0
bouchch01,Chris Boucher,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,690,2,6,0,2,2,2,1,1,0,0,1,1,1,2.9,-3.0
ellebcj01,CJ Elleby,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,302,2,2,1,1,0,0,0,1,0,0,0,1,2,2.9,-7.0
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,224,0,1,0,0,3,4,0,1,1,0,0,0,0,2.9,6.0
lylestr01,Trey Lyles,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,707,1,3,0,1,2,2,1,1,0,1,0,1,1,2.9,-8.0
smithde03,Dennis Smith Jr.,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,1130,2,8,1,3,1,1,0,3,5,2,0,3,5,2.6,-8.0
banede01,Desmond Bane,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,1052,1,6,0,2,0,0,0,4,3,2,1,1,2,2.4,16.0
bantoda01,Dalano Banton,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,838,1,4,0,0,0,0,3,1,2,0,0,1,0,2.4,-4.0
beysa01,Saddiq Bey,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,1870,2,9,2,6,2,2,0,3,2,0,0,2,1,2.4,-17.0
crowdja01,Jae Crowder,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,1442,1,4,1,2,2,2,0,4,0,0,0,1,1,2.4,5.0
tilliki02,Killian Tillie,MEMPHIS GRIZZLIES,HOME,OKLAHOMA CITY THUNDER,WIN,902,2,4,1,2,1,2,1,1,0,0,0,1,3,2.4,21.0
knoxke01,Kevin Knox,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,231,1,1,1,1,0,0,0,0,0,0,0,0,1,2.3,2.0
blevike01,Keljin Blevins,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,302,1,3,1,2,0,0,0,1,0,0,0,0,0,1.6,-7.0
zelleco01,Cody Zeller,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,594,1,2,0,0,0,0,1,2,0,0,1,1,1,1.6,1.0
deckga01,Gabriel Deck,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,1319,2,5,0,1,0,0,0,2,2,0,0,1,2,1.5,-18.0
josepco01,Cory Joseph,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,968,0,3,0,0,3,3,0,1,2,0,1,1,2,1.5,-20.0
browngr01,Greg Brown III,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,302,0,0,0,0,0,0,0,0,1,0,1,0,0,1.4,-7.0
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,659,0,1,0,0,0,0,0,2,1,1,1,1,0,1.3,-7.0
pokusal01,Aleksej Pokusevski,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,1142,2,7,0,2,0,0,3,1,1,0,1,2,1,1.3,-20.0
vassede01,Devin Vassell,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,616,1,2,0,1,0,0,0,0,0,0,0,0,0,1.0,2.0
wainris01,Ish Wainright,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,253,0,0,0,0,0,0,0,0,1,1,0,0,2,0.9,8.0
dosunay01,Ayo Dosunmu,CHICAGO BULLS,AWAY,NEW YORK KNICKS,WIN,1019,1,3,0,0,0,0,0,0,1,1,0,0,3,0.8,6.0
nworajo01,Jordan Nwora,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,268,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7,1.0
bongais01,Isaac Bonga,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,196,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6,-1.0
snellto01,Tony Snell,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,1178,0,2,0,1,0,0,1,3,2,0,0,1,0,0.6,-4.0
grimequ01,Quentin Grimes,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,339,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,4.0
landajo01,Jock Landale,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0
watsopa01,Paul Watson,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,1926,1,8,1,6,1,2,1,2,2,0,1,1,3,-0.4,-40.0
bazleda01,Darius Bazley,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,914,1,3,1,1,0,0,0,1,1,0,1,3,2,-0.8,-32.0
bateske01,Keita Bates-Diop,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,526,0,0,0,0,0,0,0,5,0,1,0,3,1,-0.9,4.0
paytoel01,Elfrid Payton,PHOENIX SUNS,HOME,DETROIT PISTONS,WIN,591,0,3,0,0,0,0,0,1,1,0,0,0,0,-1.1,3.0
watfotr01,Trendon Watford,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,302,0,2,0,0,0,0,0,1,1,0,0,1,0,-1.4,-7.0
hoodro01,Rodney Hood,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,507,0,4,0,1,0,0,1,1,1,0,0,0,1,-1.5,-8.0
garzalu01,Luka Garza,DETROIT PISTONS,AWAY,PHOENIX SUNS,LOSS,253,0,1,0,1,1,2,0,1,0,0,0,1,2,-1.6,-1.0
robinje02,Jeremiah Robinson-Earl,OKLAHOMA CITY THUNDER,AWAY,MEMPHIS GRIZZLIES,LOSS,1413,0,7,0,4,2,2,4,1,0,0,0,1,2,-1.6,-56.0
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,LOSS,638,0,3,0,2,0,0,0,0,1,0,0,0,1,-1.8,-6.0
gibsota01,Taj Gibson,NEW YORK KNICKS,HOME,CHICAGO BULLS,LOSS,193,1,2,0,0,0,1,0,1,0,0,0,2,2,-1.9,-7.0
