slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
mitchdo01,Donovan Mitchell,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,2618,14,30,6,16,4,6,1,4,8,3,1,2,1,30.6,2.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,GOLDEN STATE WARRIORS,WIN,2425,13,27,4,8,8,12,1,0,5,3,0,3,3,25.7,4.0
monkma01,Malik Monk,SACRAMENTO KINGS,HOME,GOLDEN STATE WARRIORS,WIN,1731,8,13,2,4,14,14,1,2,2,0,0,2,4,25.2,10.0
whitede01,Derrick White,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,2310,7,13,4,7,6,7,1,4,7,0,2,2,1,23.1,13.0
bridgmi01,Mikal Bridges,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,2066,12,18,2,4,4,4,0,5,1,0,1,3,0,22.1,-14.0
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1982,7,15,1,4,11,11,2,3,3,1,2,2,3,21.9,18.0
murrade01,Dejounte Murray,ATLANTA HAWKS,AWAY,BOSTON CELTICS,LOSS,2156,10,25,0,6,4,4,2,6,6,3,0,1,1,19.5,-13.0
harrito02,Tobias Harris,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1722,9,14,3,3,0,0,2,2,4,0,1,1,1,18.9,12.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,2221,12,23,2,6,3,3,4,8,3,1,0,6,3,18.8,11.0
hardeja01,James Harden,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,2165,8,21,7,13,0,0,1,3,13,1,0,4,3,18.0,20.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,LOSS,2245,11,20,6,14,2,2,1,5,2,0,0,5,3,17.8,11.0
allenja01,Jarrett Allen,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,2572,6,8,0,0,2,2,3,11,4,0,0,1,3,16.8,2.0
brunsja01,Jalen Brunson,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,1770,11,24,1,4,4,4,1,1,2,2,0,1,3,16.8,2.0
hartjo01,Josh Hart,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,1973,8,11,1,2,0,0,5,5,2,1,0,2,4,16.3,5.0
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,GOLDEN STATE WARRIORS,WIN,2184,5,11,1,3,2,2,4,3,2,3,0,0,0,15.4,-10.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,LOSS,2224,8,19,5,14,0,0,0,6,5,1,0,1,2,15.4,-14.0
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1958,3,8,3,5,4,4,1,5,3,3,0,0,2,15.1,14.0
lylestr01,Trey Lyles,SACRAMENTO KINGS,HOME,GOLDEN STATE WARRIORS,WIN,1077,6,8,4,6,0,0,2,4,1,0,0,0,3,14.9,7.0
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,2398,10,23,3,7,2,2,0,11,2,0,0,2,2,14.8,16.0
smartma01,Marcus Smart,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,1938,4,11,2,4,1,2,2,5,7,3,2,2,1,14.3,5.0
williro04,Robert Williams,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,1300,6,6,0,0,0,0,2,6,2,1,1,2,2,13.7,-7.0
tuckepj01,P.J. Tucker,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1500,2,6,2,5,0,0,5,2,2,5,0,0,0,13.1,11.0
johnsca02,Cameron Johnson,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,1642,7,11,4,6,0,0,1,3,2,0,0,2,3,12.9,-7.0
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,LOSS,1303,4,10,2,5,7,8,0,1,3,0,1,1,1,12.9,-5.0
capelca01,Clint Capela,ATLANTA HAWKS,AWAY,BOSTON CELTICS,LOSS,1592,6,8,0,0,0,0,0,8,0,1,0,0,0,12.2,-8.0
wiggian01,Andrew Wiggins,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,LOSS,1692,7,16,1,8,2,4,2,1,1,0,4,0,3,11.8,-5.0
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,LOSS,1933,2,2,0,0,4,6,2,7,2,1,1,0,5,11.2,0.0
collijo01,John Collins,ATLANTA HAWKS,AWAY,BOSTON CELTICS,LOSS,1748,5,7,0,1,2,2,1,3,1,0,2,1,3,10.6,-6.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,LOSS,2006,1,5,0,1,2,2,2,7,11,2,1,3,3,10.6,-1.0
reedpa01,Paul Reed,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,773,5,6,0,0,1,1,2,2,0,2,0,1,3,10.6,5.0
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,2183,5,12,1,5,3,5,0,3,7,2,0,4,1,10.2,-13.0
divindo01,Donte DiVincenzo,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,LOSS,1188,3,5,2,4,2,2,1,2,4,0,0,1,3,9.6,2.0
robinmi01,Mitchell Robinson,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,1566,3,5,0,0,0,0,5,3,0,2,0,0,2,9.3,-15.0
bogdabo01,Bogdan Bogdanović,ATLANTA HAWKS,AWAY,BOSTON CELTICS,LOSS,1660,3,10,2,7,1,1,1,3,4,2,2,1,2,9.2,3.0
garlada01,Darius Garland,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,2593,7,13,2,4,1,3,0,0,1,4,1,5,3,9.1,-3.0
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,2013,7,20,3,10,2,4,2,8,4,2,0,5,4,9.0,-8.0
toppiob01,Obi Toppin,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,867,3,4,1,2,2,2,1,3,1,0,0,1,0,8.7,12.0
horfoal01,Al Horford,BOSTON CELTICS,HOME,ATLANTA HAWKS,WIN,2284,2,4,2,4,0,0,2,7,2,1,2,2,2,8.5,16.0
youngtr01,Trae Young,ATLANTA HAWKS,AWAY,BOSTON CELTICS,LOSS,2085,5,18,1,5,5,7,2,1,8,2,0,5,1,8.5,-14.0
claxtni01,Nic Claxton,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,1811,2,4,0,0,1,2,1,9,1,0,3,0,2,8.0,-20.0
curryse01,Seth Curry,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,979,4,5,2,3,0,0,0,0,1,0,0,1,0,7.8,-7.0
harteis01,Isaiah Hartenstein,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,1314,2,3,0,0,4,4,2,3,0,0,0,0,3,7.8,19.0
sharpda01,Day'Ron Sharpe,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,1044,2,3,0,0,2,2,2,4,4,0,1,2,3,7.6,-5.0
barrerj01,RJ Barrett,NEW YORK KNICKS,AWAY,CLEVELAND CAVALIERS,WIN,1864,2,12,1,5,2,2,0,4,6,4,0,1,1,7.4,-13.0
sabondo01,Domantas Sabonis,SACRAMENTO KINGS,HOME,GOLDEN STATE WARRIORS,WIN,2093,5,17,0,1,2,4,5,11,2,3,0,4,3,7.3,-9.0
beysa01,Saddiq Bey,ATLANTA HAWKS,AWAY,BOSTON CELTICS,LOSS,1431,2,6,1,4,1,2,1,3,3,2,0,1,0,6.9,-12.0
mcdanja01,Jalen McDaniels,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1014,2,2,1,1,0,0,0,4,2,0,0,0,1,6.6,11.0
osmande01,Cedi Osman,CLEVELAND CAVALIERS,HOME,NEW YORK KNICKS,LOSS,1125,3,4,2,3,1,2,0,1,2,0,0,1,3,6.5,1.0
paytoga02,Gary Payton II,GOLDEN STATE WARRIORS,AWAY,SACRAMENTO KINGS,LOSS,1224,4,7,0,2,0,0,1,3,2,2,0,2,3,6.5,-3.0
