slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,AWAY,BROOKLYN NETS,WIN,2103,11,18,2,5,9,10,2,8,9,1,2,5,0,31.9,30.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,GOLDEN STATE WARRIORS,WIN,1798,11,17,0,2,8,12,2,10,11,0,3,5,2,29.3,22.0
hardeja01,James Harden,BROOKLYN NETS,HOME,OKLAHOMA CITY THUNDER,LOSS,2182,7,22,3,11,9,9,1,6,9,3,3,3,2,23.5,-9.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,GOLDEN STATE WARRIORS,WIN,1783,7,13,5,7,4,4,0,5,7,1,0,2,1,21.7,20.0
campafa01,Facundo Campazzo,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1649,7,10,3,6,1,2,0,0,12,4,0,3,4,21.2,21.0
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1706,8,10,1,2,3,3,0,8,7,0,2,3,2,21.1,18.0
russeda01,D'Angelo Russell,MINNESOTA TIMBERWOLVES,AWAY,MEMPHIS GRIZZLIES,LOSS,2076,11,19,6,11,1,2,0,3,6,0,1,2,6,21.1,-3.0
edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,AWAY,MEMPHIS GRIZZLIES,LOSS,2284,9,20,5,11,7,7,0,2,4,1,0,3,2,20.2,-2.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,MEMPHIS GRIZZLIES,LOSS,2394,11,17,2,6,1,1,2,7,3,1,2,4,4,19.9,-2.0
konchjo01,John Konchar,MEMPHIS GRIZZLIES,HOME,MINNESOTA TIMBERWOLVES,WIN,1770,6,7,3,4,0,0,3,14,3,0,0,0,3,19.7,15.0
dortlu01,Luguentz Dort,OKLAHOMA CITY THUNDER,AWAY,BROOKLYN NETS,WIN,1992,9,17,6,10,3,4,0,1,2,0,0,0,2,19.2,8.0
ingrabr01,Brandon Ingram,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1999,10,19,1,4,3,4,0,5,6,1,0,1,2,19.2,27.0
jacksja02,Jaren Jackson Jr.,MEMPHIS GRIZZLIES,HOME,MINNESOTA TIMBERWOLVES,WIN,1970,6,10,2,3,6,10,1,4,1,1,5,2,3,17.7,6.0
joneshe01,Herbert Jones,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1929,5,6,2,3,2,2,1,5,3,3,0,1,2,17.3,29.0
