slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,WIN,2252,16,24,6,9,6,6,0,5,3,3,1,2,3,37.7,18.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2222,15,22,1,5,12,17,3,9,5,1,0,2,4,37.3,3.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,SACRAMENTO KINGS,WIN,2101,15,24,0,2,8,9,3,15,7,1,2,3,4,36.1,6.0
valanjo01,Jonas Valančiūnas,NEW ORLEANS PELICANS,HOME,ORLANDO MAGIC,LOSS,2018,11,20,0,2,8,8,5,10,3,2,2,1,3,30.2,5.0
derozde01,DeMar DeRozan,CHICAGO BULLS,AWAY,DETROIT PISTONS,WIN,2483,12,25,0,1,12,13,0,8,4,2,0,2,0,28.1,8.0
murrade01,Dejounte Murray,SAN ANTONIO SPURS,HOME,TORONTO RAPTORS,LOSS,2048,9,17,1,3,6,6,1,8,12,2,0,2,1,27.8,-12.0
youngtr01,Trae Young,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2163,8,15,3,9,8,8,0,3,11,1,1,2,1,27.6,-6.0
bookede01,Devin Booker,PHOENIX SUNS,AWAY,MIAMI HEAT,WIN,2000,7,12,4,7,5,5,1,7,9,2,2,2,3,26.7,31.0
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,2115,10,15,3,4,4,4,1,7,4,1,1,1,1,26.4,9.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,DENVER NUGGETS,LOSS,2194,12,23,4,6,4,4,1,4,10,1,0,3,4,26.0,1.0
beaslma01,Malik Beasley,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,WIN,1776,11,17,11,17,0,0,0,5,1,0,0,1,2,25.9,31.0
westbru01,Russell Westbrook,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,LOSS,2389,11,21,1,3,7,8,3,5,6,0,1,2,2,25.0,-2.0
greenja05,Jalen Green,HOUSTON ROCKETS,HOME,LOS ANGELES LAKERS,WIN,2290,13,21,4,7,2,2,0,3,3,0,1,2,2,23.4,9.0
jacksre01,Reggie Jackson,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,2383,12,21,5,9,2,2,0,3,7,1,1,4,4,23.0,9.0
bogdabo02,Bojan Bogdanović,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1440,9,14,6,9,3,4,1,3,2,0,0,1,0,22.4,43.0
portibo01,Bobby Portis,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1947,9,17,4,8,1,1,2,13,0,1,2,0,2,21.6,7.0
doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,NEW YORK KNICKS,LOSS,2042,12,25,3,11,4,7,3,3,4,1,1,2,3,21.4,-19.0
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,MIAMI HEAT,WIN,2087,9,13,0,3,3,3,1,8,3,0,1,0,2,20.6,24.0
johnske04,Keldon Johnson,SAN ANTONIO SPURS,HOME,TORONTO RAPTORS,LOSS,2120,10,19,3,9,4,4,1,7,1,0,1,1,1,20.5,-10.0
