slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
doncilu01,Luka Dončić,DALLAS MAVERICKS,AWAY,LOS ANGELES CLIPPERS,WIN,2551,17,37,6,12,2,3,1,7,14,1,0,4,2,31.3,15.0
mitchdo01,Donovan Mitchell,UTAH JAZZ,HOME,MEMPHIS GRIZZLIES,WIN,1765,11,16,5,8,3,3,0,6,10,1,0,3,3,28.8,30.0
harrito02,Tobias Harris,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,2199,9,17,2,5,8,10,0,9,6,3,1,0,3,28.3,11.0
goberru01,Rudy Gobert,UTAH JAZZ,HOME,MEMPHIS GRIZZLIES,WIN,2003,10,13,0,0,3,4,7,8,2,0,3,1,3,26.1,23.0
youngtr01,Trae Young,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,WIN,2475,10,28,3,11,13,15,1,3,9,2,0,4,0,25.5,16.0
moranja01,Ja Morant,MEMPHIS GRIZZLIES,AWAY,UTAH JAZZ,LOSS,2414,11,22,5,9,0,0,2,5,11,0,0,5,0,21.6,-19.0
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,2340,7,11,0,0,5,8,2,8,11,1,2,4,4,21.2,17.0
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,PHILADELPHIA 76ERS,LOSS,2381,10,23,2,7,10,10,3,4,5,0,0,5,2,20.9,-14.0
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,AWAY,UTAH JAZZ,LOSS,2414,9,18,3,5,6,7,1,4,3,1,0,2,0,20.6,-19.0
curryse01,Seth Curry,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,1858,10,17,3,6,7,7,0,0,2,0,0,2,3,20.3,11.0
capelca01,Clint Capela,ATLANTA HAWKS,AWAY,NEW YORK KNICKS,WIN,2209,6,7,0,0,2,2,5,10,0,1,2,0,3,19.2,21.0
onealro01,Royce O'Neale,UTAH JAZZ,HOME,MEMPHIS GRIZZLIES,WIN,2136,7,11,3,7,0,0,1,5,2,4,1,0,3,19.2,23.0
georgpa01,Paul George,LOS ANGELES CLIPPERS,HOME,DALLAS MAVERICKS,LOSS,2311,7,15,3,7,6,6,0,10,6,0,3,4,4,19.0,17.0
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,AWAY,PHILADELPHIA 76ERS,LOSS,2559,8,13,1,3,4,5,1,5,2,0,0,0,3,17.1,-15.0
